,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-8.320602928503197,2.771411821662977,5.210797573536304,16.754466792080997,196.69978941343896,222.1391990869604,220.3078475022619,-8.320602928503282,2.7714118216629875,5.210797573536209,16.754466792080997,196.69978941343868,222.13919908696,220.30784750226175,0.019688848638754856,0.44093849096024307,0.08866174406770244,0.015568432113264322,3.1395874585899055e-258,0.0,2.824310928240975e-296,0.019688848638753607,0.44093849096024107,0.08866174406770842,0.015568432113264304,3.139587458590977e-258,0.0,2.824310928240975e-296,0.053908728558894614,-7674.704533911061,15357.409067822122,15377.958181571163,11673.521956878323,AB_Q_E_alphaCCC_WOB,0.8297979738461418,0.09445276827796198,-0.6502380780047684,0.8633821275005777,sub42
