,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-2.0410164740705117,10.42918073942916,18.60093176595747,7.475545669502182,182.95638681095573,181.29998593439774,187.58709335877404,-2.041016474070406,10.429180739429054,18.60093176595747,7.475545669502118,182.95638681095562,181.29998593439768,187.5870933587741,0.514439796924373,2.9277466593388e-05,1.8092852420502934e-19,0.17192732073604883,0.0,0.0,0.0,0.5144397969243946,2.9277466593393033e-05,1.8092852420502934e-19,0.17192732073605238,0.0,0.0,0.0,0.08543498215192913,-6948.462309926366,13904.924619852733,13925.36413770502,4993.1363504928,AB_Q_E_alphaCCC_WOB,0.43587307853291646,0.45511646726520766,-0.6793311309319185,0.17263341559384798,sub04
