,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-44.24395306807665,-4.007007191171857,-3.9027735294431976,-3.893053386511216,193.00052217173123,191.07242258507048,183.92897385375136,-44.243953068076586,-4.007007191171822,-3.902773529443202,-3.8930533865112444,193.00052217173092,191.07242258507068,183.9289738537513,1.2870717161915519e-18,0.25818202030554166,0.20293411583657497,0.46873645962899135,2.5228386297553242e-238,1.1329487546441665e-296,6.4718831629262565e-226,1.2870717161917556e-18,0.25818202030554593,0.2029341158365743,0.46873645962898836,2.5228386297561852e-238,1.1329487546441662e-296,6.47188316292552e-226,0.06954511005616504,-7782.717853663737,15571.435707327473,15586.88545783587,11847.585726090316,SR_Q_D_E_WOB,0.8934806974543305,0.9999996981959357,0.6865959102148642,sub11
