P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
-19.01452344979215,8.54853516858726,2.2497398125809083,14.026074715422778,172.95813662771198,180.01132941731004,183.83105899386481,-19.014523449792236,8.54853516858727,2.2497398125810357,14.026074715422867,172.95813662771198,180.01132941731015,183.83105899386487,2.687769309437364e-09,6.368638902110963e-07,0.11396126480859385,0.04809443512854082,0.0,0.0,0.0,2.687769309436904e-09,6.368638902110929e-07,0.11396126480857326,0.048094435128539635,0.0,0.0,0.0,0.10315443392237633,-6812.031132980134,13626.062265960269,13631.21296741786,2559.7425532596812,SR_Q_WOB,0.12135799794173174,sub01
-20.195943087341607,-3.9623043788180814,-3.2384368010781213,42.62735301848437,195.20805557932442,189.8926099315627,183.5183221778384,-20.195943087341565,-3.962304378818037,-3.238436801078155,42.62735301848435,195.20805557932442,189.89260993156282,183.51832217783817,2.655960128965848e-28,0.02928784392212953,0.03660983387788786,1.4226160332765016e-06,0.0,0.0,0.0,2.6559601289667045e-28,0.029287843922131445,0.03660983387788593,1.4226160332765325e-06,0.0,0.0,0.0,0.13539390265948748,-6956.679204681835,13915.35840936367,13920.513805665563,3051.6837912028514,SR_Q_WOB,0.8746757282053197,sub02
-6.284050894634707,7.136239696005687,17.674324120710363,1.9961487982124364,180.5679065451351,179.9460156343115,186.7961167970511,-6.28405089463466,7.136239696005663,17.674324120710413,1.9961487982124468,180.5679065451351,179.9460156343115,186.7961167970509,0.15659306175189522,0.0046378508560259105,1.6136105409573548e-16,0.7173223448930877,0.0,0.0,0.0,0.15659306175189855,0.004637850856026084,1.6136105409570518e-16,0.7173223448930865,0.0,0.0,0.0,0.06588355483792407,-7323.869968555445,14649.73993711089,14654.891422574792,5662.059346498724,SR_Q_WOB,0.1647960960862598,sub04
-21.796364723257014,5.805359631514591,-2.0754229508552875,9.15419651609816,181.0921835869541,171.86231541838643,172.76891173791302,-21.796364723256897,5.805359631514651,-2.075422950855325,9.154196516098251,181.0921835869541,171.86231541838654,172.7689117379129,5.436085965871437e-17,0.01752361102389416,0.3212911689448684,0.07156779655567848,0.0,0.0,0.0,5.436085965873357e-17,0.017523611023892962,0.3212911689448599,0.07156779655567577,0.0,0.0,0.0,0.07645110273660216,-7310.574359499305,14623.14871899861,14628.300204462512,5545.285766658249,SR_Q_WOB,0.8086895263493756,sub13
-15.80076048339776,-12.098683870333627,-4.966260449918169,10.889417184745428,213.4803260264764,202.38613648901108,204.57153567736958,-15.800760483397731,-12.098683870333543,-4.9662604499180905,10.889417184745302,213.4803260264764,202.38613648901088,204.5715356773697,2.2938130038373443e-08,2.0517576172569986e-06,0.021115619337166013,0.015978155479547423,0.0,0.0,0.0,2.2938130038375246e-08,2.051757617257333e-06,0.02111561933716801,0.015978155479548676,0.0,0.0,0.0,0.07442447985101774,-7327.510492483933,14657.020984967863,14662.170116566422,5850.692916877509,SR_Q_WOB,0.7263196339418135,sub14
-14.81450831912262,7.5149006735126065,9.576086061720689,27.696723302969733,199.91990769733917,213.5226450915877,237.0891309632047,-14.814508319122664,7.514900673512759,9.576086061720654,27.696723302969822,199.91990769733886,213.52264509158775,237.0891309632044,5.141142867490253e-07,0.022678188830716487,0.0007327903709890057,0.012932437041823407,0.0,0.0,0.0,5.141142867489931e-07,0.022678188830713708,0.0007327903709890404,0.012932437041823132,0.0,0.0,0.0,0.1148666060739757,-7675.616761649966,15353.233523299932,15358.382654898489,10111.663588103891,SR_Q_WOB,1.0,sub15
-30.286838472564806,12.635119353939269,5.466358179564384,18.645111141859164,169.0799496181209,163.89291811736499,187.7705345837773,-30.286838472564806,12.635119353939288,5.466358179564423,18.64511114185919,169.079949618121,163.89291811736513,187.77053458377742,2.3351587614592707e-18,2.6584454259729386e-05,0.03360167394019704,0.005781740872087353,0.0,1.697994818339157e-278,0.0,2.3351587614592707e-18,2.658445425972854e-05,0.033601673940195705,0.005781740872087286,0.0,1.697994818339157e-278,0.0,0.12039140045138765,-7547.875149721496,15097.750299442992,15102.898645186891,8348.61684169991,SR_Q_WOB,0.7153366136144897,sub16
-25.097920367530374,3.639112473488649,9.8999513499222,1.8771866147931424,170.2122350860564,164.90141597681884,176.77327028645163,-25.097920367530406,3.6391124734886335,9.899951349922294,1.8771866147931853,170.21223508605655,164.901415976819,176.77327028645138,5.021712699249493e-11,0.1765310005622871,1.6593284913092426e-05,0.7979716599881201,0.0,6.33030078e-315,0.0,5.021712699249184e-11,0.17653100056228885,1.659328491308921e-05,0.7979716599881154,0.0,6.33030078e-315,0.0,0.06202611310640072,-7437.967647686209,14877.935295372417,14883.088347007351,6648.422599042835,SR_Q_WOB,0.4289227690296651,sub33
-30.49869826490038,0.466521936953904,-6.29009966548655,13.583113366092103,191.1630660915328,198.1060841644632,196.79968512335307,-30.498698264900302,0.4665219369539582,-6.290099665486681,13.583113366092167,191.16306609153267,198.10608416446308,196.7996851233529,2.4236419671890337e-13,0.8607004035905061,0.005105239130050368,0.045076121793962864,0.0,0.0,0.0,2.4236419671894205e-13,0.8607004035904902,0.005105239130049487,0.045076121793961636,0.0,0.0,0.0,0.05781053514598322,-7386.782191067421,14775.564382134842,14780.714298970974,6363.458610276498,SR_Q_WOB,0.2996729811984037,sub34
-25.863077905952558,6.012939150486896,11.249470741745878,23.91425753367065,189.7087564601695,191.80685725388543,188.60152982953772,-25.863077905952625,6.012939150486956,11.249470741745814,23.91425753367068,189.7087564601693,191.80685725388545,188.6015298295379,1.4413915454420422e-16,0.03453187620225278,3.9818039742435575e-06,0.004017891172682896,0.0,0.0,0.0,1.441391545441772e-16,0.034531876202250934,3.981803974244008e-06,0.0040178911726828255,0.0,0.0,0.0,0.0853181662058965,-7507.834196468124,15017.668392936248,15022.82066179228,7485.124779300815,SR_Q_WOB,0.7484933566140273,sub35
