,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-33.27830805911506,-4.193473218036637,6.099860411539997,-15.748789651955661,238.56249286958945,250.92079882080722,231.04783360427518,-33.278308059115304,-4.193473218036557,6.099860411539927,-15.748789651955653,238.56249286958922,250.9207988208075,231.0478336042754,0.001579411829505274,0.4941611491779959,0.23342928525136164,0.47127999964445344,6.019797424446365e-203,1.0581845633979926e-182,1.0285131397735673e-194,0.001579411829505146,0.49416114917800347,0.2334292852513671,0.471279999644454,6.01979742444705e-203,1.0581845633976918e-182,1.0285131397735673e-194,0.015639199326729525,-8387.778212912966,16779.556425825933,16789.845240186576,32941.84326074544,AB_Q_E_WOB,0.16592874165914442,0.9150663157066946,sub36
