,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,352.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,2,411.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7217614907542285,0.7217614907542285,0.27823850924577154,0.5,0.5,0.27823850924577154,-0.27823850924577154,0.0,0.0
2,3,387.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.8451666639453814,0.15483333605461858,0.5,0.5,0.0,0.0,0.5,-0.5
3,4,378.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7629668269647315,0.7629668269647315,0.2370331730352685,0.7217614907542285,0.27823850924577154,0.2370331730352685,-0.2370331730352685,0.0,0.0
4,5,434.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6689500222878879,0.8680964865857438,0.13190351341425624,0.6689500222878879,0.3310499777121121,0.0,0.0,0.3310499777121121,-0.3310499777121121
5,6,469.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.2195639810986037,0.7804360189013964,0.2195639810986037,0.815778295431072,0.18422170456892792,-0.7804360189013964,0.7804360189013964,0.0,0.0
6,7,517.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5657052910783414,0.4342947089216586,0.5657052910783414,0.7405771618402308,0.2594228381597692,-0.4342947089216586,0.43429470892165856,0.0,0.0
7,8,432.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7583249752326229,0.24167502476737715,0.7583249752326229,0.6832848287438237,0.3167151712561763,-0.24167502476737715,0.24167502476737712,0.0,0.0
8,9,427.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6396363985288112,0.13448659722641987,0.8655134027735801,0.6396363985288112,0.3603636014711888,0.0,0.0,0.36036360147118884,-0.3603636014711888
9,10,575.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.2005340625195618,0.22153191550485365,0.7784680844951464,0.7994659374804381,0.2005340625195618,0.0,0.0,-0.7994659374804381,0.7994659374804383
10,11,378.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4448844212746606,0.2878477957470921,0.7121522042529079,0.4448844212746606,0.5551155787253395,0.0,0.0,0.5551155787253395,-0.5551155787253395
11,12,374.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6616291427111535,0.3383708572888465,0.6616291427111535,0.6910909378327157,0.30890906216728437,-0.3383708572888465,0.3383708572888465,0.0,0.0
12,13,497.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8117043941914752,0.18829560580852472,0.8117043941914752,0.6455835190142684,0.3544164809857317,-0.18829560580852472,0.18829560580852478,0.0,0.0
13,14,493.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6109134805080706,0.10478217731538672,0.8952178226846133,0.6109134805080706,0.38908651949192946,0.0,0.0,0.3890865194919294,-0.38908651949192946
14,15,472.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.21651770630212056,0.19890146515502374,0.8010985348449762,0.7834822936978795,0.21651770630212056,0.0,0.0,-0.7834822936978795,0.7834822936978795
15,16,544.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7293933180188055,0.27060668198119453,0.7293933180188055,0.43598989083791145,0.5640101091620886,-0.27060668198119453,0.27060668198119453,0.0,0.0
16,17,347.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4512336008708997,0.1505863995727843,0.8494136004272157,0.4512336008708997,0.5487663991291004,0.0,0.0,0.5487663991291003,-0.5487663991291004
17,18,394.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6946241103642982,0.23379762474047303,0.766202375259527,0.6946241103642982,0.30537588963570195,0.0,0.0,0.30537588963570184,-0.30537588963570195
18,19,542.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7028075166712786,0.2971924833287214,0.7028075166712786,0.8300653354163221,0.16993466458367792,-0.2971924833287214,0.2971924833287214,0.0,0.0
19,20,437.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8346192129591354,0.1653807870408645,0.8346192129591354,0.751461809646874,0.24853819035312602,-0.1653807870408645,0.16538078704086456,0.0,0.0
20,21,377.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9079693927117148,0.0920306072882851,0.9079693927117148,0.6915773482578013,0.30842265174219885,-0.0920306072882851,0.09203060728828516,0.0,0.0
