,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,362.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,2,325.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.612776568401749,0.387223431598251,0.612776568401749,0.5,0.5,-0.387223431598251,0.387223431598251,0.0,0.0
2,3,289.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.29988397195745076,0.7001160280425492,0.5,0.5,0.0,0.0,0.5,-0.5
3,4,292.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.3237968213387563,0.3237968213387563,0.6762031786612437,0.612776568401749,0.387223431598251,0.6762031786612437,-0.6762031786612437,0.0,0.0
4,5,407.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5993003410335038,0.7970979676417821,0.2029020323582179,0.5993003410335038,0.40069965896649623,0.0,0.0,0.4006996589664962,-0.40069965896649623
5,6,395.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.689679406029489,0.7615962688463245,0.23840373115367547,0.689679406029489,0.3103205939705111,0.0,0.0,0.31032059397051104,-0.3103205939705111
6,7,286.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7596731894142624,0.7303368428182224,0.2696631571817775,0.7596731894142624,0.24032681058573763,0.0,0.0,0.24032681058573757,-0.24032681058573763
7,8,326.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7028127594993866,0.7028127594993866,0.2971872405006133,0.8138796553998556,0.1861203446001444,0.2971872405006134,-0.2971872405006133,0.0,0.0
8,9,313.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.776372630116319,0.7698442738122755,0.2301557261877244,0.776372630116319,0.2236273698836811,0.0,0.0,0.22362736988368104,-0.2236273698836811
9,10,289.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8268124848686993,0.7375992530650682,0.2624007469349317,0.8268124848686993,0.1731875151313007,0.0,0.0,0.1731875151313007,-0.1731875151313007
10,11,324.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.13412452783823256,0.709207348592291,0.290792651407709,0.8658754721617674,0.13412452783823256,0.0,0.0,-0.8658754721617674,0.8658754721617674
11,12,300.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.3157918674389508,0.6842081325610492,0.3157918674389508,0.2598152428366034,0.7401847571633966,-0.6842081325610492,0.6842081325610492,0.0,0.0
12,13,247.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7946959951777957,0.2053040048222043,0.7946959951777957,0.2885161019227759,0.7114838980772241,-0.2053040048222043,0.20530400482220434,0.0,0.0
13,14,322.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8410029574637643,0.15899704253623564,0.8410029574637643,0.313787354059645,0.686212645940355,-0.15899704253623564,0.1589970425362357,0.0,0.0
14,15,314.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.1231347608497085,0.1231347608497085,0.8768652391502915,0.33603881986586864,0.6639611801341313,0.8768652391502915,-0.8768652391502915,0.0,0.0
15,16,341.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.355631348476795,0.736887159447974,0.263112840552026,0.355631348476795,0.644368651523205,0.0,0.0,0.644368651523205,-0.644368651523205
16,17,277.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7085803465472089,0.7085803465472089,0.29141965345279114,0.8066502597032585,0.1933497402967415,0.2914196534527911,-0.29141965345279114,0.0,0.0
17,18,344.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.22999288949747976,0.7743109635096743,0.22568903649032576,0.7700071105025204,0.22999288949747976,0.0,0.0,-0.7700071105025204,0.7700071105025202
18,19,348.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7415321960205807,0.7415321960205807,0.25846780397941926,0.2310489104185497,0.7689510895814503,0.25846780397941926,-0.25846780397941926,0.0,0.0
19,20,295.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.2631872001847836,0.7998304199708504,0.2001695800291496,0.2631872001847836,0.7368127998152164,0.0,0.0,-0.2631872001847836,0.2631872001847836
20,21,255.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.2359977930055338,0.7640022069944662,0.2359977930055338,0.08459932962251324,0.9154006703774867,-0.7640022069944662,0.7640022069944662,0.0,0.0
21,22,326.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.13423760078347252,0.22924707457342486,0.7707529254265751,0.13423760078347252,0.8657623992165274,0.0,0.0,0.8657623992165275,-0.8657623992165274
22,23,297.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7402186859160524,0.2616006745754043,0.7383993254245957,0.7402186859160524,0.25978131408394756,0.0,0.0,0.25978131408394756,-0.25978131408394756
23,24,309.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7099118163667452,0.2900881836332549,0.7099118163667452,0.7988131761906215,0.20118682380937844,-0.2900881836332549,0.29008818363325484,0.0,0.0
24,25,268.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7753421161348549,0.2246578838651451,0.7753421161348549,0.7631065186815261,0.23689348131847388,-0.2246578838651451,0.22465788386514507,0.0,0.0
25,26,304.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.17398559345172565,0.17398559345172565,0.8260144065482744,0.7316666254655102,0.26833337453448974,0.8260144065482744,-0.8260144065482744,0.0,0.0
26,27,247.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.24785450162720168,0.7521454983727984,0.24785450162720168,0.7039836398715018,0.29601636012849813,-0.7521454983727984,0.7521454983727983,0.0,0.0
27,28,379.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6796086305121288,0.22568934170210275,0.7743106582978972,0.6796086305121288,0.32039136948787117,0.0,0.0,0.32039136948787117,-0.32039136948787117
28,29,262.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7415319272800616,0.25846807271993844,0.7415319272800616,0.7518739089048867,0.2481260910951133,-0.25846807271993844,0.25846807271993844,0.0,0.0
29,30,334.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.27822374446969755,0.20016978815440167,0.7998302118455983,0.7217762555303024,0.27822374446969755,0.0,0.0,-0.7217762555303024,0.7217762555303024
30,31,297.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7834232760559537,0.2359979762608749,0.7640020237391251,0.21657672394404626,0.7834232760559537,0.0,0.0,-0.21657672394404626,0.21657672394404626
31,32,292.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.16772716449984137,0.267544877784881,0.732455122215119,0.16772716449984137,0.8322728355001586,0.0,0.0,0.8322728355001586,-0.8322728355001586
32,33,364.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7046779152626543,0.29532208473734567,0.7046779152626543,0.7502675894930725,0.24973241050692752,-0.29532208473734567,0.29532208473734567,0.0,0.0
33,34,331.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7203618831330713,0.2287112621574889,0.7712887378425111,0.7203618831330713,0.27963811686692874,0.0,0.0,0.27963811686692874,-0.27963811686692874
34,35,375.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7834351375622302,0.26112888902290476,0.7388711109770952,0.7834351375622302,0.2165648624377698,0.0,0.0,0.21656486243776985,-0.2165648624377698
35,36,314.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.28967277405906927,0.28967277405906927,0.7103272259409308,0.8322820216064872,0.16771797839351277,0.7103272259409308,-0.7103272259409308,0.0,0.0
36,37,313.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.20742399301170308,0.7868586804514375,0.21314131954856258,0.7925760069882969,0.20742399301170308,0.0,0.0,-0.7925760069882969,0.7925760069882969
