P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
-20.448558016050697,-0.7593231369061519,-1.7800848405448777,-0.31156425304440205,209.18390049210387,227.05345654335272,210.63688428463573,-20.4485580160506,-0.7593231369061462,-1.7800848405448155,-0.3115642530443221,209.183900492104,227.0534565433528,210.63688428463593,0.0005223919322820678,0.8513946970836395,0.6051997053604481,0.9652562960896824,5.132376868963826e-212,3.1592794877637916e-291,2.121370357675851e-209,0.0005223919322820996,0.8513946970836407,0.6051997053604603,0.9652562960896912,5.132376868963534e-212,3.159279487765229e-291,2.1213703576757298e-209,0.030280598879913745,-7253.89171659587,14515.78343319174,14536.052712586355,13769.68550386592,SR_Q_D_alphaCCC_WOB,0.8576004187649022,0.6966736288650869,-0.544232532612314,0.3805334263161926,sub18
-36.146286078874546,0.5684855026075155,20.221091502895092,-10.57244877053575,178.17014202972308,175.16962197020115,182.3394142748273,-36.14628607887485,0.5684855026076807,20.22109150289506,-10.57244877053584,178.17014202972314,175.1696219702013,182.3394142748273,1.663778365866391e-06,0.8775768237957269,4.4827548918876325e-11,0.03844192590266418,2.5265773164833563e-162,2.1885989137955874e-208,2.792832087359792e-162,1.663778365866001e-06,0.8775768237956914,4.482754891888007e-11,0.03844192590266258,2.5265773164833563e-162,2.1885989137960854e-208,2.792832087359792e-162,0.06325821188671199,-6899.92904589255,13807.8580917851,13828.016733184548,10473.67225827136,SR_Q_D_alphaCCC_WOB,0.4518342920686826,0.44218979026110106,-0.2504837186037131,0.4346939450445865,sub19
-53.123592182781714,2.5705435495396696,3.4894459731488565,14.913067637375828,179.90916012956416,186.7899009260226,192.69328562963557,-53.12359218278174,2.5705435495396944,3.489445973148933,14.913067637375836,179.9091601295643,186.78990092602245,192.6932856296355,2.0390648539460712e-33,0.3651350722241328,0.14642066293120598,0.013572714218708277,1.3727814037379232e-272,0.0,1.4884243738418724e-294,2.039064853945896e-33,0.365135072224128,0.1464206629311968,0.013572714218708277,1.3727814037372984e-272,0.0,1.4884243738417028e-294,0.13544489465829912,-7161.698214476362,14331.396428952725,14351.83921344464,7007.185819020852,SR_Q_D_alphaCCC_WOB,0.8250938123950644,0.7141821702114493,-0.6191081398431028,0.6424822394926026,sub20
-64.29207503904559,5.0891700386063885,-1.3157102458168204,14.321096084759345,181.9980603886522,188.37995837059964,179.24553043074107,-64.29207503904564,5.089170038606317,-1.3157102458167778,14.321096084759315,181.9980603886523,188.3799583705999,179.24553043074127,7.708871971122277e-28,0.0607280653146007,0.5739293516077965,0.18429986619836708,4.285934127480767e-253,1.0850565e-316,2.12757060653494e-247,7.708871971120674e-28,0.06072806531460445,0.5739293516078087,0.184299866198368,4.2859341274832046e-253,1.0850565e-316,2.127570606535424e-247,0.09576398876309956,-7320.3633480867,14648.7266961734,14669.266259579665,6822.905045199283,SR_Q_D_alphaCCC_WOB,0.4826042379566393,0.7451717089292537,-0.7382366751780604,0.7698929403766296,sub41
-11.985379612290911,-0.5996778625263577,9.198153343813713,20.02587099889749,196.62962148283938,222.02477124671563,219.68165000157842,-11.985379612290835,-0.5996778625262511,9.198153343813685,20.02587099889738,196.62962148283938,222.02477124671555,219.68165000157842,0.033251373912027184,0.8636208053484806,0.001863835940582334,0.003328833595443528,2.1264416739204632e-220,0.0,3.8327921861417057e-262,0.033251373912028294,0.8636208053485046,0.0018638359405824007,0.0033288335954437033,2.1264416739211886e-220,0.0,3.8327921861412696e-262,0.06845078152697004,-7184.125472289793,14376.250944579586,14396.57777892401,10262.824684159135,SR_Q_D_alphaCCC_WOB,0.4298904069552371,0.510234704828353,-0.3828987967633801,0.9520504946600584,sub42
-21.004255907319926,3.7246316151934593,-0.3618741545257596,5.162328870744836,208.9181933308641,197.103213271704,199.57824228806652,-21.00425590731986,3.724631615193568,-0.361874154525994,5.162328870744952,208.91819333086391,197.103213271704,199.5782422880666,3.1221926855214396e-05,0.3393952998603472,0.9128306345313528,0.3770690542316304,2.969546639903572e-224,1.367214416528682e-268,6.306301426631234e-210,3.1221926855216496e-05,0.3393952998603331,0.9128306345312966,0.3770690542316194,2.969546639903572e-224,1.3672144165291482e-268,6.306301426631954e-210,0.026146496110031614,-7041.112429915523,14090.224859831045,14110.407966138562,12442.450434891765,SR_Q_D_alphaCCC_WOB,0.9223894430768658,0.971172399725707,-0.6212788842225084,0.9553477227063976,sub43
-34.64026787623147,1.459379825050917,9.730968542232805,35.44231988915958,197.17118222677706,212.647261649576,208.3380575665965,-34.64026787623139,1.4593798250511263,9.730968542232473,35.442319889159435,197.17118222677706,212.64726164957602,208.33805756659672,9.326724675608403e-13,0.6334206180412658,0.0001684252714126225,9.653622705885818e-05,3.559296682897059e-278,0.0,6.252634402633488e-297,9.326724675609855e-13,0.6334206180412167,0.00016842527141271212,9.653622705886372e-05,3.559296682896653e-278,0.0,6.252634402636333e-297,0.08154980539479627,-7435.722171242535,14879.44434248507,14899.980717369845,8277.770504683589,SR_Q_D_alphaCCC_WOB,0.6781878574606619,0.44029168924207535,-0.9405905925143708,0.06218078760464485,sub44
-20.555776696735748,-2.011036887894707,6.540961428147326,21.65947022117785,187.23207507712647,188.4529858295297,191.1999497795221,-20.555776696735578,-2.011036887894802,6.5409614281473365,21.659470221177745,187.23207507712658,188.4529858295297,191.19994977952217,5.668310125669639e-13,0.3365107524001236,0.0002477024756057797,2.282625979236603e-05,0.0,0.0,0.0,5.668310125672041e-13,0.3365107524001013,0.00024770247560577366,2.2826259792368453e-05,0.0,0.0,0.0,0.07044355026341798,-6835.871640872751,13679.743281745503,13700.20885832188,3863.4550647621777,SR_Q_D_alphaCCC_WOB,0.753810977926813,0.3398649442759237,-0.5590371459956778,0.07315862321232428,sub45
-46.71863417690334,-5.636943446670901,3.703829624243249,15.707477016203818,224.13845622880729,233.70212013399362,226.92321337443454,-46.7186341769032,-5.636943446671148,3.7038296242431703,15.707477016203649,224.138456228807,233.70212013399362,226.92321337443425,4.5235138489470903e-07,0.11510989052459793,0.2226541253278692,0.1481760617375406,6.840221443963007e-197,2.3214049079215872e-253,1.1235683183322478e-197,4.5235138489476155e-07,0.11510989052458227,0.22265412532787893,0.14817606173754552,6.840221443963785e-197,2.3214049079215872e-253,1.1235683183321202e-197,0.036665022438185264,-7606.6764732096435,15221.352946419287,15241.87334045979,11413.471327823318,SR_Q_D_alphaCCC_WOB,0.3514987220944113,0.4856192189696057,-0.2737398852338685,0.3120075256796998,sub46
-42.26072293417278,0.3173437538742707,3.057632848107824,-6.712665606794702,191.31402151741304,175.27001375131448,173.5784348301419,-42.2607229341728,0.3173437538742867,3.0576328481078376,-6.7126656067945145,191.31402151741332,175.27001375131448,173.57843483014182,3.292276863905224e-23,0.8879211297247706,0.1123593231251174,0.2412652216257585,0.0,0.0,6.443901735307757e-309,3.292276863904989e-23,0.8879211297247649,0.1123593231251154,0.2412652216257716,0.0,0.0,6.443901735307757e-309,0.12381586233557952,-6963.713242209926,13935.426484419851,13955.908261909419,4542.160629193098,SR_Q_D_alphaCCC_WOB,0.6601473945020657,0.9448021567350838,-0.6173240428876446,0.398824638636703,sub47
-138.8954651139316,-1.615666147336262,8.723220772487117,16.416867868835357,139.13808723003928,139.61988763335086,160.6970785104804,-138.8954651139316,-1.6156661473362175,8.72322077248727,16.416867868835293,139.13808723003956,139.61988763335086,160.6970785104805,3.1530731567197318e-21,0.6196640659840739,0.0016007571282908675,0.10215814477916436,1.2452147033410043e-58,1.4639521883091956e-65,2.7461758717665275e-74,3.153073156719777e-21,0.6196640659840839,0.0016007571282905502,0.10215814477916564,1.2452147033418212e-58,1.4639521883093208e-65,2.7461758717676236e-74,0.1144042802274734,-7455.2568584276805,14918.513716855363,14939.01806594856,9396.254542129542,SR_Q_D_alphaCCC_WOB,0.2128925713344383,0.9769733199094004,-0.2830699976419323,0.4420828465170502,sub48
-10.297292524707386,7.329335978764202,-8.117047917561264,4.775593520447323,223.24657633336602,216.0557618373088,212.99434927131043,-10.297292524707435,7.329335978764213,-8.117047917561237,4.775593520447245,223.2465763333662,216.0557618373088,212.99434927131043,0.002970024392940973,0.00011266656406080281,1.9297293187664307e-05,0.6902579102116617,0.0,0.0,0.0,0.002970024392940864,0.00011266656406079927,1.9297293187665204e-05,0.6902579102116666,0.0,0.0,0.0,0.04830821666882357,-7115.417646305446,14238.835292610896,14259.40660221554,4499.830920065013,SR_Q_D_alphaCCC_WOB,0.7365421225665462,0.6847155677660588,-0.9231075795662438,0.06433075270038495,sub05
-24.926847349046007,0.02318705555490741,5.765368982887902,5.67848536341992,170.8787470483515,171.11041149923582,173.34166440504976,-24.926847349045982,0.023187055554955368,5.765368982887943,5.678485363419952,170.87874704835144,171.11041149923568,173.34166440504922,2.3773211602081537e-22,0.9881466534282756,0.00022922163558043525,0.4319062039127571,0.0,0.0,0.0,2.3773211602084607e-22,0.9881466534282513,0.0002292216355804126,0.4319062039127545,0.0,0.0,0.0,0.08435856319626844,-6848.074695539574,13704.149391079149,13724.708032423008,3051.726139783006,SR_Q_D_alphaCCC_WOB,0.8874073063081798,0.9357487595278864,-0.908510037018968,0.5252262652596509,sub06
-15.647627748615966,4.9708546574225565,27.53877542090269,12.743110629776867,194.70609917914052,214.4902906602524,222.1595122067972,-15.647627748615921,4.9708546574227315,27.53877542090268,12.743110629776707,194.70609917914058,214.49029066025238,222.1595122067973,0.0023147382824478765,0.11697873307276915,1.1561879466492264e-17,0.1349799675142362,3.394858438421435e-256,5.254938918226715e-291,4.234009575673969e-302,0.002314738282447932,0.11697873307275596,1.1561879466493427e-17,0.134979967514241,3.3948584384218214e-256,5.254938918226715e-291,4.2340095756744505e-302,0.10394669939457113,-7508.685434303501,15025.370868607002,15045.816917072989,12224.371640300908,SR_Q_D_alphaCCC_WOB,0.6676241450135515,0.03275535435239158,-0.08200155854108547,0.2674882454974683,sub07
-16.53389617967881,15.020614145471251,2.8622436831012714,18.223751592908283,172.49482640239208,173.7081789633195,177.56688141914574,-16.53389617967885,15.020614145471347,2.8622436831012203,18.223751592908272,172.49482640239208,173.70817896331937,177.5668814191458,0.0005385510766250643,4.738100730739197e-06,0.3810485521396151,0.011125360710240057,8.543148389340726e-210,1.5238132519855305e-217,4.789540932647005e-231,0.0005385510766250444,4.738100730738614e-06,0.3810485521396239,0.011125360710240008,8.543148389340726e-210,1.5238132519855305e-217,4.789540932648095e-231,0.033809717136098934,-7074.740142090837,14157.480284181675,14177.687706673501,12267.29158093209,SR_Q_D_alphaCCC_WOB,0.8437240869543567,0.4945763773214341,-0.06934210891777481,0.904827784226776,sub08
-17.59660738504963,4.778432310768013,5.722133129371433,16.591680084685393,191.7688033255351,183.80899195757962,186.1390440865722,-17.596607385049502,4.77843231076806,5.722133129371348,16.591680084685393,191.7688033255352,183.80899195757962,186.13904408657226,1.3277204172456285e-11,0.006093299915435232,0.0010335262523091917,0.004200337042164973,0.0,0.0,0.0,1.327720417246033e-11,0.006093299915434739,0.0010335262523093708,0.004200337042164965,0.0,0.0,0.0,0.06433540157169293,-6918.733000985301,13845.466001970603,13865.98959729179,3759.704850775913,SR_Q_D_alphaCCC_WOB,0.9669704417011776,0.11298640626228408,-0.14264045236991885,0.3365230696008447,sub21
-24.352437042905656,-0.349886939249072,-7.309527843989063,9.779373120425934,199.1965062682141,200.27639079905467,206.37445388696426,-24.35243704290562,-0.3498869392491164,-7.309527843989166,9.779373120425994,199.19650626821425,200.27639079905487,206.374453886964,3.671440741846367e-11,0.8731555233544462,0.000871605190511336,0.2643415942482941,0.0,0.0,0.0,3.671440741846648e-11,0.8731555233544303,0.0008716051905111941,0.2643415942482913,0.0,0.0,0.0,0.04783691622183117,-7225.626593916113,14459.253187832226,14479.78637165181,5975.634176757063,SR_Q_D_alphaCCC_WOB,0.5429619373409813,0.458301218298557,-0.26360262367463616,0.9052849767372926,sub22
-32.80314191791563,0.1351952689319088,6.855731493238071,5.953334174344974,152.82188545377272,146.17963816605715,141.84625666795895,-32.803141917915745,0.13519526893196632,6.855731493238093,5.953334174345024,152.82188545377275,146.17963816605706,141.8462566679589,9.084240166256668e-26,0.923794206934035,1.3954406215732572e-06,0.1189042100918458,0.0,0.0,0.0,9.08424016625237e-26,0.9237942069340028,1.395440621573138e-06,0.11890421009184217,0.0,0.0,0.0,0.12858732239854076,-6559.8114192225985,13127.622838445195,13148.091660457854,2446.7863549140893,SR_Q_D_alphaCCC_WOB,0.5771794705326033,0.769723182280159,-0.4963795647584526,0.7668195822565395,sub23
