,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-53.18787903782346,-0.8502371537920501,16.933512192208212,14.978876856051935,168.58445959325684,162.9319411528643,149.61712788846847,-53.187879037823485,-0.8502371537919693,16.933512192208156,14.978876856052018,168.5844595932568,162.93194115286448,149.6171278884683,9.428705010257745e-43,0.7406460215889736,1.3990761090977265e-14,0.05351474880369954,0.0,1.1332e-319,0.0,9.428705010258148e-43,0.7406460215889976,1.3990761090980298e-14,0.05351474880369848,0.0,1.1332e-319,0.0,0.20659268879584314,-7165.956014968902,14341.912029937805,14367.546483982298,5847.086966445094,SR_Q_D_E_alphaCCC_WOB,0.6065521463107171,0.1815656954861025,0.6537422176541445,-0.6881079777014076,0.6341004343937133,sub39
