P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
-15.06568606905859,9.82393478853235,2.4392566634951467,10.623523197726843,174.30640974163632,181.5087936718055,185.62411534394948,-15.065686069058499,9.823934788532426,2.4392566634951334,10.623523197726794,174.306409741636,181.50879367180556,185.6241153439496,4.258685409106829e-25,8.286759349492464e-10,0.07221578599509967,0.11489327628554212,0.0,0.0,0.0,4.2586854091096675e-25,8.286759349490442e-10,0.07221578599510109,0.11489327628554374,0.0,0.0,0.0,0.1623826448211314,-6675.657727485974,13353.315454971947,13358.455908015048,2311.163064146692,SR_Q_WOB,1.0,sub01
-17.658931564027828,-2.829667679889712,-3.0887568999168256,41.97613675263361,195.63783608188638,189.92145307535282,184.63453555563342,-17.658931564027682,-2.8296676798897664,-3.088756899916767,41.976136752633664,195.63783608188686,189.9214530753524,184.63453555563297,2.4633803075676062e-27,0.11510093906890227,0.04372284389449955,1.3977519038984645e-06,0.0,0.0,0.0,2.4633803075699713e-27,0.1151009390688958,0.04372284389450337,1.3977519038984414e-06,0.0,0.0,0.0,0.13178728672164575,-6870.885580918582,13743.771161837161,13748.917146304875,2961.6577758827543,SR_Q_WOB,1.0,sub02
-11.438256371040561,9.231224867898886,18.661518433001433,6.544525277645409,179.52997616499317,178.4562637374348,184.26233913497458,-11.438256371040607,9.231224867899037,18.661518433001486,6.544525277645345,179.52997616499331,178.45626373743468,184.2623391349747,0.00018324448301942488,0.00012518082630960187,8.794279410105937e-20,0.2282549253395477,0.0,0.0,0.0,0.00018324448301941296,0.0001251808263095722,8.794279410103477e-20,0.22825492533955305,0.0,0.0,0.0,0.09558060118385303,-6941.635222041183,13885.270444082364,13890.380323545436,4937.745581887352,SR_Q_WOB,0.5370557270735975,sub04
-21.551038515439075,8.727507469643543,-3.8323417352208753,7.478127142551634,182.72305385705963,173.09558272656426,173.57830758169445,-21.551038515439124,8.727507469643589,-3.8323417352207816,7.478127142551662,182.72305385705963,173.09558272656417,173.57830758169445,3.7189570630472375e-19,0.00022044667331521948,0.053276695505726716,0.12824306376393654,0.0,0.0,0.0,3.7189570630466496e-19,0.00022044667331520045,0.0532766955057324,0.12824306376393518,0.0,0.0,0.0,0.10099458515098024,-6865.487973292358,13732.975946584716,13738.078445940493,4737.845163380218,SR_Q_WOB,0.8419869686698943,sub13
-18.062287072452712,-13.293850507091095,-5.971632504097638,10.846070163089497,213.52891639073133,203.2170730864602,205.60172170989418,-18.06228707245279,-13.293850507091124,-5.971632504097665,10.846070163089482,213.5289163907312,203.21707308646006,205.60172170989426,1.8882116105161983e-08,7.67747092637912e-07,0.007808738163114606,0.021427682718276043,0.0,0.0,0.0,1.8882116105159303e-08,7.677470926378599e-07,0.007808738163114313,0.02142768271827632,0.0,0.0,0.0,0.07818677851535205,-6883.567764653842,13769.135529307681,13774.220593601633,5957.386731245462,SR_Q_WOB,0.6290340875627337,sub14
-16.256892604597393,6.687114819528888,8.210240066792169,33.79629742441019,200.54845213597955,214.08147573774997,237.4668244584887,-16.256892604597418,6.687114819528916,8.21024006679232,33.79629742441021,200.54845213597955,214.08147573774997,237.46682445848808,3.0924063636349995e-08,0.04115774352750756,0.003495993194710407,0.0033691093973153593,0.0,0.0,0.0,3.0924063636347315e-08,0.04115774352750644,0.0034959931947097823,0.003369109397315333,0.0,0.0,0.0,0.1192351866752588,-7528.997261460767,15059.994522921534,15065.127020473194,9794.419189942575,SR_Q_WOB,1.0,sub15
-52.878353727116725,12.159632483037829,6.615004388724585,18.05200954275918,158.8495771667396,152.6281972764278,176.04373967000475,-52.87835372711688,12.159632483037822,6.615004388724658,18.052009542759087,158.84957716673972,152.6281972764278,176.0437396700048,3.505208588708477e-11,0.0002549359266560424,0.01263522862633573,0.008918048243250667,1.1260242149073265e-222,1.6429755481667567e-186,2.948858743397751e-239,3.5052085887079054e-11,0.00025493592665605096,0.012635228626334736,0.008918048243251056,1.126024214907967e-222,1.6429755481669439e-186,2.9488587433964095e-239,0.10166657345388684,-7276.4310742413,14554.8621484826,14559.97202794567,8532.840889629291,SR_Q_WOB,0.022221727179478304,sub16
207762267325.71167,960877250422.6952,16332555680044.033,1475765341624.3691,207241403077831.0,-20182356615037.25,1780781888618.6191,-207762267363.55054,-960877250410.5272,-16332555680023.467,-1475765341625.459,-207241403077486.5,20182356615369.656,-1780781888260.0938,0.8362105562154254,0.8362105561996722,0.8362105562005873,0.8362105562007358,0.8362105562005575,0.836210556202019,0.8362105561844353,0.8362105561859571,0.8362105562017101,0.8362105562007932,0.8362105562006413,0.8362105562008251,0.8362105561993596,0.8362105562169448,0.08273858667711298,-7226.645262672555,14455.29052534511,14460.417416154009,6457.14756856687,SR_Q_WOB,1.0,sub33
-30.639057055645285,0.5463248073201896,-4.723390039266296,14.871380269600628,189.64702778145846,196.9285934381456,196.7657084232061,-30.63905705564528,0.5463248073201292,-4.723390039266288,14.871380269600778,189.64702778145846,196.9285934381456,196.7657084232061,2.5749557643430934e-14,0.8371304611784248,0.033367430116572484,0.026630917014861668,0.0,0.0,0.0,2.5749557643432143e-14,0.8371304611784425,0.033367430116572686,0.02663091701486028,0.0,0.0,0.0,0.0636207954319935,-7146.701089328813,14295.402178657627,14300.523431110872,6049.204434669395,SR_Q_WOB,0.34094298409976537,sub34
-29.059288906171194,5.800285562451231,11.570757334549857,23.943765069404588,188.7874092271368,190.14728436757815,187.0274784511575,-29.059288906171204,5.800285562451197,11.570757334549857,23.943765069404588,188.7874092271369,190.14728436757812,187.0274784511575,2.999721828357826e-16,0.04380490069628146,2.1756886454033804e-06,0.0042791431536487535,0.0,0.0,0.0,2.9997218283577403e-16,0.04380490069628275,2.175688645403376e-06,0.0042791431536487465,0.0,0.0,0.0,0.0870692976753833,-7331.052180454961,14664.104360909922,14669.23445942005,7340.7601750548765,SR_Q_WOB,0.5943660138958151,sub35
-35.321161154055844,-3.8706860876967895,5.844435892053758,8.50226441298544,239.08588281836415,249.33615425270318,230.21617289115798,-35.321161154055865,-3.8706860876967872,5.844435892053676,8.50226441298545,239.08588281836404,249.33615425270318,230.2161728911581,2.696183017741879e-10,0.5083655151503945,0.24586571247553604,0.7045875346519512,2.8097115735822465e-250,5.030558305386417e-197,7.42974448419603e-235,2.696183017741791e-10,0.5083655151503954,0.2458657124755429,0.7045875346519509,2.809711573581927e-250,5.0305583053855583e-197,7.42974448419603e-235,0.039704438410270604,-8240.080680203875,16482.16136040775,16487.291458917876,31470.55953299411,SR_Q_WOB,0.9296706726234648,sub36
-18.983714157958964,13.241291831135573,10.34608714735498,-2.830011485886176,186.44765429037602,184.23546071786012,180.45639691639423,-18.98371415795905,13.241291831135502,10.346087147354787,-2.8300114858861702,186.44765429037614,184.2354607178604,180.45639691639423,1.1197146735967105e-15,7.600024223889024e-07,4.047045903547949e-06,0.5998442011495149,0.0,0.0,0.0,1.1197146735963547e-15,7.600024223890074e-07,4.0470459035496885e-06,0.5998442011495155,0.0,0.0,0.0,0.1037499646369825,-7028.86962984029,14059.73925968058,14064.844225128852,6026.799068826008,SR_Q_WOB,1.0,sub37
-24.53437524932027,7.6365551297061725,5.457343345224818,-12.18981971452169,184.34051472387333,190.0369659199444,189.75197822192604,-24.534375249320306,7.63655512970617,5.457343345224865,-12.189819714521734,184.34051472387335,190.0369659199444,189.75197822192627,2.2960597183405552e-10,0.009570374729852902,0.024861130104656782,0.028667003867399305,0.0,0.0,0.0,2.2960597183404216e-10,0.009570374729852862,0.024861130104655457,0.02866700386739875,0.0,0.0,0.0,0.0628216768159714,-6865.059279509786,13732.118559019573,13737.188433148027,6887.020396335401,SR_Q_WOB,0.4893171752339306,sub38
-33.41970957403869,-0.26372596064036635,16.9017043666497,15.76864354812326,177.56204749130222,171.5144650889601,158.70346450558588,-33.419709574038684,-0.2637259606402953,16.9017043666497,15.76864354812325,177.56204749130234,171.51446508895995,158.7034645055859,3.0609072621382166e-29,0.920490792664988,6.525940839600705e-14,0.04745309569255023,0.0,0.0,0.0,3.0609072621382166e-29,0.9204907926650095,6.525940839600586e-14,0.047453095692550365,0.0,0.0,0.0,0.16594577865220886,-7197.057167482541,14396.114334965081,14401.241225773982,6146.638045357926,SR_Q_WOB,0.7316092309462541,sub39
-21.545884161146194,2.3500985986498937,-8.016713490442477,0.590397913205063,185.284895838655,199.312862811643,188.62609903086533,-21.5458841611462,2.3500985986497933,-8.016713490442527,0.5903979132050203,185.28489583865482,199.3128628116433,188.62609903086533,1.4122808692907982e-16,0.2733782741464281,9.110552887216933e-06,0.9022494602999026,0.0,0.0,0.0,1.4122808692906555e-16,0.27337827414644866,9.110552887215844e-06,0.9022494602999096,0.0,0.0,0.0,0.11198445399811907,-6863.838600468939,13729.677200937878,13734.795217142344,3970.545432674096,SR_Q_WOB,0.6039575063855209,sub40
-33.81346173970998,-3.9503438088539213,-4.739432582692904,12.920817825424828,197.16213575980197,199.68642183082412,190.56732678900022,-33.81346173971,-3.950343808853908,-4.739432582692944,12.920817825424715,197.16213575980183,199.6864218308242,190.56732678899985,4.7213764987302017e-26,0.09022421052571396,0.015504234329273909,0.05568387935331428,0.0,0.0,0.0,4.7213764987296266e-26,0.09022421052571496,0.015504234329273028,0.0556838793533166,0.0,0.0,0.0,0.1179347294334926,-7071.096498016566,14144.192996033133,14149.3246945436,4754.436979211152,SR_Q_WOB,0.4825682906808471,sub09
-18.549475392153887,4.487327248495653,7.1915742206334174,35.811850533357976,199.05533247192884,196.49487246183108,185.81427162992827,-18.549475392153823,4.487327248495536,7.191574220633418,35.8118505333579,199.05533247192864,196.49487246183116,185.81427162992816,4.0244573779579327e-08,0.0970404347804879,0.001772611653538069,0.021319702807724338,0.0,0.0,0.0,4.024457377958323e-08,0.09704043478049668,0.0017726116535380734,0.0213197028077247,0.0,0.0,0.0,0.05253226045109749,-7397.729301751425,14797.45860350285,14802.606162774036,6657.146844074239,SR_Q_WOB,0.5734524233847372,sub10
-27.027183237385987,-4.482319164205073,-6.0081692828928706,1.8079903973653977,205.19180931287636,201.24502473997345,196.39162186493286,-27.027183237386012,-4.482319164205243,-6.00816928289304,1.8079903973654048,205.19180931287636,201.24502473997356,196.39162186493283,4.034779772701642e-14,0.18829271716370607,0.033783554690440816,0.7256129440913591,4.874528975304822e-283,0.0,1.1510948576010387e-265,4.0347797727013786e-14,0.18829271716368987,0.03378355469043578,0.7256129440913579,4.874528975304268e-283,0.0,1.1510948576010387e-265,0.0643865101447817,-6907.270540309173,13816.541080618346,13821.592936241304,9161.49415598562,SR_Q_WOB,0.7947251472649642,sub11
-11.79006775404135,-2.62625227471986,12.69351551942209,-2.0391157231872867,184.7196532712188,177.76590014070493,179.4615571284916,-11.790067754041386,-2.6262522747200263,12.69351551942198,-2.0391157231874075,184.71965327121862,177.7659001407051,179.46155712849156,1.905168910448568e-05,0.2984119734516853,3.535929164732611e-09,0.7843899234558656,0.0,0.0,0.0,1.905168910448475e-05,0.2984119734516547,3.535929164733669e-09,0.7843899234558532,0.0,0.0,0.0,0.04935273012926522,-7093.2630421690565,14188.526084338113,14193.646528710502,5600.527844944263,SR_Q_WOB,0.7426340144063357,sub12
-10.822446309203922,2.5339718416089143,2.665594372194137,-4.586207175798254,157.23852808691342,164.55806579038264,162.89010091008527,-10.822446309203807,2.533971841608878,2.6655943721940845,-4.586207175798144,157.2385280869133,164.5580657903825,162.89010091008515,0.0015582883744422631,0.16647807558484046,0.07466028813264491,0.26156653771005994,0.0,0.0,0.0,0.001558288374442454,0.1664780755848468,0.07466028813265059,0.2615665377100712,0.0,0.0,0.0,0.022373658320890773,-6634.428701710663,13270.857403421323,13275.97541962579,2737.169901995543,SR_Q_WOB,0.10835086145173166,sub17
-8.826651065813913,-1.2720585736186925,-1.8249456765660053,-0.7199560928786061,214.56438948990387,232.52796551125562,216.32042926339588,-8.826651065813985,-1.2720585736188097,-1.8249456765659808,-0.7199560928785669,214.564389489904,232.52796551125545,216.3204292633962,0.022990086096920062,0.7552197507030368,0.5972317406874408,0.920045613855893,7.329865246390786e-242,0.0,1.5112358830507683e-241,0.02299008609691889,0.7552197507030152,0.5972317406874457,0.9200456138558974,7.329865246389954e-242,0.0,1.5112358830507683e-241,0.024552152515676,-7257.346168656857,14516.692337313714,14521.759657162369,13852.032311780691,SR_Q_WOB,0.9144282136653824,sub18
-28.82820761838879,0.9871991041550956,20.472847143498456,-9.853406452427848,181.6925116889889,178.54154074935826,186.05435287285684,-28.828207618388692,0.987199104155014,20.472847143498345,-9.853406452427912,181.69251168898896,178.54154074935832,186.05435287285653,0.00020886366629490282,0.7946045614045656,3.126609432030424e-11,0.054436042829623235,3.552513729469405e-162,9.63031400988138e-211,2.78583703207726e-163,0.00020886366629491483,0.7946045614045824,3.1266094320313316e-11,0.054436042829621945,3.552513729470214e-162,9.630314009887951e-211,2.7858370320763084e-163,0.0556249774979799,-6904.559044514778,13811.118089029556,13816.157749379421,10559.361166372526,SR_Q_WOB,0.041963613754305934,sub19
-27.6723434799112,2.1584992989585383,3.7729232080749098,17.620751719508334,193.05257849193777,199.47615880266466,205.51122136702443,-27.672343479911277,2.158499298958656,3.772923208074952,17.620751719508416,193.05257849193777,199.47615880266457,205.51122136702443,2.7429086495014484e-21,0.4592225801216249,0.1247822797281588,0.004308506629850886,0.0,0.0,0.0,2.7429086495008168e-21,0.4592225801216003,0.1247822797281542,0.004308506629850718,0.0,0.0,0.0,0.09520947833036676,-7189.559861683933,14381.119723367869,14386.230419490845,7333.292317772281,SR_Q_WOB,0.8731642998349615,sub20
-20.87398682729642,4.973960043265823,-0.8669524321737532,12.979903468465277,203.2881832332743,209.03084452106899,200.47527502344192,-20.873986827296434,4.9739600432657936,-0.8669524321737541,12.979903468465352,203.28818323327442,209.03084452106904,200.47527502344192,2.353261898687137e-14,0.07521576004978378,0.7176859921062588,0.2403094185891815,0.0,0.0,0.0,2.353261898687043e-14,0.07521576004978542,0.7176859921062583,0.2403094185891789,0.0,0.0,0.0,0.05014895859742263,-7351.245618195351,14704.491236390702,14709.626127242269,7167.092861639803,SR_Q_WOB,0.902349452606644,sub41
