,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-64.05001025004654,7.089809910431011,9.438929475576339,17.392791165383482,188.55615011801325,169.2725411012916,165.10280855792928,-64.05001025004671,7.089809910431187,9.438929475576135,17.3927911653835,188.55615011801342,169.27254110129172,165.10280855792917,8.33691723224494e-22,0.013035543930627414,0.0009508293345146867,0.05343410528696756,1.9194973922778224e-237,2.194578231914972e-206,6.792650482412778e-193,8.336917232242305e-22,0.013035543930625056,0.0009508293345149367,0.05343410528696737,1.9194973922789144e-237,2.194578231916345e-206,6.792650482412778e-193,0.11438274861643083,-7731.415149985772,15466.830299971543,15477.13953068537,10325.914679786682,SR_Q_D_WOB,0.5267373914355736,0.42874271625798405,sub26
