,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-11.23128344303975,9.614691022983706,2.3991003939071547,14.548666598138345,175.54683861162727,182.43219297849316,186.4620786112265,-11.231283443039707,9.614691022983747,2.3991003939071125,14.548666598138308,175.5468386116271,182.4321929784931,186.46207861122667,5.590065100383371e-09,1.0479515572333652e-08,0.0921437909188451,0.04043862307606999,0.0,0.0,0.0,5.590065100383963e-09,1.0479515572332234e-08,0.09214379091885114,0.04043862307607064,0.0,0.0,0.0,0.10214519828451996,-6812.748119278793,13631.496238557585,13646.948342930364,2562.623071085289,AB_Q_alphaCCC_WOB,0.605777986594284,-0.724743240229319,0.7847227599485243,sub01
