P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
-33.278308059115055,-4.193473218036637,6.099860411539997,-15.74878965195566,238.56249286958942,250.9207988208072,231.04783360427518,-33.278308059115304,-4.193473218036557,6.099860411539928,-15.748789651955653,238.5624928695892,250.9207988208075,231.0478336042754,0.0015794118295052741,0.4941611491779959,0.23342928525136164,0.4712799996444534,6.019797424446363e-203,1.0581845633979923e-182,1.0285131397735667e-194,0.0015794118295051462,0.4941611491780034,0.2334292852513671,0.471279999644454,6.019797424447047e-203,1.0581845633976915e-182,1.0285131397735667e-194,0.015639199326729525,-8387.778212912966,16779.556425825933,16789.845240186576,32941.84326074544,AB_Q_E_WOB,0.16592874165914442,0.9150663157066946,sub36
-16.943925612777974,14.33962842159846,8.723383775314879,0.5886387262157573,188.4244397035732,184.14051985232769,181.075145770914,-16.943925612778006,14.339628421598382,8.72338377531476,0.5886387262155921,188.4244397035731,184.14051985232769,181.07514577091393,3.679211163218228e-07,9.93390074630135e-07,0.00045838094894008557,0.9211855346059596,0.0,0.0,0.0,3.6792111632180296e-07,9.933900746302652e-07,0.00045838094894017187,0.9211855346059816,0.0,0.0,0.0,0.063117384612982,-7554.2433827713185,15112.486765542637,15122.795996256462,7830.730583892822,AB_Q_E_WOB,0.6921819703031824,0.647005644273751,sub37
-27.29269739696301,1.8558904250518773,4.489458407218088,-11.080529483347584,183.83922202066015,189.88634048145886,187.4490605692008,-27.2926973969631,1.8558904250518296,4.489458407218113,-11.080529483347606,183.83922202066015,189.88634048145855,187.44906056920087,8.740546080001854e-07,0.5366056850724847,0.0632699727629874,0.04722766736419783,0.0,1.90126e-319,0.0,8.74054608000111e-07,0.536605685072495,0.06326997276298567,0.04722766736419755,0.0,1.90126e-319,0.0,0.03919137915166981,-7250.9148954705115,14505.829790941023,14516.072295847514,7158.389995084514,AB_Q_E_WOB,0.0470167037093018,0.4604794259615039,sub38
-32.17403645608198,-0.3716124557361269,15.929369122088122,33.49596840838992,179.41970869440058,171.13057366797057,158.7865254763034,-32.17403645608198,-0.3716124557361589,15.929369122088087,33.4959684083899,179.41970869440084,171.13057366797076,158.7865254763035,8.096778694909175e-09,0.8971851364591125,3.040562216004491e-11,7.185336483872625e-05,0.0,1.1201036598699562e-296,5.089431802413407e-304,8.096778694909173e-09,0.8971851364591036,3.040562216004822e-11,7.185336483872586e-05,0.0,1.1201036598704653e-296,5.089431802413985e-304,0.10096671807904267,-7448.309691843984,14900.619383687968,14910.91607517577,7138.812282139752,AB_Q_E_WOB,0.05536507232052525,0.026726000186170832,sub39
-22.388916016969013,-0.3896156150923423,-8.422782901615292,0.1932758531636629,185.17266870560317,201.8364271770353,189.26028159194243,-22.388916016968885,-0.3896156150923659,-8.422782901615323,0.19327585316352391,185.1726687056034,201.8364271770353,189.2602815919425,7.603313625589879e-14,0.8569406694864374,4.836936468777732e-06,0.9681400965370414,0.0,0.0,0.0,7.603313625591829e-14,0.8569406694864289,4.836936468777398e-06,0.9681400965370642,0.0,0.0,0.0,0.09903404989012443,-7179.956076519606,14363.912153039211,14374.224506314173,4286.773201714336,AB_Q_E_WOB,0.4389702380692171,0.3573256572147174,sub40
-33.915358300029204,-3.044073654618097,-5.256213008955814,14.41390576996667,196.94489195017772,200.17535888879365,190.21800910038175,-33.915358300029176,-3.0440736546181024,-5.2562130089560295,14.413905769966535,196.9448919501776,200.17535888879345,190.21800910038186,2.867419415521641e-21,0.1891127520332623,0.007457635039452574,0.035125375614350716,0.0,0.0,0.0,2.8674194155217228e-21,0.18911275203326167,0.007457635039450252,0.035125375614352534,0.0,0.0,0.0,0.0993988102905754,-7241.021573735454,14486.043147470908,14496.349250740785,4885.0025348201125,AB_Q_E_WOB,0.3027491512636481,0.5609141847015853,sub09
-20.933789805536886,4.939842089039403,7.1661524294843675,32.44133702994681,197.56574163804956,195.45844270980962,184.00633226646804,-20.933789805537106,4.93984208903932,7.1661524294847165,32.44133702994637,197.56574163804942,195.45844270980962,184.00633226646823,1.3459842809182336e-05,0.07451427748543052,0.0018774593785337995,0.03804280689416927,6.7874084643941e-310,0.0,2.0863901534864212e-282,1.3459842809179608e-05,0.07451427748543536,0.0018774593785328183,0.03804280689417157,6.78740846439727e-310,0.0,2.0863901534866586e-282,0.043947300843762416,-7450.7563907505555,14905.512781501111,14915.820449104267,6721.246178288701,AB_Q_E_WOB,0.17869007654611138,0.10379947943786492,sub10
-13.030144134072227,-5.057789855947979,-4.059942659826995,-2.612411840221444,207.41557362367803,205.1670987795929,198.26457202781222,-13.030144134072108,-5.057789855947847,-4.059942659827068,-2.612411840221317,207.41557362367814,205.16709877959286,198.26457202781242,0.0052028155073476886,0.17251745079614367,0.19755586470947048,0.6367267347299107,2.4632696621009255e-255,0.0,4.930157224198706e-245,0.005202815507348032,0.172517450796155,0.1975558647094625,0.6367267347299272,2.4632696621006463e-255,0.0,4.930157224200949e-245,0.016862520323216338,-7817.800865680928,15639.601731361856,15649.901565034119,12518.536399892208,AB_Q_E_WOB,0.5725857769523353,0.4206480228149605,sub11
-9.318842162485199,-1.2269391761395465,12.737028221568506,14.830311582221933,184.69796289268726,179.13930042008099,180.23785933644382,-9.318842162485051,-1.2269391761395123,12.73702822156848,14.830311582221992,184.69796289268731,179.13930042008099,180.23785933644382,0.0011040422292964817,0.6574478596897648,8.356075662784699e-08,0.06521171282480206,0.0,0.0,7.9e-322,0.001104042229296685,0.6574478596897739,8.356075662785517e-08,0.0652117128248008,0.0,0.0,7.9e-322,0.03781213529375505,-7402.535131927956,14809.070263855912,14819.357499061322,7021.168492051739,AB_Q_E_WOB,0.8193015484798629,0.06103574995502565,sub12
-6.64807793236851,1.62320547449542,2.450405437668001,-4.729598265334708,159.312688606887,166.00363340036094,164.57774901430358,-6.648077932368366,1.6232054744955335,2.450405437667954,-4.729598265334765,159.31268860688712,166.00363340036102,164.57774901430372,0.00014481508491058165,0.3468624056397154,0.09528929910071587,0.237038530221113,0.0,0.0,0.0,0.00014481508491062924,0.3468624056396815,0.09528929910072248,0.23703853022110785,0.0,0.0,0.0,0.022773813905307198,-6876.335261225233,13756.670522450466,13766.978190053624,2737.4444991204064,AB_Q_E_WOB,0.8495909214938818,0.7795188221785725,sub17
-6.663387980320456,2.67810516677994,-2.937576592790524,-17.280814952306432,211.55987134718845,225.4419865175764,212.1146260026529,-6.663387980320508,2.6781051667799964,-2.9375765927905015,-17.280814952306265,211.55987134718856,225.44198651757625,212.1146260026529,0.22387819670288328,0.5400431805718351,0.4273809238307006,0.017959593947821834,2.3208670846631475e-205,1.1138985667282476e-292,3.348574788867135e-204,0.22387819670287948,0.5400431805718264,0.4273809238307038,0.017959593947822997,2.3208670846639403e-205,1.113898566729008e-292,3.348574788867135e-204,0.0123891530113861,-7955.661559664662,15915.323119329323,15925.607192478741,17170.904538852352,AB_Q_E_WOB,0.5805525551114087,0.13705868716176975,sub18
-13.576047980227747,-3.6252622609901497,16.845741965001547,-13.627215846250087,190.61502853147243,184.78515378260232,194.44837397179282,-13.576047980227582,-3.625262260990071,16.845741965001427,-13.627215846249983,190.61502853147235,184.78515378260212,194.44837397179288,0.0025241339274340913,0.3071994340059553,3.802224913441618e-08,0.007562599898580162,3.231828566203001e-243,4.2374557e-314,3.426348095743551e-248,0.0025241339274344105,0.3071994340059655,3.802224913442622e-08,0.007562599898580639,3.231828566204103e-243,4.2374557e-314,3.426348095743551e-248,0.03912332961467302,-7749.896415056745,15503.79283011349,15514.086374472396,11692.281674562395,AB_Q_E_WOB,0.5442446430578842,0.6529620058478884,sub19
-24.19390288520077,1.0884195373059322,4.224430182994963,21.89395833196355,194.94891143101924,199.31532382339992,207.12245461288222,-24.193902885200664,1.0884195373059624,4.2244301829949045,21.89395833196365,194.94891143101933,199.3153238233997,207.1224546128823,1.3697823855260664e-09,0.7104041615626888,0.09004165740940112,0.0004713921040233334,9.281944404e-314,0.0,0.0,1.3697823855263009e-09,0.7104041615626815,0.09004165740940563,0.0004713921040233077,9.281944404e-314,0.0,0.0,0.052516764701432635,-7551.043519022705,15106.08703804541,15116.394705648567,7885.569585613761,AB_Q_E_WOB,0.45058444216946403,0.08713817754684834,sub20
-16.32392513736243,3.674375289858108,-1.117657159256749,13.280094320981846,205.54972755990158,211.0276421897664,203.6868007852968,-16.32392513736247,3.674375289858057,-1.1176571592566318,13.280094320981677,205.54972755990158,211.02764218976654,203.6868007852969,3.3147517903559435e-08,0.19694087795784884,0.6476350757852527,0.2265080471954164,0.0,0.0,0.0,3.314751790355742e-08,0.19694087795785453,0.6476350757852871,0.22650804719542245,0.0,0.0,0.0,0.028544657734104636,-7477.4723281898105,14958.944656379625,14969.239774922002,7543.225223219283,AB_Q_E_WOB,0.8202478400602624,0.9647882030919188,sub41
-27.29828325803243,5.235632246915595,5.269797973105218,16.620620911469054,186.74691222464654,210.45952851318927,208.25459684368823,-27.298283258032388,5.235632246915572,5.269797973105524,16.620620911469025,186.74691222464637,210.45952851318938,208.2545968436881,0.05534035542135375,0.2012145523849876,0.08532734680266874,0.016499440595006503,1.1176779519570728e-91,1.0047220119229814e-107,2.5393510187861595e-91,0.05534035542135445,0.20121455238498984,0.08532734680265022,0.016499440595006715,1.117677951956914e-91,1.0047220119229814e-107,2.5393510187858707e-91,0.05257056559513207,-7675.593570552417,15355.187141104834,15365.461697979355,11675.522023075751,AB_Q_E_WOB,0.004440537353143547,0.05146780782668069,sub42
-14.825012687328286,0.26520067114208706,-2.8932195750800003,5.777481006362196,215.78766480190723,202.8983906034847,205.92758723024346,-14.825012687328472,0.2652006711420533,-2.893219575080053,5.777481006362281,215.78766480190743,202.89839060348447,205.92758723024326,0.018168628879226018,0.9514690216645229,0.4391553214992932,0.3772105309256791,4.570695024252494e-210,7.44704593097472e-250,1.6849673494325546e-191,0.018168628879224567,0.9514690216645292,0.43915532149928505,0.3772105309256724,4.570695024254053e-210,7.447045930975564e-250,1.6849673494327464e-191,0.012279999930353336,-8003.757664214417,16011.515328428834,16021.807297364261,17613.099818891034,AB_Q_E_WOB,0.3899022457630666,0.6435037416655179,sub43
-22.96186972180028,2.32741886593966,10.991768099923945,41.252577004458296,201.0599101616996,218.1721212687949,212.43258360142377,-22.961869721800326,2.327418865939742,10.991768099924052,41.25257700445834,201.0599101616997,218.17212126879508,212.43258360142357,4.405511503027665e-08,0.4507170536066816,2.4464050970404958e-05,7.963595477674031e-06,6.8333370164701e-303,0.0,0.0,4.405511503027443e-08,0.4507170536066656,2.44640509704001e-05,7.963595477674031e-06,6.8333370164701e-303,0.0,0.0,0.06866290179387713,-7611.073242234548,15226.146484469096,15236.455715182925,8556.314903634795,AB_Q_E_WOB,0.4383191436417175,0.8201333788958141,sub44
-11.0826149644508,-1.1659513690827472,5.790384826522497,9.514778680754887,190.01754410913068,192.62820724393902,194.3931475848508,-11.082614964450727,-1.1659513690828285,5.7903848265225975,9.514778680754748,190.01754410913068,192.62820724393916,194.3931475848509,1.1321892812185512e-07,0.5849935550100339,0.0015541170865468312,0.05916289986403025,0.0,0.0,0.0,1.1321892812187964e-07,0.5849935550100076,0.001554117086546539,0.05916289986403369,0.0,0.0,0.0,0.03831931866220495,-7148.02395761898,14300.04791523796,14310.354018507836,4223.37101964685,AB_Q_E_WOB,0.8983043915017624,0.7539827987555807,sub45
-16.831145279513613,-6.1950410032928085,4.100580671959548,6.280150837528508,238.24019854928815,248.52566655234835,242.45995640328155,-16.831145279513507,-6.195041003292673,4.1005806719593965,6.280150837528543,238.24019854928798,248.5256665523484,242.45995640328147,6.234662115007403e-05,0.08236414334655273,0.17686986656758094,0.5518876323291789,4.311386e-317,0.0,0.0,6.234662115008174e-05,0.0823641433465595,0.17686986656759712,0.5518876323291761,4.311386e-317,0.0,0.0,0.028661235207979138,-7784.172131833366,15572.344263666731,15582.64723459454,11649.00196401949,AB_Q_E_WOB,0.6485727467883351,0.4459149864633993,sub46
-6.089676053905017,-3.3256871583514966,3.6191409694750174,-14.171267432779544,210.340990251388,192.25928039171865,192.93110603662188,-6.089676053905188,-3.325687158351712,3.6191409694751018,-14.171267432779475,210.3409902513879,192.25928039171865,192.93110603662186,0.014537275460380384,0.17768580915226725,0.08779366703617209,0.016367481025505483,0.0,0.0,0.0,0.014537275460377582,0.17768580915223964,0.08779366703616483,0.016367481025505944,0.0,0.0,0.0,0.05241787498756256,-7357.364999806593,14718.729999613186,14729.040792216982,5704.96538361906,AB_Q_E_WOB,0.8600200744010257,0.3561920258685436,sub47
-33.83857822565173,-0.2419490092236605,9.257895950420917,24.925577760080486,191.96075906155056,193.02559484576855,214.3693443061007,-33.83857822565175,-0.2419490092237766,9.257895950420878,24.92557776008063,191.96075906155068,193.02559484576827,214.36934430610088,1.8610592939308425e-10,0.9423333939190754,0.0010204840427069175,0.01395505102520053,2.6232766628647653e-246,2.87e-322,1.51073127833684e-283,1.8610592939308017e-10,0.942333393919048,0.0010204840427069674,0.01395505102520007,2.6232766628650636e-246,2.87e-322,1.5107312783375266e-283,0.08029652182906644,-7649.335714539571,15302.671429079142,15312.964973438047,9978.618106915092,AB_Q_E_WOB,0.25885137649854023,0.2500173646606536,sub48
-24.129099935544662,5.963810492185317,-7.671890628274946,17.052344189874468,215.60065344050938,209.54194993715961,205.72785366093697,-24.12909993554479,5.963810492185226,-7.67189062827475,17.05234418987449,215.60065344050952,209.5419499371596,205.7278536609369,0.00015900955464421152,0.0023773798355538733,9.115791417141673e-05,0.1770415283207267,0.0,0.0,0.0,0.00015900955464419423,0.002377379835554241,9.115791417145461e-05,0.17704152832072606,0.0,0.0,0.0,0.0445690833390876,-7212.048065091779,14428.096130183558,14438.395963855817,4837.048113502011,AB_Q_E_WOB,0.16219913499534014,0.985779004394006,sub05
-8.964607084651526,-0.08760949342205747,6.339503147150159,8.231295644200864,178.29131355340027,178.48544132199783,181.16050374845767,-8.964607084651421,-0.08760949342200862,6.3395031471501735,8.231295644200777,178.2913135534002,178.48544132199802,181.16050374845767,0.002937299096925359,0.95650135955702,8.330430315917333e-05,0.2713633680671815,0.0,0.0,0.0,0.0029372990969256845,0.9565013595570444,8.330430315917005e-05,0.2713633680671866,0.0,0.0,0.0,0.021663818117233058,-6973.797087882816,13951.594175765633,13961.89714669344,3270.9618758166303,AB_Q_E_WOB,0.4448217556457856,0.8874567611622374,sub06
-5.736096332768705,4.5721895612498855,27.39464171184195,6.746486632736473,200.88086988565757,219.90672640262508,225.11756196409488,-5.7360963327687715,4.572189561249872,27.39464171184189,6.746486632736432,200.88086988565757,219.9067264026252,225.11756196409493,0.2758329032546271,0.15288875011304534,2.925707876649819e-17,0.4352893069090783,1.1579882496693343e-269,1.8829896793103163e-301,2.366747924347891e-303,0.2758329032546215,0.15288875011304695,2.9257078766502405e-17,0.4352893069090809,1.1579882496693343e-269,1.882989679312244e-301,2.3667479243489673e-303,0.08706552947652367,-7823.856230588684,15651.712461177369,15662.009152665169,12886.689576945757,AB_Q_E_WOB,0.536192558653579,0.9469859351780066,sub07
-2.532288083270503,10.567680511624618,4.365780949328986,-24.512237796179686,169.8199963845804,178.77214588908348,183.16436097315125,-2.5322880832706143,10.567680511624587,4.365780949328888,-24.512237796179658,169.8199963845806,178.7721458890831,183.1643609731514,0.6595418739888361,0.009531814929220363,0.2835138213981928,0.001494689374644565,5.557292510509823e-161,8.393296836927004e-175,3.4098011141991885e-184,0.6595418739888221,0.00953181492922055,0.2835138213982035,0.0014946893746445769,5.557292510508558e-161,8.393296836933216e-175,3.4098011141991885e-184,0.022097119573160292,-8035.158396728664,16074.316793457328,16084.59135033185,20673.740308032004,AB_Q_E_WOB,0.6771611646326525,0.18047900265036912,sub08
-24.631253949152175,4.083105374700732,5.126962387441181,18.161465785557173,188.65458653198087,180.46643005409047,183.34756354189682,-24.63125394915236,4.083105374700753,5.126962387441181,18.16146578555723,188.65458653198058,180.4664300540906,183.34756354189682,7.379483503189487e-08,0.01836808711511707,0.0030881389790096197,0.001847401667318416,0.0,0.0,0.0,7.379483503187523e-08,0.01836808711511644,0.003088138979009621,0.0018474016673183406,0.0,0.0,0.0,0.04964015557168322,-7086.403375891779,14176.806751783559,14187.11441938672,3814.3960672400317,AB_Q_E_WOB,0.2330655532532339,0.4597818125151229,sub21
-14.954665997541028,-1.164755660965687,-6.960526132568224,-11.47196705965125,203.924975194493,205.1183434883457,209.90246027033302,-14.954665997541163,-1.1647556609656775,-6.96052613256821,-11.471967059651305,203.9249751944929,205.11834348834546,209.90246027033317,4.816767097983184e-08,0.6058078197978771,0.002087985101833946,0.18602125573700745,0.0,0.0,0.0,4.8167670979817186e-08,0.6058078197978796,0.0020879851018340005,0.1860212557370055,0.0,0.0,0.0,0.034685521496356064,-7401.357867709961,14806.715735419924,14817.017138335108,6451.654790561812,AB_Q_E_WOB,0.8105992378862059,0.004395569284967485,sub22
-10.669977547778904,-0.4506060993004963,6.5650881788207,6.903046849828853,163.94950920706034,157.9262420755298,152.75560218008528,-10.669977547778881,-0.4506060993004082,6.565088178820687,6.903046849828849,163.94950920706017,157.92624207552984,152.7556021800855,9.087859346723336e-07,0.7597101893803524,9.255059819964624e-06,0.08480971104386799,0.0,0.0,0.0,9.087859346723736e-07,0.7597101893803977,9.25505981996488e-06,0.08480971104386821,0.0,0.0,0.0,0.062485534876064334,-6875.433729829616,13754.867459659232,13765.173562929109,2756.7290582841692,AB_Q_E_WOB,0.65303845408976,0.6377708767630552,sub23
-52.30490429151797,3.681546698367121,-4.466788859967007,2.2139315045542967,164.66926751316046,163.97328703656268,156.23640521864553,-52.30490429151797,3.6815466983673257,-4.466788859966908,2.2139315045542074,164.66926751316038,163.9732870365628,156.2364052186459,1.3163678499497579e-06,0.07578946460978778,0.02465080750064064,0.6287251714522181,2.4922916887872905e-147,2.039081355946653e-149,2.403698837003851e-135,1.3163678499497706e-06,0.07578946460977237,0.02465080750064375,0.6287251714522317,2.4922916887850207e-147,2.0390813559476974e-149,2.4036988370079547e-135,0.04071161891951358,-7224.619207116506,14453.238414233012,14463.536677430127,4977.331494033227,AB_Q_E_WOB,0.059308518748702674,0.12040896520979405,sub24
-3.1341330387085087,1.1195424844405286,-5.1791185329293,-1.961943192652578,183.3657704572868,176.6428540027892,190.13777269025502,-3.134133038708467,1.1195424844405526,-5.179118532929385,-1.961943192652628,183.36577045728657,176.64285400278908,190.13777269025516,0.0827598355239538,0.4593575619694162,0.0006344497950368065,0.6524709868999023,0.0,0.0,0.0,0.0827598355239579,0.4593575619694065,0.0006344497950366844,0.6524709868998942,0.0,0.0,0.0,0.052255712411536925,-6944.010105123124,13892.020210246248,13902.335681214749,2917.0789955856153,AB_Q_E_WOB,0.8402923336334949,0.443737540825875,sub25
-24.150861805053765,6.173835608839225,9.562724722922137,18.492747955564234,208.40117727190983,188.89265666262105,186.12895909064537,-24.15086180505372,6.173835608839343,9.562724722922127,18.492747955564248,208.40117727190983,188.8926566626212,186.12895909064537,1.526072771590011e-06,0.03519012258800325,0.001119098302262885,0.045645431514284664,2.461723169510954e-307,1.1392558319358091e-272,7.54057983127187e-268,1.5260727715900987e-06,0.035190122587999736,0.001119098302262885,0.04564543151428479,2.461723169510954e-307,1.1392558319360682e-272,7.540579831267584e-268,0.06506322290582367,-7766.099340599923,15536.198681199849,15546.507911913674,10901.472526262729,AB_Q_E_WOB,0.5073535588321285,0.6282026866628388,sub26
-27.43503830683649,9.36230001906514,1.7400385140936034,5.656021277038188,199.19137158473484,203.55799454181056,196.35824983731536,-27.4350383068366,9.36230001906496,1.7400385140938381,5.656021277038171,199.19137158473472,203.55799454181076,196.35824983731524,1.8619923580090133e-07,0.0010285273995003085,0.5409858446593683,0.5975965178880434,2.7037719231508516e-291,6.762769048345354e-296,9.596086496593713e-295,1.8619923580087536e-07,0.0010285273995005464,0.5409858446593132,0.5975965178880442,2.7037719231508516e-291,6.762769048339969e-296,9.596086496587163e-295,0.03429614061936237,-7729.721835666278,15463.443671332556,15473.752902046384,10299.187841869354,AB_Q_E_WOB,0.4325294142504397,0.7713932762238266,sub27
-13.298113735362186,-1.3248397318881056,-7.216757240954653,7.856985382196957,216.25581217419082,209.93246208267811,196.56603795145145,-13.298113735362179,-1.3248397318880911,-7.216757240954791,7.8569853821968625,216.2558121741906,209.93246208267817,196.56603795145142,1.7795726900365127e-05,0.5400429232248771,0.0008651820409759988,0.2639809396304365,0.0,0.0,0.0,1.7795726900365232e-05,0.5400429232248818,0.0008651820409758173,0.2639809396304423,0.0,0.0,0.0,0.06543818441651428,-7365.259477584459,14734.518955168918,14744.825058438792,5933.387626090185,AB_Q_E_WOB,0.6612282566811107,0.4932804999366511,sub28
