,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-49.46777678109401,6.9477830041774835,-8.05949539909253,8.781065630093964,203.6420346328931,196.4851352482358,193.42356051440294,-49.467776781094024,6.947783004177389,-8.059495399092718,8.781065630093968,203.6420346328931,196.4851352482359,193.42356051440305,9.061542575728399e-05,0.0002484732638542792,2.091014667433464e-05,0.461985543603068,1.1586749343165615e-153,4.039284132110176e-147,3.154918866159077e-143,9.061542575728355e-05,0.0002484732638543293,2.0910146674325586e-05,0.46198554360306765,1.158674934316957e-153,4.0392841321071884e-147,3.1549188661558448e-143,0.053212562265231855,-7112.149761721113,14226.299523442225,14231.442350843387,4476.641979231523,AB_Q_WOB,0.06357700004969608,sub05
