P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
-8.949270904132376,3.0470661389482245,-2.940479399026499,-17.653852375396262,210.45642598779256,224.34529273263647,210.82345365278812,-8.949270904132273,3.0470661389482068,-2.9404793990263998,-17.653852375396358,210.45642598779247,224.3452927326366,210.82345365278817,0.19986717639325005,0.4915437115538592,0.4268910758850417,0.015976047705041758,1.0840029545685695e-185,2.655816638861843e-261,1.3033533402137253e-180,0.19986717639325585,0.4915437115538621,0.4268910758850569,0.01597604770504122,1.0840029545681379e-185,2.6558166388603324e-261,1.303353340213206e-180,0.012518054449794258,-7955.579066619782,15913.158133239564,15918.300169814267,17155.3352034736,AB_Q_WOB,0.31018100673094834,sub18
-12.715678594979934,-3.8221540323873615,16.77647816244495,-12.591651232605145,190.9696736267891,184.8999295531436,194.84874450927728,-12.715678594980002,-3.8221540323873393,16.776478162445017,-12.591651232604942,190.9696736267891,184.89992955314324,194.84874450927708,0.021707529962340832,0.2835697345896981,4.512032059732167e-08,0.013230359358105816,4.009576671453851e-227,6.253994861603883e-292,2.1093016205813566e-233,0.021707529962340058,0.2835697345897007,4.512032059731555e-08,0.01323035935810722,4.0095766714543074e-227,6.25399486160886e-292,2.1093016205811166e-233,0.036185652211243036,-7751.83483175028,15505.66966350056,15510.816435680012,11728.02835678786,AB_Q_WOB,0.2870707982217737,sub19
-23.413329223162826,0.9232453643994964,4.053899317507936,21.10261717102941,195.38298755505264,199.74239017900524,207.49004317468476,-23.413329223162865,0.9232453643995294,4.053899317507917,21.10261717102944,195.3829875550528,199.7423901790052,207.4900431746849,1.2409867790086211e-09,0.7523086861484721,0.10372282272953903,0.0007531357495400451,2.586167e-318,0.0,0.0,1.2409867790085444e-09,0.7523086861484634,0.10372282272954074,0.0007531357495400415,2.586167e-318,0.0,0.0,0.05266020739816957,-7550.946695621906,15103.893391243811,15109.047225045391,7861.257159423,AB_Q_WOB,0.5025082096041954,sub20
-21.560242824691496,4.685923727427398,-0.8880042183561231,13.690577165569694,202.3436678972097,208.58039759298413,200.15443113642243,-21.56024282469165,4.685923727427332,-0.8880042183557548,13.690577165569849,202.3436678972097,208.58039759298416,200.15443113642246,0.00022748546187619908,0.11537816662927702,0.7183328313115376,0.21562556090604315,3.282293182967562e-270,0.0,8.490403322496578e-267,0.00022748546187617515,0.11537816662928232,0.718332831311649,0.21562556090603752,3.282293182967562e-270,0.0,8.490403322500442e-267,0.01544439280280829,-7485.9849010333255,14973.969802066653,14979.117361337841,7644.9470869203715,AB_Q_WOB,0.059187193591569175,sub41
-8.523919980462582,2.8383648020908474,5.2829704230056285,16.238864110758588,196.6053280945069,221.97905002243667,220.08379281215275,-8.523919980462694,2.838364802090686,5.2829704230056445,16.23886411075877,196.605328094507,221.9790500224366,220.08379281215284,0.015678862584693948,0.43003888395485135,0.08428238967363784,0.019097322952560915,7.271014111724687e-259,0.0,5.235264219845608e-295,0.015678862584692584,0.4300388839548771,0.0842823896736368,0.019097322952559656,7.27101411172386e-259,0.0,5.235264219844418e-295,0.054210750223052113,-7674.503705554051,15351.007411108101,15356.14468954536,11652.513447277268,AB_Q_WOB,0.8729528068028255,sub42
-9.465420639623211,-0.028628371160560495,-2.8677062216649367,5.8832510029705025,218.17618208284856,205.15286840831882,208.57710942664104,-9.465420639623275,-0.02862837116064165,-2.8677062216648204,5.883251002970456,218.17618208284856,205.15286840831902,208.5771094266409,0.0186650802035793,0.9947369357097182,0.4432107379656106,0.3681962658525227,9.562556572357824e-238,8.564419355065403e-289,2.0999319884936894e-221,0.0186650802035784,0.9947369357097032,0.4432107379656292,0.3681962658525266,9.562556572357824e-238,8.564419355070272e-289,2.0999319884942865e-221,0.012243049948683304,-8003.781400014897,16009.562800029795,16014.708784497507,17613.758713308132,AB_Q_WOB,0.9551346472529276,sub43
-15.33737285131815,0.8419035874905383,10.894881920442176,40.63365609018429,205.11378157534145,221.42114068212533,216.41312316193063,-15.337372851318033,0.841903587490668,10.894881920442156,40.633656090184324,205.11378157534156,221.42114068212533,216.41312316193057,7.078511410036894e-07,0.7823620368770035,2.9861322731241644e-05,1.1248254343107576e-05,0.0,0.0,0.0,7.078511410038316e-07,0.7823620368769706,2.9861322731242823e-05,1.1248254343107305e-05,0.0,0.0,0.0,0.06472537900876119,-7613.773341343966,15229.546682687933,15234.701298044849,8592.48943568663,AB_Q_WOB,0.8510260677166008,sub44
-10.274075900835472,-1.2830639880193893,5.782606688926076,9.070784922605943,190.39093209783374,192.94750218902854,194.83967513720287,-10.27407590083542,-1.2830639880193346,5.782606688926162,9.070784922605961,190.3909320978336,192.9475021890292,194.839675137203,8.593284578893239e-08,0.5471439982516819,0.0015734159948267974,0.07236067158994633,0.0,0.0,0.0,8.593284578894184e-08,0.5471439982516997,0.001573415994826556,0.07236067158994547,0.0,0.0,0.0,0.0387233233104709,-7147.755455592181,14297.510911184361,14302.663962819297,4227.976361991392,AB_Q_WOB,0.9999999953372234,sub45
-13.437788442774579,-6.676459301168548,4.0214091878717015,4.223890281172049,239.97225941854785,250.06569324617908,244.1260843778608,-13.437788442774636,-6.676459301168637,4.021409187871676,4.22389028117217,239.97225941854785,250.06569324617905,244.12608437786076,0.00010419186306095894,0.05996135375569241,0.18550383037895216,0.68999318501399,0.0,0.0,0.0,0.00010419186306095217,0.05996135375568903,0.18550383037895496,0.6899931850139814,0.0,0.0,0.0,0.02791756092624731,-7784.660409118765,15571.320818237531,15576.472303701434,11658.62258707456,AB_Q_WOB,0.8904062407052211,sub46
-5.837474258344238,-3.3798578485827138,3.6220271453737976,-14.773004958735473,210.49103342673584,192.40439902691605,193.04784883121934,-5.8374742583442,-3.379857848582533,3.622027145373784,-14.773004958735493,210.49103342673584,192.40439902691585,193.0478488312191,0.011441200608853628,0.16984741870088585,0.08748275604969312,0.012508871524207295,0.0,0.0,0.0,0.0114412006088541,0.1698474187009086,0.08748275604969427,0.012508871524207228,0.0,0.0,0.0,0.05273314055529643,-7357.15186662326,14716.303733246516,14721.459129548413,5703.651575432211,AB_Q_WOB,0.9496028957826546,sub47
