,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-45.7282110170989,-3.91658752049289,-3.722721389961947,-3.6641198779866997,192.1908665171735,190.44024069830508,183.1328938834501,-45.72821101709896,-3.9165875204929286,-3.7227213899620573,-3.664119877986547,192.19086651717356,190.44024069830502,183.13289388345044,1.4616418827319955e-18,0.26927188795243034,0.22461839661982894,0.49522268021796745,1.0107564021769075e-233,1.5240517402193963e-291,1.76993301453219e-221,1.4616418827318903e-18,0.2692718879524257,0.22461839661981528,0.4952226802179849,1.0107564021770226e-233,1.5240517402193963e-291,1.76993301453219e-221,0.06936053251172392,-7782.844205017955,15569.68841003591,15579.988243708174,11850.066028204907,SR_Q_D_WOB,0.8382383193153556,0.9117282491850911,sub11
