,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,478.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,2,422.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.8713170122031679,0.12868298779683213,-0.5,0.5,0.0,0.0
2,3,445.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8713170122031679,0.12868298779683213,0.8713170122031679,0.8713170122031679,0.12868298779683213,-0.12868298779683213,0.12868298779683207,0.0,0.0
3,4,401.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9668813773033608,0.03311862269663929,0.9668813773033608,0.8713170122031679,0.12868298779683213,-0.03311862269663929,0.03311862269663923,0.0,0.0
4,5,372.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8713170122031679,0.008523606640639041,0.991476393359361,0.8713170122031679,0.12868298779683213,0.0,0.0,0.12868298779683207,-0.12868298779683213
5,6,631.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9668813773033608,0.008523606640639041,0.991476393359361,0.9668813773033608,0.03311862269663929,0.0,0.0,0.03311862269663923,-0.03311862269663929
6,7,291.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.991476393359361,0.008523606640639041,0.991476393359361,0.991476393359361,0.008523606640639041,-0.008523606640639041,0.008523606640639003,0.0,0.0
7,8,562.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.008523606640639041,0.002193686338644702,0.9978063136613553,0.991476393359361,0.008523606640639041,0.0,0.0,-0.991476393359361,0.991476393359361
8,9,430.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.002193686338644702,0.002193686338644702,0.9978063136613553,0.25517228925501956,0.7448277107449804,0.9978063136613553,-0.9978063136613553,0.0,0.0
9,10,329.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.25517228925501956,0.7431986046310275,0.2568013953689725,0.25517228925501956,0.7448277107449804,0.0,0.0,0.7448277107449804,-0.7448277107449804
