,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-36.14628607887455,0.5684855026075155,20.221091502895096,-10.57244877053575,178.17014202972308,175.16962197020115,182.33941427482733,-36.146286078874844,0.5684855026076807,20.22109150289506,-10.57244877053584,178.17014202972314,175.1696219702013,182.33941427482733,1.6637783658663909e-06,0.8775768237957269,4.4827548918876325e-11,0.03844192590266418,2.5265773164833573e-162,2.1885989137955883e-208,2.7928320873597924e-162,1.6637783658660008e-06,0.8775768237956914,4.482754891888007e-11,0.038441925902662585,2.5265773164833573e-162,2.188598913796086e-208,2.7928320873597924e-162,0.06325821188671199,-6899.92904589255,13807.8580917851,13828.016733184548,10473.672258271361,SR_Q_D_alphaCCC_WOB,0.4518342920686826,0.44218979026110106,-0.2504837186037131,0.43469394504458664,sub19
