,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-61.117909645513,2.399095210575256,3.6839544302323004,15.022379219703229,175.96645901526156,182.79376421101313,188.6322932177274,-61.11790964551286,2.3990952105752736,3.6839544302322684,15.022379219703147,175.96645901526136,182.7937642110128,188.63229321772758,3.0772386240695584e-33,0.3978081344320339,0.12533537079811796,0.012924371107757312,2.9910042754959917e-249,0.0,7.76547091057938e-270,3.0772386240706152e-33,0.3978081344320301,0.1253353707981213,0.012924371107757765,2.9910042754959917e-249,0.0,7.765470910580263e-270,0.1348641862322998,-7162.1094832416165,14328.218966483233,14338.44035872919,7011.8924380727085,SR_Q_D_WOB,0.6554793670478742,0.7190835999062155,sub20
