,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-12.664877715427782,-6.992513365155541,3.75717701958891,12.958774740516139,241.27473782007618,250.46191084192387,244.20186830250097,-12.664877715427858,-6.9925133651554585,3.7571770195889234,12.958774740515803,241.2747378200762,250.46191084192387,244.20186830250154,0.000494404674685209,0.05103517224309087,0.21853317351455426,0.23474661776687228,0.0,0.0,0.0,0.0004944046746851613,0.05103517224309376,0.21853317351455273,0.23474661776688424,0.0,0.0,0.0,0.026273530642603515,-7613.3768790129,15232.7537580258,15248.144053556176,11536.58841020621,AB_Q_alphaCCC_WOB,0.3095428323800292,-0.822193319220855,0.9453758502428359,sub46
