P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
-61.651228002325546,-3.8301465439589366,7.015789530803282,-6.736522492924268,224.90334118972754,235.29065442023503,217.15362822041786,-61.65122800232544,-3.8301465439590268,7.015789530803257,-6.736522492924137,224.90334118972754,235.29065442023483,217.15362822041766,9.935913311734318e-14,0.5112630884375878,0.16272840302784924,0.7510740427123741,1.1938000745451584e-197,1.129537144627003e-163,2.738576634148197e-187,9.935913311735643e-14,0.5112630884375777,0.16272840302785108,0.7510740427123783,1.1938000745450227e-197,1.1295371446273245e-163,2.738576634148197e-187,0.0504866098514245,-8364.94505810735,16739.8901162147,16765.612152116308,31775.667285866515,SR_Q_D_E_alphaCCC_WOB,0.8989354911728694,0.797926121459226,0.4955329932756263,-0.3349041706526449,0.16585519340296567,sub36
-72.07254784771949,11.745593394158359,8.651065231034654,0.2737149402857604,163.09747407123845,160.44975470015058,155.93945438439215,-72.07254784771969,11.745593394158357,8.651065231034735,0.27371494028580656,163.0974740712384,160.44975470015046,155.9394543843919,1.0133648314889534e-24,3.552767062412514e-05,0.00033727276556234687,0.9620655969521472,9.824377867876295e-246,4.6099733428567776e-213,2.526096712708278e-232,1.0133648314884738e-24,3.5527670624124945e-05,0.0003372727655623014,0.9620655969521408,9.824377867872943e-246,4.6099733428567776e-213,2.526096712705979e-232,0.11986828151434906,-7514.252073360964,15038.504146721929,15064.277223506497,7355.045344195527,SR_Q_D_E_alphaCCC_WOB,0.3713809597143398,0.4864952584313678,0.1479768188237035,-0.835724572439505,0.5109946271416675,sub37
-57.148246491069976,4.890780505324027,4.000529423077238,-12.069361997468555,167.83179227695726,173.51532478029645,173.07633036256803,-57.148246491070005,4.8907805053239075,4.000529423077221,-12.06936199746849,167.831792276957,173.51532478029645,173.07633036256792,2.527888698390048e-13,0.07971647120172765,0.09410957785506216,0.028835858129811064,3.9493616478042667e-237,7.641578375724353e-210,4.456801176634692e-237,2.5278886983900754e-13,0.07971647120173532,0.0941095778550636,0.02883585812981198,3.9493616478002234e-237,7.641578375726091e-210,4.4568011766316513e-237,0.061843013430133875,-7236.14682738227,14482.29365476454,14507.899917030763,6989.277787439104,SR_Q_D_E_alphaCCC_WOB,0.3089779245076268,0.4491414303917013,0.3345979604454407,-0.4528904811725606,0.3744613543657533,sub38
-66.48411564116437,0.39261969948332004,16.599055223862752,28.997203106528893,162.00009685154555,153.71963409905902,141.91705369388538,-66.48411564116452,0.3926196994833404,16.59905522386277,28.997203106528946,162.0000968515456,153.71963409905896,141.9170536938853,4.148004488462548e-61,0.8756451748822334,3.252331232743054e-14,0.000155784376504582,0.0,2.0777653644015246e-285,5.93628956639e-311,4.14800448845959e-61,0.8756451748822269,3.2523312327428085e-14,0.00015578437650457774,0.0,2.077765364400816e-285,5.93628956639e-311,0.25565187715534604,-7328.2257544071,14666.4515088142,14692.193237533702,5910.52815426861,SR_Q_D_E_alphaCCC_WOB,0.8452039468906917,0.9045366292710034,0.13933056388456835,-0.3743680815348725,0.5377847288505118,sub39
-26.61496124146133,0.7994953781804046,-8.549738542030948,-0.4922902709174792,181.80030059476718,197.61154113491082,185.79233159367905,-26.614961241461334,0.7994953781805454,-8.549738542031031,-0.4922902709173798,181.80030059476712,197.61154113491085,185.79233159367908,3.745730027084117e-14,0.7079971228308534,3.43373677047176e-06,0.9189564943758941,0.0,0.0,0.0,3.745730027083834e-14,0.7079971228308042,3.433736770470996e-06,0.9189564943759104,0.0,0.0,0.0,0.10001763714059353,-7179.255912627397,14368.511825254795,14394.292708442199,4282.093918522256,SR_Q_D_E_alphaCCC_WOB,0.7323628524150098,0.7433825268605703,0.5029476497391878,-0.8108694159336706,0.2200427677703668,sub40
-51.32939825643891,-4.308244027237366,-4.891315397654049,13.152359582341713,187.4975068969759,190.34475941329327,181.80596853832267,-51.32939825643903,-4.3082440272374525,-4.891315397653937,13.15235958234158,187.49750689697584,190.3447594132933,181.80596853832242,1.4339261017533155e-42,0.0492049421994051,0.009656781037103764,0.04574757541795954,0.0,0.0,0.0,1.4339261017524756e-42,0.04920494219940066,0.009656781037105341,0.0457475754179615,0.0,0.0,0.0,0.16584127286177766,-7192.0493649914415,14394.098729982883,14419.863988157571,4524.608166257791,SR_Q_D_E_alphaCCC_WOB,0.6857654349552901,0.8433335460240843,0.04866081233208762,-0.7515606829798294,0.4075637118522652,sub09
-32.48412296967157,3.6885001670712825,7.02259625059599,37.78044077209704,191.7396854756134,188.6485936171469,178.57596869381237,-32.484122969671525,3.6885001670714033,7.022596250595847,37.78044077209715,191.73968547561333,188.6485936171468,178.57596869381229,9.565481847910343e-11,0.16502050526988032,0.0021094839130505034,0.014786358933388226,3.8783560811941036e-295,0.0,2.0829209195828214e-272,9.565481847911213e-11,0.16502050526986625,0.0021094839130509505,0.014786358933387787,3.87835608119322e-295,0.0,2.0829209195828214e-272,0.061059222428096686,-7439.20661874058,14888.41323748116,14914.182406489053,6600.967038817642,SR_Q_D_E_alphaCCC_WOB,0.6271397974591817,0.8869945151496154,0.9314536032818472,-0.4987434124702369,0.4807536569120777,sub10
-70.8299625930279,-4.066141481942928,-3.847523471980201,-3.2533528122084827,179.6561826084706,178.0026986462256,170.12411338468857,-70.82996259302806,-4.066141481942997,-3.84752347198022,-3.253352812208401,179.6561826084706,178.00269864622547,170.12411338468854,1.4583312628320774e-16,0.2532004008230552,0.2110854295193996,0.5461275609435379,1.904379744698438e-159,3.288528347565327e-190,5.628454365247698e-147,1.4583312628318775e-16,0.2532004008230474,0.21108542951939746,0.5461275609435479,1.9043797446978965e-159,3.288528347565327e-190,5.628454365246737e-147,0.0626615043539096,-7787.413101776851,15584.826203553703,15610.575787734366,11935.194478069558,SR_Q_D_E_alphaCCC_WOB,0.3048298657356529,0.6873144041840323,0.3624575848909719,-0.2402070917497329,0.7797983587326521,sub11
-18.211901441286226,-0.7604749388676249,12.833214030933334,13.075193921289394,180.11094965368486,174.74858021423333,175.68862216123676,-18.211901441286177,-0.760474938867663,12.833214030933561,13.075193921289372,180.1109496536849,174.74858021423339,175.68862216123685,1.1761145665912406e-06,0.7817984730020558,5.702426062644026e-08,0.10279758267763037,4.0993659784315715e-299,0.0,6.402118830154685e-291,1.176114566591327e-06,0.7817984730020451,5.7024260626407505e-08,0.1027975826776314,4.0993659784311047e-299,0.0,6.402118830153227e-291,0.04767856556408023,-7396.0107388054685,14802.021477610935,14827.739565624455,6947.8263365183275,SR_Q_D_E_alphaCCC_WOB,0.7557229026875114,0.4798381061966919,0.8832847795350679,-0.4613536311444185,0.9071902572887912,sub12
-12.357193710476336,1.744519933535864,2.3185929560765284,-4.671915426756126,156.535080369882,163.17717633103658,161.66119328566222,-12.357193710476253,1.74451993353596,2.3185929560765164,-4.671915426755988,156.53508036988202,163.17717633103643,161.6611932856623,6.595868874302887e-06,0.30990790169948945,0.1134741573914876,0.2413747743792325,0.0,0.0,0.0,6.5958688743039215e-06,0.30990790169946186,0.11347415739148947,0.2413747743792465,0.0,0.0,0.0,0.027273761363891702,-6873.383679974547,13756.767359949094,13782.536528956987,2724.8859544902484,SR_Q_D_E_alphaCCC_WOB,0.225553136803498,0.11949492309642044,0.6785583434030374,-0.07751970073962144,0.6999392408625497,sub17
-8.959531960218762,2.389470186940409,-3.0618595977564773,-16.144581334383442,210.48539278262928,224.1298022816834,211.0571966427776,-8.959531960218658,2.3894701869404797,-3.0618595977563823,-16.14458133438339,210.48539278262928,224.1298022816832,211.05719664277763,0.30978423123977794,0.5829658106953859,0.4083000222395562,0.026909227680772026,4.0159529481697884e-163,1.5511128148920557e-220,4.005208669099832e-162,0.3097842312397836,0.5829658106953745,0.4083000222395706,0.026909227680772526,4.015952948170247e-163,1.5511128148923199e-220,4.0052086690996045e-162,0.012037164417963098,-7955.886766950384,15921.773533900769,15947.483716774304,17163.689613060913,SR_Q_D_E_alphaCCC_WOB,0.19234675416109945,0.08694114309958849,0.7097010336557514,-0.6964461604829189,0.5150872701139888,sub18
-12.55395979478023,-4.090116731413336,16.578853577820706,-12.377045200975767,190.6027128308589,184.2133594220442,194.46473932576095,-12.55395979478008,-4.0901167314133415,16.57885357782068,-12.377045200975713,190.6027128308589,184.213359422044,194.46473932576112,0.04197075759114973,0.25021427444009725,6.57212879493344e-08,0.014842297029182425,5.101288846388186e-209,7.173612957702177e-260,2.301572328107627e-215,0.04197075759115219,0.2502142744400966,6.572128794933631e-08,0.014842297029182876,5.101288846386736e-209,7.173612957699728e-260,2.3015723281077574e-215,0.03532054694117348,-7752.404542560966,15514.809085121937,15540.542946019199,11741.299191921446,SR_Q_D_E_alphaCCC_WOB,0.6670298627981143,0.8101003649372991,0.037775904303327085,-0.2475051158366285,0.056437810921403674,sub19
-69.66759326030031,1.9328576608025656,4.519575261984767,15.390735774214107,171.75150842137108,177.07589031346836,183.63230937235423,-69.6675932603004,1.932857660802812,4.519575261984897,15.390735774214306,171.75150842137106,177.07589031346825,183.63230937235417,7.873575493605013e-29,0.4902078440599775,0.060564703327392576,0.011270701714296349,1.9675021308657703e-220,3.553557678080282e-278,9.675872767474523e-238,7.873575493603941e-29,0.490207844059922,0.060564703327385026,0.011270701714295278,1.96750213086521e-220,3.553557678079069e-278,9.675872767470118e-238,0.11547224422059366,-7507.074472771415,15024.148945542833,15049.918114550725,7349.165524213252,SR_Q_D_E_alphaCCC_WOB,0.4663461246900483,0.6686850230934624,0.8262075562111685,-0.9406317790920604,0.9728986133890564,sub20
-120.29202235148121,4.281487732416911,-1.3758558655635724,18.257684218220394,153.7402252178679,159.59714408833392,151.78716169607358,-120.29202235148114,4.281487732416887,-1.3758558655634685,18.257684218220337,153.7402252178679,159.5971440883338,151.7871616960737,9.384584564787196e-26,0.11863086136617683,0.5615245010268495,0.08624589054574269,1.0682424575058987e-105,5.95001212259099e-126,4.6416120319527444e-104,9.384584564788677e-26,0.11863086136617958,0.561524501026879,0.08624589054574351,1.0682424575058987e-105,5.950012122588618e-126,4.6416120319541987e-104,0.08783736024255406,-7437.450449327816,14884.900898655633,14910.638695011581,7082.825049557853,SR_Q_D_E_alphaCCC_WOB,0.215022892952838,0.9098144140763744,0.23124373944928064,-0.2360622375550747,0.4607757958521845,sub41
-10.717166413203495,1.6377835759628423,5.26071936713053,16.377170729175866,195.5419138370919,220.84101615315853,219.3425248069473,-10.71716641320349,1.6377835759628816,5.26071936713079,16.377170729175745,195.541913837092,220.84101615315842,219.3425248069471,0.2416791073256653,0.645285016934304,0.08615431045109241,0.0184060748240218,6.331242083721632e-163,1.3212505030876094e-236,6.53695177161525e-197,0.2416791073256657,0.6452850169342961,0.08615431045107684,0.018406074824022647,6.33124208371983e-163,1.321250503086858e-236,6.536951771613018e-197,0.05082560908497735,-7676.750984599491,15363.501969198982,15389.188361385282,11693.804879206953,SR_Q_D_E_alphaCCC_WOB,0.35190567165546005,0.9307165851575336,0.7153567015968134,-0.7418132836432852,0.3065870352017585,sub42
-27.54857968701014,0.962392778425766,-3.188169068055803,6.367006340242167,208.846209249738,196.28604307661323,199.14773334828462,-27.54857968701021,0.9623927784255226,-3.1881690680558394,6.367006340242228,208.84620924973805,196.2860430766132,199.1477333482849,0.00016546397104595458,0.8242063470364289,0.3924466347993241,0.3260099911995705,5.4709310932724314e-182,3.774267160273714e-211,1.805364504198324e-167,0.00016546397104594536,0.8242063470364729,0.3924466347993189,0.3260099911995652,5.470931093273987e-182,3.774267160273714e-211,1.8053645041990438e-167,0.018996654431717164,-7999.428225214757,16008.856450429514,16034.586372768086,17493.32791439543,SR_Q_D_E_alphaCCC_WOB,0.7049110022949601,0.8142094247571775,0.05259427921853665,-0.8773903845163509,0.3254874066143375,sub43
-23.05384350272261,1.8110159874414051,10.977851864362625,39.45344208080584,201.0135164163979,217.51388637343982,212.3598544099538,-23.053843502722646,1.8110159874416425,10.9778518643625,39.453442080805814,201.013516416398,217.51388637343976,212.35985440995393,2.4626742544413005e-10,0.5510035810803082,2.319338785072685e-05,1.77162040123173e-05,4.3602183e-317,0.0,0.0,2.462674254441282e-10,0.5510035810802558,2.3193387850731908e-05,1.7716204012317335e-05,4.3602183e-317,0.0,0.0,0.07602425324599571,-7605.994541178654,15221.989082357308,15247.762159141876,8488.685214313871,SR_Q_D_E_alphaCCC_WOB,0.8989208485590027,0.17561012712304513,0.040252600422831485,-0.8309422579736008,0.32885576522518056,sub44
-66.56498299669249,0.1802199686126702,5.978232022585436,14.771951771895218,162.31420148111388,164.83421113123134,166.48169436030446,-66.56498299669241,0.1802199686126702,5.978232022585392,14.771951771895047,162.31420148111377,164.83421113123129,166.48169436030443,7.340013392976196e-17,0.9318745260585508,0.0008996513704265357,0.0029041611076438922,1.2238765075798553e-192,1.9512093055864578e-219,4.445822459010454e-198,7.340013392976884e-17,0.9318745260585509,0.0008996513704266137,0.002904161107644219,1.2238765075790194e-192,1.9512093055846827e-219,4.445822459009189e-198,0.06918460404204563,-7127.178824469733,14264.357648939464,14290.122907114153,4087.8212926908773,SR_Q_D_E_alphaCCC_WOB,0.1385644423017249,0.2971553245513673,0.6115782813704121,-0.36118860035750733,0.4488190054218553,sub45
-22.121951616044136,-5.709443248604066,3.951880135143933,9.28971871127234,235.90660757214215,246.0479398895733,239.9057501237236,-22.12195161604412,-5.709443248604183,3.951880135143772,9.289718711272407,235.90660757214215,246.0479398895733,239.9057501237233,9.282752008646316e-06,0.10968252571706504,0.1923935040089946,0.37829505636523575,2.4931506676291757e-301,0.0,8.425314090523479e-306,9.282752008646606e-06,0.10968252571705782,0.1923935040090133,0.3782950563652324,2.493150667629459e-301,0.0,8.425314090523477e-306,0.03143201102515414,-7782.349615189172,15574.699230378345,15600.456657697869,11616.282804421626,SR_Q_D_E_alphaCCC_WOB,0.709757426732766,0.2601173943918319,0.2317836103836997,-0.6737145988220559,0.17809346083470942,sub46
-60.15305973303317,-1.183410135577219,4.2011873696427235,-14.404490130465677,182.7563975334712,166.09399509440618,165.3016468097011,-60.15305973303329,-1.1834101355773736,4.201187369642835,-14.404490130465698,182.75639753347104,166.09399509440618,165.3016468097012,3.5835880001881195e-20,0.6201548415735876,0.0410621207175493,0.011814292851979165,1.5162378431723631e-249,1.1004363519018644e-260,6.135515977928136e-218,3.5835880001874496e-20,0.6201548415735423,0.04106212071754374,0.011814292851979064,1.5162378431716736e-249,1.1004363519022402e-260,6.135515977928136e-218,0.10918014249392738,-7317.800429780627,14645.600859561255,14671.377841070738,5362.847109779042,SR_Q_D_E_alphaCCC_WOB,0.3908552283224858,0.7836096746578541,0.05384246246604911,-0.7434791178970974,0.6979973284512451,sub47
-34.227016090409236,-1.8189858272484132,9.504371418308436,20.454354687151056,190.87189695699269,190.87697924305604,212.70626389603518,-34.22701609040916,-1.81898582724848,9.504371418308448,20.454354687150904,190.8718969569929,190.8769792430563,212.7062638960353,1.7701110617084714e-13,0.5771889625058699,0.0007002937867453156,0.0425120005192999,3.872533812396352e-254,3.477e-320,1.4285254932307125e-287,1.7701110617087203e-13,0.5771889625058559,0.0007002937867453044,0.04251200051930183,3.8725338123972314e-254,3.477e-320,1.4285254932310376e-287,0.0901775706707425,-7642.476530969132,15294.953061938264,15320.686922835528,9872.506420029527,SR_Q_D_E_alphaCCC_WOB,0.9999992055136476,0.9999998126451999,0.0001,-0.9716658677033392,0.4127053410367526,sub48
-11.793667257117988,6.445489098150612,-7.6649290890694415,7.753115743531136,221.56351675359943,215.53749488507177,211.7540916876804,-11.793667257118015,6.44548909815054,-7.664929089069357,7.753115743531224,221.56351675359963,215.53749488507182,211.75409168768036,2.555783399263777e-05,0.0009848973226055072,9.047596591448913e-05,0.5312078990600364,0.0,0.0,0.0,2.5557833992636483e-05,0.0009848973226056392,9.047596591450394e-05,0.5312078990600316,0.0,0.0,0.0,0.0471758113757027,-7210.307745584639,14430.615491169276,14456.365075349939,4823.655728009465,SR_Q_D_E_alphaCCC_WOB,0.7529429908977769,0.13316023130792387,0.2920224799108788,-0.9460161579350076,0.9386042568546517,sub05
-35.17073962392861,-0.0038109794166421023,6.240330786165407,4.8612698577114335,164.96413868675458,165.2450093424868,167.76665894747782,-35.17073962392851,-0.0038109794166347744,6.240330786165288,4.861269857711408,164.96413868675458,165.24500934248692,167.7666589474776,2.7374243183596248e-21,0.9980455777446648,6.384394353996105e-05,0.5023693302347859,0.0,0.0,0.0,2.737424318360353e-21,0.9980455777446686,6.384394353998202e-05,0.502369330234788,0.0,0.0,0.0,0.08209457769672668,-6933.118848610158,13876.237697220316,13901.99512453984,3069.076678830329,SR_Q_D_E_alphaCCC_WOB,0.5502281166114014,0.708617130517327,0.9335411652254078,-0.7533559648161132,0.44068119665318295,sub06
-6.251795627531653,4.684166799020285,27.249199666460623,7.189094810201093,200.68473725117528,219.62224656938545,225.0534092886957,-6.251795627531712,4.684166799020213,27.249199666460644,7.189094810201083,200.6847372511752,219.62224656938545,225.0534092886956,0.4011710804321813,0.14273553225085084,4.316884324135595e-17,0.4058745433385969,5.833017037073655e-224,1.220903886613042e-247,1.884036841820856e-260,0.4011710804321769,0.1427355322508568,4.316884324135408e-17,0.4058745433385975,5.83301703707067e-224,1.2209038866131807e-247,1.884036841820642e-260,0.08671697094778774,-7824.0990091482145,15658.198018296429,15683.939747015931,12889.411300854954,SR_Q_D_E_alphaCCC_WOB,0.3367341452669081,0.2830989951677727,0.2489686670638661,-0.5322414367374221,0.9219069132980088,sub07
-21.945685355545802,10.668989813878637,4.165370592492987,-24.348020091060828,160.0799016093619,169.2452067713082,173.65367820441358,-21.945685355545773,10.668989813878596,4.165370592492877,-24.348020091060825,160.07990160936183,169.24520677130806,173.65367820441352,0.0063572028125415975,0.008674613311245133,0.3046033563114876,0.00155719135131359,2.180055180320524e-120,2.003748204753129e-134,1.2258984163304153e-142,0.006357202812541635,0.008674613311245413,0.3046033563115009,0.0015571913513135974,2.180055180320524e-120,2.003748204753129e-134,1.2258984163304153e-142,0.027751898041773915,-8031.5106118569665,16073.021223713933,16098.707615900237,20554.19324154583,SR_Q_D_E_alphaCCC_WOB,0.6491766780001036,0.43215693395508653,0.07573265997021103,-0.6616612592254164,0.5003876914645145,sub08
-31.800436506197567,4.334004689190682,5.206618872675882,16.353566522297136,184.98499431379085,176.77153528519284,179.34089459312224,-31.80043650619765,4.334004689190616,5.2066188726760645,16.353566522297186,184.98499431379082,176.7715352851929,179.3408945931222,1.2149762720772002e-16,0.011010365106756565,0.002272511745496516,0.004353595012882983,0.0,0.0,0.0,1.2149762720769463e-16,0.011010365106757763,0.002272511745495693,0.004353595012882838,0.0,0.0,0.0,0.07879888454728112,-7066.475073743139,14142.950147486277,14168.71931649417,3685.3583617549543,SR_Q_D_E_alphaCCC_WOB,0.4126543147908053,0.20855379631031687,0.9126164019969178,-0.8000022187027436,0.916874610396554,sub21
-35.19219567687555,-0.933458226387054,-7.248452324186625,-10.511560544117344,193.39744156799176,194.78305364869212,199.5502984566938,-35.192195676875436,-0.933458226387005,-7.248452324186792,-10.51156054411735,193.3974415679917,194.78305364869217,199.5502984566937,2.9441686534020435e-07,0.6796554695768959,0.0013933411616228232,0.2263189478719797,2.369581952648365e-269,2.3531873128446634e-270,1.100286236966272e-286,2.944168653402287e-07,0.6796554695769119,0.001393341161622476,0.2263189478719794,2.369581952648635e-269,2.3531873128446634e-270,1.1002862369656464e-286,0.03201385451545069,-7403.1198169519885,14816.239633903977,14841.993141191935,6469.065695442709,SR_Q_D_E_alphaCCC_WOB,0.3822578757431315,0.9788642825573629,0.6137080436183782,-0.4582352388248313,0.061475145034818136,sub22
