P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
-28.82078242633712,-4.595567083868628,6.667108785086358,-13.940176842244178,241.34285445294057,253.78652602035262,233.7578736980743,-28.82078242633697,-4.595567083868684,6.6671087850862625,-13.940176842244187,241.34285445294034,253.78652602035262,233.75787369807412,5.326072517726465e-05,0.4475752460455651,0.1914516481397608,0.5199784846994591,1.081420065286838e-242,8.8985708111318e-202,2.2614053651870413e-232,5.326072517726885e-05,0.4475752460455593,0.19145164813976734,0.5199784846994591,1.081420065286961e-242,8.898570811133825e-202,2.2614053651875573e-232,0.020585476006680148,-8384.586938571341,16775.173877142683,16790.607098683646,32775.97998803768,AB_Q_alphaCCC_WOB,0.7605798177165612,-0.10874564778081386,0.4291998984711357,sub36
-21.279719648410374,13.267385707921365,8.916375927709073,0.5436203799874173,187.46738322862672,183.60525919456586,180.013626419951,-21.279719648410435,13.267385707921493,8.916375927709042,0.5436203799875043,187.4673832286269,183.6052591945657,180.01362641995098,7.162790852016273e-08,7.243227969937083e-06,0.0003362582687721738,0.9270896879273036,0.0,0.0,0.0,7.162790852015775e-08,7.243227969935687e-06,0.0003362582687721886,0.927089687927292,0.0,0.0,0.0,0.06544436993759417,-7552.65180326941,15111.30360653882,15126.767452609563,7809.6714638671865,AB_Q_alphaCCC_WOB,0.4368492381316273,-0.4248764134097339,0.2904415531591101,sub37
-19.90322682624537,4.602926662174132,4.215895361580486,-11.654744924414597,185.95554599934837,192.12568686312144,190.94438824328728,-19.90322682624549,4.602926662174128,4.215895361580377,-11.654744924414494,185.95554599934826,192.1256868631214,190.94438824328702,3.4249331363109536e-09,0.10355773074332336,0.07990821533676032,0.036168548821462365,0.0,0.0,0.0,3.4249331363102285e-09,0.10355773074332353,0.07990821533676826,0.036168548821463864,0.0,0.0,0.0,0.047539863585544066,-7245.512889460851,14497.025778921705,14512.389536281436,7096.190608524216,AB_Q_alphaCCC_WOB,0.6151348149001314,-0.5762349620706954,0.6756699382001117,sub38
-42.84696284622617,-0.7752312357571345,16.082244856685204,32.73337324120091,174.82500167078223,166.88195887531182,154.0276157922178,-42.84696284622615,-0.77523123575717,16.082244856685147,32.7333732412009,174.82500167078248,166.88195887531222,154.027615792218,4.143914319100499e-14,0.7825431190930305,1.293707721983847e-11,8.861517342716842e-05,0.0,2.3140315674358017e-281,2.0223667985305202e-284,4.143914319100859e-14,0.7825431190930211,1.2937077219840722e-11,8.861517342716799e-05,0.0,2.3140315674315913e-281,2.0223667985296e-284,0.11776279974195815,-7436.315303957963,14878.630607915926,14894.075645147626,7005.439020640891,AB_Q_alphaCCC_WOB,0.13094279824672653,-0.4559118436095484,0.19693900901160807,sub39
-17.383238283522974,-0.7721311257157583,-8.355040671173072,0.8519721224992791,187.92961428932742,204.8201955060424,191.9352192828459,-17.383238283522946,-0.7721311257157419,-8.355040671173054,0.8519721224994382,187.9296142893276,204.8201955060424,191.935219282846,1.5523307499903296e-09,0.7274426736477153,6.786468904609472e-06,0.8612886808687422,0.0,0.0,0.0,1.5523307499903919e-09,0.7274426736477211,6.7864689046097985e-06,0.8612886808687163,0.0,0.0,0.0,0.08518758900347356,-7189.732328581727,14385.464657163457,14400.933187075896,4352.710460675243,AB_Q_alphaCCC_WOB,0.19997602354065236,-0.14025018301186387,0.07249706851275509,sub40
-22.645872497576708,-4.475681439716342,-5.015817575456058,14.618688648607488,201.79588399650726,204.78718781821118,195.48728595850798,-22.645872497576732,-4.475681439716358,-5.015817575456075,14.618688648607499,201.79588399650726,204.78718781821118,195.48728595850804,5.5613269476718885e-21,0.05081393687455337,0.010688635950202929,0.03270843105987259,0.0,0.0,0.0,5.561326947671012e-21,0.05081393687455255,0.010688635950202677,0.03270843105987232,0.0,0.0,0.0,0.09846942647616996,-7241.680655742853,14489.361311485703,14504.820466390518,4889.973948034724,AB_Q_alphaCCC_WOB,0.8007652895926303,-0.0063429767630683856,0.8234211827931065,sub09
-16.408888415762238,4.018808553392981,7.2768231419906755,28.74562593076212,199.6506080168589,196.92759142504383,185.8120849940576,-16.408888415762153,4.0188085533931055,7.2768231419906355,28.745625930762163,199.65060801685908,196.92759142504372,185.81208499405759,9.183349181877282e-08,0.1350990458159543,0.001532351705479395,0.06554095250109647,0.0,0.0,0.0,9.183349181878787e-08,0.13509904581594204,0.0015323517054794836,0.06554095250109591,0.0,0.0,0.0,0.05113451117181866,-7445.930731734259,14897.861463468518,14913.322964873254,6670.740013576629,AB_Q_alphaCCC_WOB,0.13985556007892322,-0.04590654261485061,0.8415795979477217,sub10
-12.11134429540132,-4.6865806462895065,-4.074126197653269,-3.2060815540657996,207.7063077957809,205.61546708081627,198.925789421026,-12.111344295401496,-4.686580646289615,-4.0741261976532535,-3.206081554065564,207.70630779578084,205.615467080816,198.92578942102597,0.005666737965318851,0.21018828889243965,0.19602326531142947,0.5636769224111995,1.459230515160932e-258,0.0,4.127037108272098e-253,0.005666737965318169,0.21018828889242935,0.1960232653114314,0.5636769224112282,1.4592305151606001e-258,0.0,4.1270371082711593e-253,0.01674279732281425,-7817.878432562119,15641.756865124238,15657.206615632636,12520.060863399467,AB_Q_alphaCCC_WOB,0.6773280828190195,-0.4524916012334769,0.2441511138978505,sub11
-13.691828911737984,-0.13108831284877542,12.804669596575875,13.89523373531962,182.39008377839366,177.42452156344132,178.18930138630927,-13.691828911737925,-0.13108831284870598,12.804669596575833,13.895233735319572,182.39008377839366,177.4245215634414,178.18930138630927,8.475506850704361e-05,0.9626720009508598,6.722282700611436e-08,0.0837878803837018,9.7290428869842e-310,0.0,7.888035678722006e-305,8.475506850705025e-05,0.9626720009508796,6.722282700612246e-08,0.08378788038370265,9.7290428869819e-310,0.0,7.888035678722006e-305,0.041478600828262165,-7400.118446023387,14806.236892046774,14821.667744854887,6993.059255791743,AB_Q_alphaCCC_WOB,0.5448802972839599,-0.8563470299133997,0.3106489070466988,sub12
-9.155387222171123,2.428279814102029,2.375542403090688,-4.684510183829143,158.06633656883903,164.91865423851792,163.2147065216816,-9.15538722217109,2.4282798141021686,2.3755424030907446,-4.684510183829172,158.0663365688391,164.9186542385181,163.21470652168145,4.582264396864102e-05,0.1687118505971666,0.1054246709426321,0.2409399106185014,0.0,0.0,0.0,4.582264396864315e-05,0.16871185059714186,0.10542467094262332,0.24093991061849815,0.0,0.0,0.0,0.024444075316263917,-6875.241301559292,13756.482603118584,13771.94410452332,2738.20699240129,AB_Q_alphaCCC_WOB,0.4974417757004611,-0.6893253925181815,0.2784242357746052,sub17
-4.526552905973936,2.674535042826964,-2.9209713605248138,-17.28585742573987,212.66538834276864,226.3519068534697,213.09260199642526,-4.526552905974,2.674535042826861,-2.920971360524764,-17.28585742573975,212.66538834276858,226.3519068534698,213.09260199642583,0.4306358789590139,0.5540468620273573,0.4302108688256211,0.01843534300132875,1.0735567166293019e-203,3.1222528293284937e-289,2.594110761498551e-197,0.43063587895900746,0.5540468620273729,0.430210868825629,0.018435343001329572,1.0735567166294244e-203,3.1222528293292046e-289,2.594110761498551e-197,0.011714352907595704,-7956.093235800992,15918.186471601985,15933.612581326104,17173.610463434532,AB_Q_alphaCCC_WOB,0.4026094750535579,-0.36720653566668426,0.15174535840274025,sub18
-8.141136939693473,-4.316645247651835,16.686633114769368,-11.82501382965748,192.9565677930326,186.4090720009336,196.84451129877388,-8.141136939693597,-4.316645247651797,16.686633114769496,-11.82501382965749,192.95656779303275,186.4090720009334,196.84451129877368,0.2369067628079689,0.2282231235354354,5.557798987372137e-08,0.01979061138749949,1.4041261414540768e-205,1.9062185664378015e-261,1.93257058961071e-214,0.2369067628079617,0.2282231235354394,5.5577989873708426e-08,0.0197906113874993,1.4041261414540768e-205,1.9062185664408365e-261,1.9325705896101608e-214,0.03322656517902178,-7753.781411702605,15513.56282340521,15529.003139943567,11774.939350201948,AB_Q_alphaCCC_WOB,0.0785616741152012,-0.9536706901969902,0.3716687993274109,sub19
-19.55945618868888,0.3922903121192779,3.9586223771010505,20.84179082247866,197.26932988270423,201.44535749171771,209.39572953572272,-19.55945618868894,0.39229031211930254,3.9586223771010767,20.841790822478632,197.2693298827043,201.44535749171771,209.39572953572247,1.2851336615221844e-09,0.8927648346158041,0.11210473549938424,0.0008775026525317,0.0,0.0,0.0,1.2851336615220345e-09,0.8927648346157974,0.11210473549938196,0.0008775026525317177,0.0,0.0,0.0,0.05260942890579368,-7550.98097263198,15107.96194526396,15123.423446668696,7861.678530862699,AB_Q_alphaCCC_WOB,0.7415026019576673,-0.5009174065231213,0.7275405696004861,sub20
-23.18144017169172,3.6892792430898065,-0.928111117629086,16.090478860547034,201.6959982675634,207.24325039935883,199.93528693717013,-23.181440171691694,3.6892792430897967,-0.9281111176289432,16.090478860546696,201.6959982675635,207.24325039935897,199.93528693716996,4.3263247465982934e-06,0.1989927563471947,0.7053341287114905,0.14425605933084093,9.084804007890659e-294,0.0,8.820344906302556e-296,4.326324746598435e-06,0.19899275634719596,0.7053341287115331,0.14425605933084962,9.084804007890659e-294,0.0,8.820344906299545e-296,0.0212908898989973,-7482.199919970894,14970.399839941789,14985.842517755358,7599.549793791505,AB_Q_alphaCCC_WOB,0.1289819949538112,-0.2554173583724729,0.5713572456270859,sub41
-9.133984773102233,2.9933507424683627,5.289091223336535,16.15035087809304,196.28515928794337,221.71980193692139,219.70345869729238,-9.133984773102195,2.993350742468338,5.289091223336482,16.150350878092965,196.28515928794332,221.7198019369214,219.70345869729252,0.01245929576619032,0.40619392142597055,0.08387438462944202,0.019757518606117474,2.8529459715346404e-256,0.0,2.2151510781917804e-291,0.012459295766190618,0.4061939214259743,0.0838743846294452,0.01975751860611796,2.8529459715346404e-256,0.0,2.2151510781920318e-291,0.05451759800759148,-7674.299602396274,15354.599204792548,15370.011040104331,11648.31966686368,AB_Q_alphaCCC_WOB,0.9371986984914016,-0.1072088778874829,0.8093283923043317,sub42
-13.79839450908367,0.2788375607701233,-2.880516017654453,6.856095317752793,216.016949244066,203.3078201136388,206.31490125511314,-13.798394509083767,0.2788375607700572,-2.880516017654496,6.85609531775267,216.01694924406627,203.3078201136388,206.3149012551134,0.13142201221749622,0.9499497720782036,0.4417657110000932,0.2933542017213404,7.442384051558811e-171,1.1454247068243294e-202,9.488454262689354e-155,0.13142201221749336,0.9499497720782156,0.44176571100008655,0.29335420172134913,7.442384051558811e-171,1.1454247068234172e-202,9.488454262693132e-155,0.009689519338878185,-8005.419580844109,16016.839161688218,16032.27711509136,17660.28055490913,AB_Q_alphaCCC_WOB,0.061323854056857335,-0.7100121919378016,0.06388480362650344,sub43
-26.94829064870542,2.131058079390028,11.083217817960453,40.57202953225357,199.2232014294352,216.23474905809184,210.6037455833201,-26.948290648705512,2.1310580793898435,11.0832178179605,40.572029532253474,199.22320142943528,216.234749058092,210.6037455833201,2.80575511211407e-09,0.4861504736234333,2.0174388475139468e-05,1.0634877320402929e-05,2.0111596171625574e-293,0.0,8.477446066e-315,2.8057551121135072e-09,0.4861504736234714,2.017438847513785e-05,1.063487732040352e-05,2.011159617161642e-293,0.0,8.477446066e-315,0.07257179068408359,-7608.3814633774355,15222.762926754867,15238.22677282561,8520.40343469879,AB_Q_alphaCCC_WOB,0.34862509524592994,-0.3555282911705482,0.5112270214870122,sub44
-11.815748108708869,-1.3742104960284642,5.830506997207978,10.230409464040466,189.64851629480617,192.20928932622624,193.9170057740388,-11.815748108708815,-1.3742104960283783,5.830506997207907,10.2304094640404,189.64851629480617,192.20928932622616,193.91700577403907,4.5542891027275516e-06,0.5210670148887846,0.0014859005132373947,0.04279363553059638,0.0,0.0,0.0,4.554289102727957e-06,0.5210670148888104,0.001485900513237601,0.042793635530597736,0.0,0.0,0.0,0.032916734032080286,-7151.6037223820385,14309.207444764079,14324.666599668892,4247.564186060373,AB_Q_alphaCCC_WOB,0.5647514192567622,-0.9689896827991432,0.8848780528247662,sub45
-15.36497364512934,-6.430951518729452,4.077487779021887,4.7417457301811465,238.9827290990709,249.1807802391585,243.17253423957672,-15.36497364512943,-6.430951518729402,4.077487779021947,4.741745730181348,238.9827290990711,249.18078023915808,243.1725342395766,6.946214347095488e-05,0.07055547500857423,0.1793420430029753,0.6538855917565267,0.0,0.0,0.0,6.94621434709499e-05,0.0705554750085762,0.17934204300296838,0.6538855917565127,0.0,0.0,0.0,0.02850458380865062,-7784.275016159745,15574.55003231949,15590.004488711204,11651.392184063414,AB_Q_alphaCCC_WOB,0.7223257375563042,-0.4954336452930651,0.7616298153450916,sub46
-3.7155135729802264,-3.3438468002477624,3.4441752584163803,-14.202789116441624,211.3693489900637,193.32526308127612,194.20548374119358,-3.715513572980212,-3.3438468002477637,3.4441752584163488,-14.202789116441483,211.36934899006386,193.3252630812761,194.20548374119363,0.1970840643444797,0.1872085418216264,0.10462264275620012,0.016505090412992092,0.0,0.0,0.0,0.19708406434448086,0.1872085418216261,0.10462264275620313,0.0165050904129931,0.0,0.0,0.0,0.0492070788163238,-7359.53160741427,14725.06321482854,14740.52940373423,5723.914525216734,AB_Q_alphaCCC_WOB,0.6318053354974146,-0.16458354182401091,0.1434927676265806,sub47
-23.483726878227678,-2.2031425563440683,9.524473044663996,24.854438094111792,196.8885912027507,197.25350361391546,219.60854167387538,-23.48372687822763,-2.203142556344058,9.524473044663988,24.854438094111924,196.88859120275055,197.25350361391568,219.60854167387532,1.3380733797607699e-11,0.5007279649180181,0.00071174836355453,0.014027070725613858,4.7019744197278474e-290,0.0,0.0,1.3380733797609104e-11,0.5007279649180202,0.0007117483635545412,0.014027070725613378,4.7019744197267776e-290,0.0,0.0,0.08404095073641105,-7646.745134170434,15299.490268340864,15314.930584879223,9941.123837531142,AB_Q_alphaCCC_WOB,0.22233151233316686,-0.3938092176158721,0.8901696321889813,sub48
-15.716923910823267,6.376399338326308,-7.808191369245227,10.946656673786952,219.62595427331362,213.61521943334628,209.69228667210797,-15.716923910823276,6.376399338326308,-7.808191369245035,10.946656673786947,219.6259542733137,213.61521943334625,209.69228667210774,4.284039478680145e-05,0.0011212106443492741,6.747227612488352e-05,0.3776844779140416,0.0,0.0,0.0,4.284039478680041e-05,0.0011212106443492798,6.747227612490992e-05,0.3776844779140416,0.0,0.0,0.0,0.04643722897400904,-7210.801325349267,14427.602650698534,14443.05240120693,4827.394792119291,AB_Q_alphaCCC_WOB,0.4063063113186281,-0.22282792702605106,0.2257114926458615,sub05
0.5501338875636002,-0.4039028842435668,6.361679538587888,7.437953841656432,183.29863298219573,183.48613373117863,186.0613074861788,0.5501338875637067,-0.4039028842436716,6.361679538587782,7.437953841656723,183.29863298219584,183.48613373117848,186.0613074861789,0.8225409078869989,0.8531857869789078,8.357877216486989e-05,0.32170563089604176,0.0,0.0,0.0,0.8225409078869651,0.8531857869788703,8.357877216489297e-05,0.32170563089602283,0.0,0.0,0.0,0.014856515487939868,-6978.220944725184,13962.441889450369,13977.896345842082,3293.7103960270424,AB_Q_alphaCCC_WOB,0.3642339851451002,-0.6872472836638247,0.009744611918492971,sub06
-9.348972555570551,4.6044840848494335,27.45445130430762,6.84178168663998,199.05336368129426,218.09539553616594,223.21464479162404,-9.348972555570484,4.604484084849405,27.45445130430759,6.841781686640002,199.05336368129417,218.095395536166,223.21464479162387,0.13863671374187345,0.1494603437039275,2.4691626925818278e-17,0.4285223308276537,7.255458244732899e-242,1.5231617284931108e-272,1.209782584609955e-272,0.13863671374187642,0.14946034370392994,2.4691626925822543e-17,0.4285223308276521,7.2554582447337264e-242,1.5231617284927643e-272,1.2097825846092667e-272,0.08779119771887878,-7823.350489441307,15652.700978882614,15668.146016114317,12878.85948715114,AB_Q_alphaCCC_WOB,0.37872225441212776,-0.9088006597967804,0.9391375587100168,sub07
-21188.58476180117,4.833278907889046,4.443887952427842,-25.147943943123853,-10420.820456914631,-10411.941462024604,-10407.566712027807,-21188.58476179984,4.833278904560425,4.443887958614074,-25.147943941590853,-10420.820456926696,-10411.941462019988,-10407.566712027618,0.0024324644192507865,0.2801155864428806,0.2729461830697141,0.0010820449942254397,0.002855845828618461,0.00287980954372222,0.0028916609145259514,0.0024324644192507397,0.2801155868239459,0.2729461824026902,0.0010820449949601374,0.0028558458286182128,0.00287980954372238,0.0028916609145259683,0.02910731997427529,-8030.633104121322,16067.266208242643,16082.678043554426,20540.313608903016,AB_Q_alphaCCC_WOB,0.00010125456845024162,-0.904120985071061,0.25688933119377283,sub08
-11.312762893259327,4.063676963574482,5.1815671753342505,17.424546486583825,195.23532565531718,187.24975590244912,189.95531312476638,-11.31276289325934,4.0636769635746735,5.1815671753342505,17.424546486583786,195.2353256553173,187.249755902449,189.9553131247662,5.40259451827786e-05,0.01955725513529105,0.002924938978145205,0.0029317246388636834,0.0,0.0,0.0,5.402594518277759e-05,0.01955725513528512,0.0029249389781451887,0.002931724638863749,0.0,0.0,0.0,0.04012956661015354,-7092.771269821856,14191.542539643708,14207.004041048445,3839.552506558774,AB_Q_alphaCCC_WOB,0.452184958068576,-0.5187069963372052,0.1697412366058245,sub21
-11.5606281459515,-1.3334919474915208,-7.030604997031822,-12.742645938804335,205.30213892652716,207.01678460988563,211.56239744994315,-11.560628145951538,-1.3334919474915643,-7.03060499703195,-12.742645938804419,205.3021389265269,207.01678460988555,211.56239744994315,2.6245708376213014e-05,0.5565842876664229,0.0019913819090621346,0.14406727437178868,0.0,0.0,0.0,2.6245708376211585e-05,0.5565842876664098,0.001991381909061755,0.14406727437178604,0.0,0.0,0.0,0.025413005608227457,-7407.45227402959,14820.904548059185,14836.356652431961,6521.537863727405,AB_Q_alphaCCC_WOB,0.9274206938025568,-0.4840061678081144,0.2634146545562641,sub22
-12.815688909143539,-0.4386713893762284,6.534124436233584,7.073885657586353,162.9327682416399,156.88353896654513,151.6355053276585,-12.815688909143477,-0.4386713893762205,6.5341244362335225,7.073885657586416,162.9327682416398,156.88353896654525,151.63550532765862,1.6693768936919445e-05,0.7663901117747131,1.0650046251257296e-05,0.078029810873145,0.0,0.0,0.0,1.669376893692084e-05,0.7663901117747173,1.0650046251259295e-05,0.07802981087314256,0.0,0.0,0.0,0.05835990116234412,-6878.239549243677,13762.479098487354,13777.938253392167,2769.4655086874327,AB_Q_alphaCCC_WOB,0.40132960384695293,-0.23073573195076116,0.4748656103465523,sub23
-16.456062805961547,5.867281030283217,-3.960560789504564,3.466448336489637,181.26895328323445,180.59182658233294,172.9816276801465,-16.456062805961544,5.867281030283278,-3.960560789504668,3.466448336489633,181.26895328323448,180.59182658233294,172.9816276801464,2.5639772935631713e-07,0.003182435413797556,0.04610866728486244,0.4490766920931354,0.0,0.0,0.0,2.5639772935631194e-07,0.0031824354137972672,0.046108667284856984,0.44907669209313583,0.0,0.0,0.0,0.04309940505592325,-7223.032905680164,14452.065811360328,14467.513206156002,4965.037727693257,AB_Q_alphaCCC_WOB,0.5453661903928777,-0.8745852329576983,0.3391296042821189,sub24
-7.856406906954929,1.0891321208510534,-5.180074606200723,-1.7264991839908514,181.089319867217,174.24936330958252,187.7601540690359,-7.856406906955176,1.0891321208510214,-5.180074606200709,-1.7264991839908939,181.089319867217,174.2493633095825,187.76015406903613,0.11936452246893912,0.4718914188195852,0.0006348068543870231,0.6920513440886664,0.0,0.0,0.0,0.11936452246892695,0.4718914188195987,0.0006348068543870406,0.6920513440886591,0.0,0.0,0.0,0.05182186133751232,-6944.303927687306,13894.607855374612,13910.081061827359,2918.4143534692016,AB_Q_alphaCCC_WOB,0.18763515600813152,-0.842275696411078,0.11310493578491256,sub25
-20.239499864442138,6.149131116842594,9.425346699236037,18.44386063816645,210.46375617729512,190.79628509955842,188.339600641912,-20.239499864442283,6.149131116842419,9.42534669923598,18.44386063816643,210.46375617729493,190.79628509955842,188.3396006419119,1.007867356690982e-06,0.035868671584423834,0.0013147396756299186,0.046150850382934816,0.0,3.3394834942191224e-298,1.2896819793687364e-296,1.0078673566908022e-06,0.03586867158442925,0.0013147396756300047,0.04615085038293505,0.0,3.3394834942191215e-298,1.289681979369176e-296,0.06564948586268937,-7765.697895293514,15537.395790587028,15552.85963665777,10894.394806787492,AB_Q_alphaCCC_WOB,0.6045102219749392,-0.7264809428733748,0.7625985941796593,sub26
