,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-24.582336267124695,0.171238198306626,10.918769343676002,35.46498543345779,200.70414870752035,216.1166495427788,212.04399843820667,-24.582336267124795,0.1712381983069342,10.918769343675812,35.464985433457734,200.7041487075203,216.116649542779,212.04399843820647,2.838689525264167e-10,0.9545211725808393,2.5649409634769916e-05,0.00011783853894420004,6.153262585e-314,0.0,0.0,2.83868952526364e-10,0.9545211725807576,2.564940963477859e-05,0.00011783853894420212,6.153262585e-314,0.0,0.0,0.07582270102893074,-7606.134132885879,15216.268265771758,15226.577496485585,8490.53689602463,SR_Q_D_WOB,0.9992410851180556,0.917114006864402,sub44
