,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-14.62979890761488,6.509276077932933,7.88974092719879,30.102448152402914,201.41507724651362,215.82756799351256,238.44334873007102,-14.629798907614862,6.509276077932873,7.889740927198842,30.102448152402914,201.41507724651348,215.8275679935129,238.44334873007116,5.984693821769293e-05,0.05048648848572338,0.005273343265654093,0.009377724352329295,0.0,0.0,0.0,5.984693821769392e-05,0.050486488485725234,0.005273343265653799,0.009377724352329303,0.0,0.0,0.0,0.10888368217528466,-7536.3116522809,15080.6233045618,15101.153294768439,9906.629305869996,AB_Q_E_alphaCCC_WOB,0.7733039355798318,0.1636999816371352,-0.9239459825479365,0.6754013237749238,sub15
