P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
-78.40981224099825,-3.824421349049558,-5.614529804878975,-0.13128794063775118,179.3271377349067,175.79538974487681,170.782419385668,-78.40981224099826,-3.8244213490495618,-5.6145298048788606,-0.13128794063766944,179.3271377349067,175.7953897448769,170.782419385668,3.93799885382857e-22,0.2522947716812395,0.04390224173876255,0.9793451866011232,8.910034303700323e-167,1.9099055058674122e-201,9.585218912395712e-155,3.937998853828289e-22,0.2522947716812389,0.04390224173876673,0.979345186601136,8.910034303702858e-167,1.9099055058694765e-201,9.58521891239462e-155,0.09360701463458054,-6888.946764264802,13781.893528529605,13791.997239775515,8875.368011201967,SR_Q_D_WOB,0.4002005161579433,0.7037914891322199,sub11
-26.55799359693069,-1.7844198677102594,12.717998978270725,-2.363399684063445,177.22527802429215,170.63039189425913,172.16239167732078,-26.557993596930586,-1.7844198677103429,12.717998978270511,-2.3633996840633387,177.2252780242921,170.630391894259,172.1623916773208,4.0825301520162585e-08,0.4794261187518001,2.7815859726799222e-09,0.7499398686885923,2.863010013950054e-280,0.0,9.329103944290436e-274,4.082530152016812e-08,0.47942611875178004,2.7815859726817573e-09,0.7499398686886032,2.863010013949077e-280,0.0,9.329103944290436e-274,0.058454279003992686,-7087.31296052182,14178.62592104364,14188.866809788426,5546.9080870908165,SR_Q_D_WOB,0.4438079986979207,0.2994468123472397,sub12
-20.12625306035241,2.3986567260126828,2.8367930027095047,-6.126774664625906,152.36713628218047,160.0348896244447,157.69130005409056,-20.126253060352198,2.3986567260126566,2.836793002709457,-6.126774664625972,152.3671362821803,160.0348896244447,157.6913000540907,5.77095737781718e-10,0.1686952279317745,0.055051392889229216,0.12960793181289182,0.0,0.0,0.0,5.770957377819762e-10,0.1686952279317791,0.055051392889233566,0.12960793181288774,0.0,0.0,0.0,0.044742235307399285,-6620.14742315124,13244.29484630248,13254.530878711412,2674.980483638949,SR_Q_D_WOB,0.6113050595461407,0.930154941038426,sub17
-74.96550304557441,0.3651534825586269,-1.8176936577074176,-0.9659334149710884,181.6402168974897,199.7860719100147,183.06638526233402,-74.96550304557442,0.3651534825585861,-1.8176936577076424,-0.9659334149711932,181.6402168974897,199.78607191001475,183.06638526233382,4.897652168288872e-06,0.9282308735085651,0.5962083412519752,0.8920991880521277,3.0257155453195384e-73,1.8767763733298916e-95,6.85216860172641e-73,4.897652168288853e-06,0.9282308735085733,0.5962083412519297,0.8920991880521161,3.0257155453197967e-73,1.8767763733295167e-95,6.85216860172231e-73,0.03761023112358641,-7249.4418128328625,14502.883625665725,14513.018265363033,13665.607218750845,SR_Q_D_WOB,0.202827128872702,0.8280935580472482,sub18
-18.558807027372307,-0.7544066324534615,20.12031013884668,-10.161520495470723,186.9611867125941,183.37403610076458,190.9951798798679,-18.55880702737214,-0.7544066324533709,20.12031013884672,-10.161520495470818,186.96118671259418,183.37403610076458,190.9951798798682,7.062659352669379e-05,0.8371142875457985,6.400354298382356e-11,0.04721099251318435,1.5775891688418047e-217,5.326530316332418e-287,3.1477509590942687e-214,7.06265935267044e-05,0.8371142875458177,6.400354298381821e-11,0.04721099251318239,1.5775891688423432e-217,5.326530316332418e-287,3.1477509590930147e-214,0.0573267088814855,-6903.53009574812,13811.06019149624,13821.139512195965,10540.333559807685,SR_Q_D_WOB,0.9396634242186349,0.7173091242524223,sub19
-61.117909645513,2.399095210575256,3.683954430232301,15.022379219703225,175.96645901526156,182.79376421101315,188.63229321772738,-61.11790964551286,2.3990952105752736,3.683954430232269,15.022379219703147,175.9664590152614,182.7937642110128,188.63229321772758,3.0772386240695584e-33,0.3978081344320339,0.12533537079811796,0.012924371107757312,2.99100427549599e-249,0.0,7.765470910579375e-270,3.077238624070615e-33,0.3978081344320301,0.1253353707981213,0.012924371107757763,2.99100427549599e-249,0.0,7.765470910580258e-270,0.1348641862322998,-7162.109483241617,14328.218966483233,14338.440358729189,7011.8924380727085,SR_Q_D_WOB,0.6554793670478742,0.7190835999062155,sub20
-54.48758772923136,5.1936175830090425,-1.2070467094588473,13.69383994766459,187.00429438261185,193.4287842200966,184.04238208218575,-54.48758772923136,5.193617583009004,-1.2070467094588038,13.693839947664506,187.00429438261185,193.42878422009673,184.04238208218587,8.642747780319317e-27,0.056260929535721385,0.6066363209979887,0.20506039698447132,3.466618190733277e-283,0.0,7.812871137579233e-276,8.642747780319067e-27,0.05626092953572311,0.6066363209980015,0.2050603969844748,3.4666181907328827e-283,0.0,7.812871137576566e-276,0.09228271585637704,-7322.774559724927,14649.549119449854,14659.818901152983,6849.17295953202,SR_Q_D_WOB,0.5946207177149964,0.7301151338397567,sub41
-20.257943795116372,1.5367488298596932,9.327859035613686,20.16068083732297,192.4984756819501,218.91112106056454,215.35722052576085,-20.25794379511636,1.5367488298599223,9.327859035613514,20.160680837322854,192.4984756819502,218.91112106056454,215.3572205257608,0.0021198716418743533,0.6691325432864413,0.0015730902256428,0.0030578336885001933,1.6390637349476252e-199,8.8348629704134e-311,6.331534413825269e-235,0.0021198716418743533,0.6691325432863946,0.001573090225643122,0.0030578336885003702,1.6390637349479053e-199,8.8348629704134e-311,6.331534413825269e-235,0.0723107144580859,-7181.65493030318,14367.30986060636,14377.473277778568,10219.814224789916,SR_Q_D_WOB,0.2403897656523635,0.041163352393623,sub42
-20.96844861845505,3.7384670231682025,-0.3525913301079697,5.162847314962655,208.92063290080952,197.1070018002269,199.59578878899518,-20.96844861845511,3.7384670231681687,-0.3525913301079875,5.162847314962729,208.92063290080947,197.10700180022675,199.59578878899543,3.153274868627688e-05,0.33767369718180884,0.9150603015148456,0.37702499315039695,3.146315201385941e-224,1.410084205784627e-268,5.007177945982668e-210,3.153274868627511e-05,0.3376736971818135,0.9150603015148416,0.3770249931503903,3.1463152013854034e-224,1.4100842057844666e-268,5.007177945982668e-210,0.026130421406411086,-7041.121904444997,14086.243808889994,14096.335362043756,12442.65581357211,SR_Q_D_WOB,0.9379744190639814,0.9801398787969796,sub43
-42.03747011876736,1.1847221683849851,9.850964798131523,34.94052343168221,193.23414131555356,208.6668446859466,204.54840578811275,-42.037470118767466,1.1847221683851146,9.8509647981316,34.94052343168224,193.23414131555356,208.66684468594653,204.54840578811283,7.050266535641589e-13,0.6979856809036243,0.00013991350580089246,0.00012134317975948645,1.2337629065142904e-246,0.0,9.150886087919185e-266,7.0502665356408e-13,0.6979856809035929,0.0001399135058008755,0.0001213431797594852,1.2337629065145714e-246,0.0,9.150886087920225e-266,0.08195445380376565,-7435.445868334893,14874.891736669786,14885.159924112168,8274.123503781058,SR_Q_D_WOB,0.5870079208840558,0.6641921435479031,sub44
