,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,640.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,2,460.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.07688227093556915,0.5,0.5,0.9231177290644308,0.07688227093556915,0.0,0.0,-0.9231177290644308,0.9231177290644308
2,3,411.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.48286729597917133,0.5171327040208287,0.5,-0.5,0.0,0.0
3,4,327.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9231177290644308,0.9231177290644308,0.07688227093556915,0.4945520911783413,0.5054479088216587,0.07688227093556921,-0.07688227093556915,0.0,0.0
4,5,366.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.49826765754588276,0.9881782328315795,0.011821767168420524,0.49826765754588276,0.5017323424541172,0.0,0.0,0.5017323424541172,-0.5017323424541172
5,6,426.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.0771486437793904,0.6552323846808791,0.3447676153191209,0.9228513562206095,0.0771486437793904,0.0,0.0,-0.9228513562206095,0.9228513562206095
6,7,341.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5172720391573649,0.5493612611810692,0.4506387388189308,0.4827279608426351,0.5172720391573649,0.0,0.0,-0.4827279608426351,0.48272796084263514
7,8,320.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9257735562526435,0.5156960424874917,0.4843039575125083,0.0742264437473566,0.9257735562526435,0.0,0.0,-0.0742264437473566,0.07422644374735654
8,9,368.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9885866048824639,0.5049910748606162,0.4950089251393838,0.011413395117536099,0.9885866048824639,0.0,0.0,-0.011413395117536099,0.01141339511753614
9,10,323.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9982450245285578,0.5015870770153767,0.49841292298462325,0.0017549754714422244,0.9982450245285578,0.0,0.0,-0.0017549754714422244,0.0017549754714422106
10,11,343.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9997301470006386,0.5005046635290151,0.4994953364709849,0.00026985299936139865,0.9997301470006386,0.0,0.0,-0.00026985299936139865,0.0002698529993614418
