,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-31.254524474470117,0.6516068069118748,20.590360195584562,-10.036400519240459,180.7560981498611,178.5187220559524,185.7823880049455,-31.254524474470106,0.6516068069118159,20.590360195584477,-10.03640051924033,180.75609814986115,178.5187220559521,185.78238800494546,3.415173770432594e-05,0.8614062925364707,2.2811072563582564e-11,0.04980263600780312,1.8695980274125546e-166,1.2622374033191304e-226,5.320075157191146e-173,3.415173770432634e-05,0.861406292536483,2.2811072563587114e-11,0.04980263600780587,1.8695980274125546e-166,1.2622374033201358e-226,5.320075157188724e-173,0.05847163851958492,-6902.836770341014,13807.673540682028,13812.713201031891,10542.817724720639,AB_Q_WOB,0.05747130849219371,sub19
