,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-122.26873420995109,0.5669541452473377,17.40568283901635,12.601701218492735,133.51642796195955,126.5516598727319,114.46558028632994,-122.2687342099511,0.5669541452472862,17.405682839016336,12.601701218492769,133.51642796195966,126.55165987273199,114.46558028632991,1.839690520683096e-63,0.8169422347829847,2.281216130794651e-16,0.09142882872524638,1.486964569002619e-187,1.4719734447722287e-159,1.5922133675465265e-149,1.839690520683096e-63,0.8169422347830011,2.281216130794717e-16,0.09142882872524564,1.486964569002619e-187,1.4719734447727314e-159,1.5922133675437179e-149,0.26520064950364763,-7118.185829574684,14240.371659149368,14250.625440767166,5415.170299067326,SR_Q_D_WOB,0.35016681487845913,0.7311678294580184,sub39
