,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-11.20897129684479,1.9943428285243652,9.392377016422007,18.609605918837868,197.1717738682832,222.75955093580515,219.09293703319017,-11.208971296844693,1.9943428285243212,9.392377016422024,18.609605918837758,197.1717738682831,222.75955093580495,219.09293703319034,0.0027867251565508143,0.584815971507923,0.0014656681929605326,0.006430854815338099,3.0905174504291877e-257,0.0,1.1493069841512266e-284,0.0027867251565510546,0.5848159715079313,0.0014656681929605074,0.006430854815338423,3.0905174504281337e-257,0.0,1.1493069841508343e-284,0.07191787413968365,-7181.906836320811,14371.813672641621,14392.140506986043,10262.325718356093,AB_Q_E_alphaCCC_WOB,0.8555596662027165,0.9184330725000076,-0.7132990945191086,0.12042293684617841,sub42
