,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-18.83150844360756,15.113994438652707,2.7121470662776197,17.42684397023065,171.33374859496905,172.67757279901946,176.50160381045671,-18.831508443607472,15.11399443865265,2.7121470662775575,17.42684397023063,171.33374859496877,172.67757279901937,176.5016038104567,0.0003844770284290563,4.119202542881691e-06,0.40638413852234845,0.015025808847009658,6.254798941857923e-199,1.192224973389215e-207,4.003283502315314e-220,0.00038447702842908297,4.1192025428820734e-06,0.40638413852235944,0.015025808847009842,6.254798941858278e-199,1.192224973389215e-207,4.0032835023146305e-220,0.03433914562020235,-7074.423611534908,14158.847223069815,14184.106501184595,12236.849259140035,SR_Q_D_E_alphaCCC_WOB,0.8997367677714309,0.6132840942467755,0.3376893019515891,-0.5164866593855576,0.6258373334811158,sub08
