,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-86838.90084928405,-3.284968258163093,17.012107099329786,-12.602028279917743,-43222.97829860776,-43229.23532507233,-43219.026369246334,-86838.900849279,-3.2849682545358627,17.01210713681208,-12.60202828599279,-43222.97829871144,-43229.235325108544,-43219.02636922557,0.0008987277052242465,0.3555881499038632,2.7641973444475194e-08,0.012762929833806945,0.0009481873286605261,0.0009463343682526578,0.0009491467326149285,0.0008987277052242388,0.3555881504567219,2.7641971626701888e-08,0.012762929792827848,0.0009481873286604862,0.0009463343682526346,0.0009491467326149285,0.040570110313554064,-7748.939582500194,15501.879165000388,15512.172709359293,11673.274536438468,SR_Q_D_WOB,0.00010119760335096682,1.0,sub19
