,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,541.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,2,396.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.9365821549174808,0.06341784508251924,0.5,0.5,0.0,0.0,0.5,-0.5
2,3,420.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.06341784508251924,0.9365821549174808,0.06341784508251924,0.9365821549174808,0.06341784508251924,-0.9365821549174808,0.9365821549174808,0.0,0.0
3,4,391.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.1187920440152177,0.1187920440152177,0.8812079559847823,0.9365821549174808,0.06341784508251924,0.8812079559847823,-0.8812079559847823,0.0,0.0
4,5,511.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9365821549174808,0.8882313807237473,0.1117686192762527,0.9365821549174808,0.06341784508251924,0.0,0.0,0.06341784508251924,-0.06341784508251924
5,6,358.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.1117686192762527,0.8882313807237473,0.1117686192762527,0.9919563538501792,0.008043646149820817,-0.8882313807237473,0.8882313807237473,0.0,0.0
6,7,418.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.008043646149820817,0.11265944020034158,0.8873405597996584,0.9919563538501792,0.008043646149820817,0.0,0.0,-0.9919563538501792,0.9919563538501792
7,8,385.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8741845312458174,0.11265944020034158,0.8873405597996584,0.1258154687541826,0.8741845312458174,0.0,0.0,-0.1258154687541826,0.1258154687541826
8,9,428.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8873405597996584,0.11265944020034158,0.8873405597996584,0.01595789181287459,0.9840421081871255,-0.11265944020034158,0.11265944020034158,0.0,0.0
9,10,440.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9840421081871255,0.01428923785141721,0.9857107621485828,0.01595789181287459,0.9840421081871255,0.0,0.0,-0.01595789181287459,0.015957891812874547
10,11,603.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.0020240302216649655,0.01428923785141721,0.9857107621485828,0.0020240302216649655,0.997975969778335,0.0,0.0,0.997975969778335,-0.997975969778335
11,12,383.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8734210291050413,0.01428923785141721,0.9857107621485828,0.8734210291050413,0.12657897089495873,0.0,0.0,0.12657897089495873,-0.12657897089495873
12,13,458.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9857107621485828,0.01428923785141721,0.9857107621485828,0.9839452688661576,0.016054731133842412,-0.01428923785141721,0.014289237851417225,0.0,0.0
13,14,398.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9981876146551831,0.0018123853448168935,0.9981876146551831,0.9839452688661576,0.016054731133842412,-0.0018123853448168935,0.0018123853448168692,0.0,0.0
14,15,445.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9839452688661576,0.00022987514605485185,0.9997701248539451,0.9839452688661576,0.016054731133842412,0.0,0.0,0.01605473113384237,-0.016054731133842412
