,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-15.800760483397761,-12.098683870333627,-4.966260449918169,10.889417184745428,213.4803260264764,202.38613648901108,204.57153567736958,-15.800760483397733,-12.098683870333542,-4.9662604499180905,10.889417184745302,213.4803260264764,202.38613648901088,204.57153567736967,2.293813003837344e-08,2.0517576172569986e-06,0.021115619337166013,0.015978155479547423,0.0,0.0,0.0,2.2938130038375246e-08,2.0517576172573327e-06,0.021115619337168014,0.015978155479548676,0.0,0.0,0.0,0.07442447985101774,-7327.5104924839325,14657.020984967865,14662.170116566422,5850.692916877508,SR_Q_WOB,0.7263196339418135,sub14
