,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-17.881180072592272,5.957459825258994,7.972110053657284,28.38397297230041,200.04543012071758,214.8650647552792,237.13371661506105,-17.881180072592215,5.9574598252590505,7.972110053657186,28.383972972300462,200.0454301207178,214.86506475527887,237.1337166150612,0.000272326615440718,0.0780227276511528,0.004863204075674102,0.01460823999840941,0.0,0.0,0.0,0.0002723266154407332,0.07802272765115019,0.004863204075674692,0.014608239998409133,0.0,0.0,0.0,0.10683649758322267,-7537.748128894525,15079.49625778905,15089.76125289237,9929.310035783079,AB_Q_E_WOB,0.3763646120578301,0.5779924493506945,sub15
