,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-7.88230435259771,9.234371725762962,2.40158335423798,13.957738826410797,177.60437084435878,184.32036534325908,188.5413506377484,-7.882304352597787,9.234371725762967,2.4015833542380065,13.957738826410765,177.6043708443587,184.32036534325914,188.54135063774865,0.00014503988325329276,1.534256830927281e-07,0.0944138707594584,0.051169260042385124,0.0,0.0,0.0,0.0001450398832532722,1.5342568309272274e-07,0.09441387075945455,0.051169260042385645,0.0,0.0,0.0,0.08819877281404664,-6822.574320633196,13653.148641266393,13673.751447096764,2606.4334295151652,AB_Q_E_alphaCCC_WOB,0.5218233039238065,0.7247942275734178,-0.42375283739866343,0.16768356078437355,sub01
