,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-3.715513572980226,-3.3438468002477624,3.4441752584163803,-14.202789116441625,211.36934899006368,193.32526308127615,194.20548374119358,-3.715513572980212,-3.3438468002477633,3.4441752584163488,-14.202789116441483,211.36934899006388,193.32526308127612,194.20548374119363,0.1970840643444797,0.18720854182162636,0.10462264275620012,0.016505090412992092,0.0,0.0,0.0,0.19708406434448092,0.1872085418216261,0.10462264275620313,0.016505090412993105,0.0,0.0,0.0,0.0492070788163238,-7359.53160741427,14725.06321482854,14740.52940373423,5723.914525216734,AB_Q_alphaCCC_WOB,0.6318053354974146,-0.16458354182401091,0.14349276762658061,sub47
