P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
-326854.6516144304,-5.0127347794483725,6.139784445363175,-8.772410079950824,-163170.01617296538,-163158.2406969819,-163178.51430021087,-326854.65161438176,-5.012734646195941,6.139784124677844,-8.77241007731592,-163170.0161727572,-163158.24069708446,-163178.51430040243,2.908647490107976e-16,0.3886640652776716,0.2197029647767455,0.6782026666291281,3.218058173658118e-16,3.230537753434833e-16,3.208101051571015e-16,2.908647490107809e-16,0.38866407771652656,0.21970298888884532,0.6782026667202736,3.218058173658233e-16,3.2305377534346003e-16,3.2081010515709456e-16,0.05910522896756976,-8359.168598661314,16726.337197322628,16746.914826043907,31508.96087608525,SR_Q_D_alphaCCC_WOB,0.0001,1.0,-0.1965575422972311,1.0,sub36
-75.91995041924064,12.062759605114687,8.94865050109285,0.6926320216153954,160.39353261850653,157.67800522238684,153.03155426071982,-75.91995041924058,12.062759605114767,8.948650501092851,0.6926320216154913,160.3935326185066,157.67800522238696,153.03155426072001,1.0915599270751784e-25,2.0231297475756413e-05,0.0002040180959868188,0.904007941028534,7.949754480166806e-229,2.3237350375497377e-199,2.7859727750367783e-214,1.0915599270753271e-25,2.023129747575331e-05,0.00020401809598681765,0.9040079410285208,7.949754480168616e-229,2.323735037549209e-199,2.7859727750391552e-214,0.12291744633513413,-7512.030981175609,15032.061962351218,15052.680423778877,7329.370429702758,SR_Q_D_alphaCCC_WOB,0.38682622783264176,0.7026942022943767,-0.7969113035735518,0.30462081288762594,sub37
-82.64687658622597,5.5172250555423,3.8076845403074575,-12.090415706686773,154.41381943897142,159.81228620034815,159.3510570392138,-82.64687658622591,5.517225055542268,3.8076845403075983,-12.090415706686807,154.4138194389713,159.81228620034818,159.35105703921394,4.0947250151692404e-13,0.04756439586113756,0.11136082389708908,0.028626796473447,4.3313401794537056e-130,1.9935708725290565e-121,2.7008247681018837e-130,4.0947250151693595e-13,0.047564395861138815,0.11136082389707576,0.028626796473446525,4.33134017945272e-130,1.9935708725295105e-121,2.7008247681028074e-130,0.06112042506014359,-7236.623410771524,14481.246821543047,14501.731831356024,6995.010255857906,SR_Q_D_alphaCCC_WOB,0.22907851728000744,0.8605148293136756,-0.5576519963708259,0.6059728215939715,sub38
-53.93925333215456,0.7370172173207781,16.954238160994606,29.5059848748532,167.3145883135649,158.70700490435456,147.54384131340862,-53.93925333215443,0.7370172173207301,16.954238160994482,29.50598487485319,167.31458831356497,158.7070049043545,147.54384131340856,3.1956843907434566e-51,0.7729286602830255,2.745450429936729e-14,0.00015695493186374096,0.0,1.6116613617288655e-299,0.0,3.1956843907450074e-51,0.7729286602830399,2.745450429937929e-14,0.00015695493186374253,0.0,1.611661361729232e-299,0.0,0.22847302632906,-7351.034496082555,14710.06899216511,14730.66237514071,6126.463649637002,SR_Q_D_alphaCCC_WOB,0.9999991260591752,0.9999997587192764,-0.6831307519417337,0.3377048281910049,sub39
-104.2066189070688,0.5917927124980671,-8.421533143980586,0.4412789441499729,144.23981565555238,159.48773185541228,147.62108036273696,-104.20661890706891,0.5917927124980509,-8.421533143980461,0.4412789441499587,144.2398156555521,159.48773185541225,147.6210803627371,2.6983121803707723e-16,0.7808507796723002,4.4126370013217e-06,0.9270192502972099,2.6597582848721716e-102,1.269120450745252e-114,5.460209305439578e-103,2.6983121803702467e-16,0.7808507796723057,4.4126370013230175e-06,0.9270192502972124,2.6597582848689897e-102,1.2691204507445296e-114,5.460209305444086e-103,0.10685131829289583,-7174.370144976486,14356.740289952972,14377.364996502893,4249.633649699589,SR_Q_D_alphaCCC_WOB,0.099384766618992,0.4071020833868988,-0.3538269204980801,0.9744009878013624,sub40
-38.704505768256205,-3.0658369142857307,-4.8250764731585365,12.620552785857553,194.2637833872329,197.51022775133603,187.7617907117717,-38.70450576825614,-3.0658369142858746,-4.825076473158461,12.620552785857418,194.26378338723285,197.5102277513361,187.76179071177185,3.6045770809872407e-29,0.17661530388398292,0.012695663136997059,0.061320403256107416,0.0,0.0,0.0,3.604577080987886e-29,0.1766153038839633,0.0126956631369985,0.06132040325611016,0.0,0.0,0.0,0.12459504326348415,-7222.889346866949,14453.778693733899,14474.390900273653,4748.334205280825,SR_Q_D_alphaCCC_WOB,0.492930904288198,0.06356822375097901,-0.05234539802951521,0.4445421782709327,sub09
-40.53056880664956,4.288122022665661,7.1401473672723785,36.156846697083786,187.4013969485627,184.7743205030204,174.4923980271546,-40.53056880664942,4.288122022665624,7.140147367272293,36.15684669708374,187.4013969485626,184.77432050302036,174.49239802715482,2.3684129485663963e-11,0.10759248615010343,0.0017535809634009465,0.019474909825071458,4.544981087769034e-255,2.5659482936175405e-297,3.909986335597937e-236,2.3684129485667656e-11,0.10759248615010653,0.0017535809634011677,0.019474909825071628,4.544981087766449e-255,2.565948293616957e-297,3.909986335599717e-236,0.06307403856534978,-7437.832879989894,14883.665759979787,14904.281095186103,6586.632452586803,SR_Q_D_alphaCCC_WOB,0.32279327185191986,0.4681235349110949,-0.05151873657984174,0.5630938723566198,sub10
-44.694179828970796,-4.088978426107524,-3.2763513166753864,-2.7845381069141446,192.30321143784678,190.30716467562743,183.57230880549312,-44.69417982897061,-4.0889784261074205,-3.2763513166754183,-2.784538106914031,192.30321143784678,190.30716467562718,183.5723088054934,2.375993828493293e-14,0.2528307500978169,0.2890176085510654,0.606753128511458,1.6359988034733294e-219,3.811913687983711e-270,6.893315900226537e-210,2.375993828493937e-14,0.25283075009782885,0.2890176085510608,0.6067531285114727,1.6359988034733294e-219,3.811913687983711e-270,6.893315900226537e-210,0.05520717646541373,-7792.4589045271,15592.9178090542,15613.517476398729,12041.725532740142,SR_Q_D_alphaCCC_WOB,0.6988228589574044,0.7947751880155001,-0.7535776843599734,0.08702220489742127,sub11
-115379.93784841313,-0.2768917424327117,13.097667224601441,13.54740019723361,-57501.151769418495,-57506.404341926456,-57505.39230863341,-115379.93784842364,-0.27689169880773434,13.09766727148828,13.547400189527648,-57501.15176941795,-57506.40434191439,-57505.39230860597,1.493364966787244e-08,0.919532612976981,2.756507558680614e-08,0.08952733041782268,1.6615063920043297e-08,1.655657906522335e-08,1.6572892865209177e-08,1.493364966787244e-08,0.9195326256458518,2.756507253197582e-08,0.08952733060250903,1.661506392004318e-08,1.6556579065222925e-08,1.6572892865209478e-08,0.0540483502036041,-7391.762573624273,14791.525147248545,14812.099617659364,6901.216376725568,SR_Q_D_alphaCCC_WOB,0.00010002801150462532,0.9999999959167278,-0.6308349224899139,1.0,sub12
-17.50269502782112,2.005705807638384,2.3672326409604407,-4.792702482319727,153.91996312036372,160.73749261389602,158.96977194380216,-17.50269502782125,2.0057058076383747,2.3672326409606,-4.792702482319708,153.9199631203639,160.73749261389594,158.96977194380213,1.5469871253157825e-06,0.2443134249919545,0.10574366961956404,0.2289972924691559,0.0,0.0,0.0,1.5469871253154708e-06,0.2443134249919569,0.10574366961954036,0.2289972924691577,0.0,0.0,0.0,0.029399478483653874,-6871.98463924898,13751.96927849796,13772.584613704275,2718.9312096882963,SR_Q_D_alphaCCC_WOB,0.2946385926310093,0.25497742683264946,-0.027986759986110218,0.5161087185565238,sub17
-504.08597571372314,3.35518836742188,-2.8963112407801663,-17.200815983172006,-37.128972920711895,-23.320063113724476,-36.65002629493779,-504.08597571372337,3.355188367422263,-2.8963112407803195,-17.20081598317412,-37.1289729207099,-23.3200631137216,-36.650026294933724,0.038406289485094655,0.4404529704242396,0.433395764632236,0.018121737543017092,0.7604114050604247,0.8477773928948567,0.7635494258043362,0.03840628948509473,0.4404529704241973,0.4333957646322117,0.018121737543003863,0.7604114050604345,0.8477773928948722,0.7635494258043559,0.014593466417391562,-7954.249380870954,15916.498761741908,15937.066908040735,17118.379576555082,SR_Q_D_alphaCCC_WOB,0.00989494418313133,0.5485222280443796,-0.4206443393731437,0.9818148899065696,sub18
-78575.12211340968,-3.2849588593525585,17.012095998243993,-12.602025439090323,-39091.08891766871,-39097.34593414777,-39087.13699244744,-78575.12211341824,-3.2849588874172024,17.01209598030548,-12.602025458823285,-39091.08891764171,-39097.34593417581,-39087.13699238541,0.000898683386208999,0.3555895215249717,2.7642477294552667e-08,0.012762944311755977,0.000953486606846368,0.0009514284473880279,0.000954552495558475,0.0008986833862090047,0.3555895172473387,2.7642478164515114e-08,0.012762944178648771,0.0009534866068463824,0.000951428447387998,0.0009545524955585197,0.040570179784033884,-7748.939536521059,15505.879073042119,15526.466161759932,11678.514425873524,SR_Q_D_alphaCCC_WOB,0.00011184276804095866,1.0,-0.7647162445636394,1.0,sub19
-63.80538609410046,2.1227430118528217,4.125305520307755,16.858524790656425,174.7673318520903,180.50802917592563,186.35233589710398,-63.80538609410056,2.1227430118526147,4.125305520307819,16.858524790656453,174.76733185209025,180.50802917592563,186.35233589710376,3.331247390264897e-32,0.44572700516692293,0.0847418160999509,0.005138714928555728,4.060612244030597e-248,8.66314e-319,9.781769464342909e-265,3.3312473902641835e-32,0.4457270051669674,0.08474181609994579,0.005138714928555663,4.060612244030597e-248,8.66314e-319,9.78176946433512e-265,0.12613473666371855,-7499.318814715865,15006.63762943173,15027.252964638046,7251.547555773198,SR_Q_D_alphaCCC_WOB,0.5292796640722949,0.6302064562230316,-0.17649506522278502,0.6893263712966332,sub20
-67.69161554689882,4.649166211422344,-1.3474043739070731,18.087169144400832,180.29032277780786,186.3277934684566,178.02066937913986,-67.69161554689865,4.649166211422394,-1.347404373906908,18.08716914440061,180.29032277780775,186.3277934684567,178.0206693791401,3.2812973853180063e-25,0.09097286377434824,0.5700187724350008,0.0895214617592831,5.65120608200845e-232,6.452632881621953e-290,9.618090423082643e-228,3.2812973853189467e-25,0.09097286377434452,0.5700187724350481,0.08952146175928706,5.6512060820078095e-232,6.452632881625623e-290,9.618090423088113e-228,0.08604441057597356,-7438.698364014872,14885.396728029744,14905.986965114502,7096.747071308552,SR_Q_D_alphaCCC_WOB,0.3788931527333731,0.6621331915854177,-0.025903970894180284,0.5153434417875454,sub41
-9.734381648940165,2.38120892881631,5.212833167197863,16.151553958039383,196.0768699337516,221.72700039794154,219.90377958721905,-9.734381648940019,2.381208928816239,5.212833167197624,16.151553958039308,196.07686993375148,221.7270003979416,219.90377958721942,0.053167458285944116,0.5067716424726032,0.08875655134835275,0.019930991161701384,5.039912023305494e-234,0.0,1.5379106514081927e-274,0.05316745828594786,0.5067716424726161,0.08875655134836781,0.01993099116170201,5.039912023306066e-234,0.0,1.5379106514081932e-274,0.05262121000394415,-7675.559946745279,15359.119893490559,15379.6690072396,11671.683120560398,SR_Q_D_alphaCCC_WOB,0.7429425750441789,0.3003907578489353,-0.6842205059521449,0.5266185578662841,sub42
-20.77038773339114,0.6207882184973039,-2.8914412454447906,6.921079101475169,211.9557258191156,199.35996281546105,202.38184801955387,-20.77038773339112,0.6207882184973568,-2.8914412454449065,6.921079101475012,211.95572581911557,199.3599628154612,202.3818480195539,0.0010277867798301713,0.8861628890517463,0.4384940137236864,0.2859698101704323,2.845938327365627e-196,6.1700572033644684e-232,5.4309606274092854e-182,0.0010277867798301852,0.8861628890517367,0.4384940137236684,0.28596981017044304,2.8459383273665985e-196,6.1700572033644684e-232,5.4309606274092854e-182,0.016340745427057882,-8001.143710906674,16010.287421813347,16030.871359684204,17545.500849702206,SR_Q_D_alphaCCC_WOB,0.7312316314115247,0.6858013858827454,-0.7464344462943698,0.996783790175006,sub43
-35.653791111771184,2.5638137173540123,10.799063243307495,36.8960398310891,195.2333505455621,211.9896117923053,206.70240224904526,-35.65379111177114,2.5638137173542117,10.799063243307726,36.89603983108907,195.233350545562,211.98961179230514,206.70240224904518,2.114926423201204e-14,0.3954323639673976,2.7360168337726166e-05,5.3131012613082565e-05,5.195044376789521e-288,0.0,3.3519459171834e-310,2.1149264232014096e-14,0.3954323639673607,2.736016833771426e-05,5.313101261308229e-05,5.1950443767901095e-288,0.0,3.3519459171818e-310,0.08926138420278817,-7596.75941337332,15201.51882674664,15222.137288174297,8366.184740234376,SR_Q_D_alphaCCC_WOB,0.5845773087473518,0.1837493280007307,-0.7011712319868271,0.5262201381616498,sub44
-18.16431949118541,0.32567114474796505,5.2977904885479115,11.610739860642388,186.73368974082973,189.58267962120837,190.89181626072414,-18.164319491185427,0.3256711447480458,5.297790488548043,11.610739860642278,186.73368974082982,189.5826796212086,190.89181626072426,3.551255049874688e-09,0.8808175315023544,0.003734720388761189,0.020549325695478803,0.0,0.0,0.0,3.5512550498744936e-09,0.8808175315023249,0.00373472038876033,0.020549325695480042,0.0,0.0,0.0,0.043393750336789834,-7144.643264823709,14297.286529647417,14317.898736187166,4201.308087492513,SR_Q_D_alphaCCC_WOB,0.6091497610923274,0.19797878425889887,-0.3746017328483069,0.11363935488406915,sub45
-35.28922980759169,-6.2097763645999535,4.1426557300064095,9.740264685729194,228.96285727604308,238.8886796550853,232.74156154351326,-35.28922980759198,-6.209776364600077,4.142655730006542,9.740264685729397,228.9628572760429,238.8886796550853,232.74156154351346,4.379646382446394e-07,0.07827316335522112,0.17086746838326594,0.354574376129117,1.3008905064751843e-247,8.6e-322,7.946010842037108e-250,4.379646382445344e-07,0.07827316335521528,0.17086746838325187,0.35457437612910725,1.3008905064751843e-247,8.6e-322,7.946010842040723e-250,0.03590048273398794,-7779.3994025726415,15566.798805145283,15587.404747000903,11562.691283291966,SR_Q_D_alphaCCC_WOB,0.5556017244081272,0.7129700018900148,-0.90484153015707,0.25633227019445803,sub46
-52.571489913322424,-1.3114909755742357,4.385567513010361,-12.852902039403556,186.29561551842144,169.6153703580817,168.92123515711734,-52.571489913322544,-1.3114909755742763,4.385567513010283,-12.852902039403414,186.29561551842156,169.61537035808158,168.9212351571173,1.79418982843423e-21,0.5814560306142403,0.032628883975742914,0.024309295529269862,5.064607005639104e-286,1.9092615218907277e-305,3.991906856657703e-253,1.7941898284338297e-21,0.5814560306142287,0.03262888397574615,0.02430929552927141,5.064607005647744e-286,1.909261521891379e-305,3.991906856659065e-253,0.11331340807388125,-7314.821693611959,14637.643387223918,14658.264972431509,5340.281272428157,SR_Q_D_alphaCCC_WOB,0.47335841664063105,1.0,-0.040046971291964883,0.5775755011773958,sub47
-209684.4490390068,-1.5404645605814604,9.895929395069174,18.147417218001827,-104634.62484100688,-104634.06271375324,-104612.71334220869,-209684.44903901828,-1.5404649568491164,9.895929248457678,18.147417246484128,-104634.6248409589,-104634.06271371456,-104612.71334247073,2.036467496330648e-17,0.6339406026970189,0.00038235669310929217,0.07016071435146425,2.34521112187854e-17,2.343086354859225e-17,2.380607358471253e-17,2.0364674963307357e-17,0.6339405147522201,0.00038235676806704723,0.07016071390656135,2.345211121878592e-17,2.3430863548593258e-17,2.380607358470584e-17,0.10296068876387754,-7633.4914323969615,15274.982864793923,15295.569953511736,9733.938997846948,SR_Q_D_alphaCCC_WOB,0.00010881225985673251,1.0,-0.16293374192214316,1.0,sub48
-26.981331259965533,6.452780576395463,-7.760336419058572,6.366440932820621,214.10187694567958,208.00141667696167,204.27935005180274,-26.98133125996561,6.452780576395592,-7.7603364190585244,6.366440932820583,214.10187694567963,208.00141667696167,204.2793500518029,0.00012137268144585928,0.00098527987845289,7.555399466030541e-05,0.6077408517765244,2.3461771035e-314,7.98034545218802e-306,3.0949172352253215e-300,0.00012137268144585554,0.0009852798784526523,7.555399466031318e-05,0.6077408517765264,2.3461771035e-314,7.98034545219165e-306,3.094917235227432e-300,0.04495286534297538,-7211.792140518767,14431.584281037534,14452.183948382062,4834.94105067087,SR_Q_D_alphaCCC_WOB,0.2667064053622937,0.7744391125712509,-0.31862378191333873,0.8350530529952889,sub05
-23.53760971058229,0.001324250030431351,6.080679984321573,5.708762960960449,170.90931601287198,171.42968412112762,173.85764465378202,-23.53760971058219,0.0013242500302168556,6.080679984321541,5.70876296096043,170.90931601287184,171.42968412112756,173.85764465378182,4.09491122410137e-22,0.9993198648351308,9.55352060882636e-05,0.4300272480808997,0.0,0.0,0.0,4.094911224102809e-22,0.9993198648352408,9.553520608827184e-05,0.43002724808090176,0.0,0.0,0.0,0.08481098128579123,-6931.2279839393495,13870.455967878695,13891.061909734317,3059.8361232546617,SR_Q_D_alphaCCC_WOB,0.9302971510115036,0.8641636362547418,-0.9551890554088096,0.35186016877041104,sub06
-7.485266588931477,-2.1666764790988307,27.213247588709024,7.064353466033123,203.5908275664922,222.682590306838,227.8213474091452,-7.485266588931499,-2.166676479098676,27.213247588709105,7.064353466032968,203.59082756649207,222.68259030683802,227.82134740914543,0.3813111433723835,0.7996337462219422,4.8439649818658707e-17,0.4139084671718194,0.0,0.0,0.0,0.3813111433723816,0.7996337462219559,4.8439649818646837e-17,0.41390846717182905,0.0,0.0,0.0,0.08676150171459053,-7824.06799766845,15656.1359953369,15676.7293783125,12888.83408616128,SR_Q_D_alphaCCC_WOB,1.0,0.0001,-0.22340447258202056,0.0001,sub07
-18.96024519641404,10.582613645912597,4.340319358985223,-23.46255189295981,161.70128453967618,170.67770629688744,175.1463331567336,-18.960245196414302,10.582613645912527,4.340319358985129,-23.462551892959763,161.70128453967618,170.67770629688744,175.14633315673325,0.004231920811200106,0.009206198820546223,0.2844840819386735,0.0023118790168704354,2.2664355578773477e-138,3.7439268177617005e-152,3.1413207119408427e-162,0.004231920811199547,0.009206198820546622,0.28448408193868396,0.002311879016870502,2.2664355578764443e-138,3.7439268177631915e-152,3.14132071193995e-162,0.02832346751923265,-8031.140723842471,16070.281447684942,16090.830561433982,20542.109751503394,SR_Q_D_alphaCCC_WOB,0.7812773503908315,0.7215738822311916,-0.4860348584403794,0.8963587511933402,sub08
-27.655460552813054,4.447803401621728,4.749278090155691,16.566031024761127,187.0841742320074,178.86714907040948,181.76305148623402,-27.6554605528128,4.447803401621755,4.749278090155704,16.566031024761095,187.0841742320074,178.86714907040954,181.76305148623402,1.0377896102729427e-20,0.00859344609960587,0.00505429026234818,0.0036215722062661686,0.0,0.0,0.0,1.0377896102737555e-20,0.008593446099605467,0.005054290262348097,0.0036215722062662398,0.0,0.0,0.0,0.09210712582389646,-7057.16907795677,14122.33815591354,14142.953491119855,3632.117394777146,SR_Q_D_alphaCCC_WOB,0.7331033533758738,0.7354316764774295,-0.2354396625726143,0.8328507856549325,sub21
-20.89395134124669,-1.3274439108696638,-6.914789537660238,-10.50545836688262,200.7302631624742,202.33600309579484,206.93203253137455,-20.89395134124669,-1.3274439108694969,-6.914789537660214,-10.505458366882651,200.7302631624742,202.3360030957946,206.93203253137412,5.1012008731364743e-11,0.55437709019646,0.002111778970276904,0.22347421487458896,0.0,0.0,0.0,5.101200873136735e-11,0.5543770901965099,0.002111778970276961,0.2234742148745881,0.0,0.0,0.0,0.04479848042371515,-7394.643973202974,14797.287946405948,14817.89075223632,6393.101810140932,SR_Q_D_alphaCCC_WOB,1.0,1.0,-0.17631277425380354,1.0,sub22
-35.12227477292241,-0.3029302803013332,6.34105402863974,6.382111764985773,152.07814488248385,145.70817497378297,140.63224017850322,-35.12227477292244,-0.30293028030129904,6.341054028639716,6.382111764985714,152.07814488248385,145.70817497378297,140.6322401785032,9.068906360121588e-20,0.8333472169614924,1.1567318552911025e-05,0.1030018664654798,0.0,0.0,0.0,9.068906360122043e-20,0.8333472169615109,1.1567318552911925e-05,0.10300186646548276,0.0,0.0,0.0,0.1048082185932041,-6845.91562902002,13699.83125804004,13720.443464579788,2631.8435441118936,SR_Q_D_alphaCCC_WOB,0.3112813596303019,0.052793644825846066,-0.4972832727280361,0.4697057259614821,sub23
-48.774024706266566,6.963842044423148,-3.866427286495473,1.1750479165404215,164.646275543901,163.9474119196737,156.42580746783673,-48.774024706266786,6.9638420444232025,-3.866427286495252,1.175047916540363,164.6462755439009,163.94741191967375,156.42580746783662,2.037458440330345e-16,0.0003662680701724352,0.04779636572913296,0.7940534715846217,8.277176902009288e-262,3.753140116795381e-263,2.7974996689161993e-246,2.037458440329567e-16,0.0003662680701723978,0.0477963657291452,0.7940534715846317,8.27717690200458e-262,3.7531401167979414e-263,2.7974996689155626e-246,0.0736139271176206,-7202.40493272254,14412.80986544508,14433.40639183931,4806.664714699241,SR_Q_D_alphaCCC_WOB,0.3905370747735229,0.43908644498479016,-0.6202967486558055,0.40213816428928817,sub24
