,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-27.298283258032434,5.235632246915595,5.269797973105218,16.620620911469057,186.74691222464654,210.45952851318927,208.25459684368826,-27.29828325803239,5.235632246915572,5.269797973105523,16.620620911469025,186.74691222464634,210.4595285131894,208.25459684368812,0.05534035542135375,0.20121455238498756,0.08532734680266874,0.016499440595006503,1.117677951957073e-91,1.0047220119229817e-107,2.53935101878616e-91,0.055340355421354445,0.20121455238498984,0.08532734680265022,0.016499440595006715,1.1176779519569142e-91,1.0047220119229817e-107,2.5393510187858707e-91,0.05257056559513207,-7675.593570552417,15355.187141104834,15365.461697979355,11675.522023075753,AB_Q_E_WOB,0.004440537353143547,0.051467807826680693,sub42
