,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,392.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,2,359.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.9150949889312789,0.08490501106872111,0.5,0.5,0.0,0.0,0.5,-0.5
2,3,303.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8395870812741026,0.8395870812741026,0.16041291872589736,0.9150949889312789,0.08490501106872111,0.16041291872589736,-0.16041291872589736,0.0,0.0
3,4,298.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9727602787200237,0.9727602787200237,0.027239721279976342,0.8395870812741026,0.16041291872589736,0.027239721279976314,-0.027239721279976342,0.0,0.0
4,5,266.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9953744223264295,0.9953744223264295,0.004625577673570538,0.7778144493268159,0.2221855506731841,0.0046255776735705245,-0.004625577673570538,0.0,0.0
5,6,333.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.2727214240153491,0.9992145305528525,0.0007854694471474718,0.7272785759846508,0.2727214240153491,0.0,0.0,-0.7272785759846508,0.727278575984651
6,7,345.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9084048467955139,0.9084048467955139,0.09159515320448604,0.12349919108804097,0.876500808911959,0.09159515320448608,-0.09159515320448604,0.0,0.0
7,8,348.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.015553774993336184,0.9844462250066638,0.015553774993336184,0.1919866194363579,0.8080133805636421,-0.9844462250066638,0.9844462250066638,0.0,0.0
8,9,295.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7519841667283853,0.16716883526150306,0.8328311647384969,0.2480158332716147,0.7519841667283853,0.0,0.0,-0.2480158332716147,0.2480158332716147
9,10,347.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.042115574138289064,0.22771253133745226,0.7722874686625477,0.042115574138289064,0.957884425861711,0.0,0.0,0.957884425861711,-0.957884425861711
10,11,354.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7227569814530725,0.2772430185469274,0.7227569814530725,0.8373416244393117,0.1626583755606883,-0.2772430185469274,0.27724301854692746,0.0,0.0
11,12,438.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,0.952921356883095,0.047078643116905045,0.952921356883095,0.7759774526080242,0.2240225473919758,0.952921356883095,-0.952921356883095,0.0,0.0
12,13,337.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.27422426160837976,0.8381844032924401,0.16181559670755985,0.7257757383916202,0.27422426160837976,0.0,0.0,-0.7257757383916202,0.7257757383916202
13,14,349.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7766669256648546,0.7766669256648546,0.22333307433514543,0.1232439942030995,0.8767560057969005,0.22333307433514538,-0.22333307433514543,0.0,0.0
14,15,376.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8082221558262167,0.9620758057031259,0.037924194296874075,0.19177784417378332,0.8082221558262167,0.0,0.0,-0.19177784417378332,0.1917778441737833
15,16,404.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8780218464937478,0.8780218464937478,0.12197815350625213,0.032565799964621084,0.9674342000353789,0.12197815350625218,-0.12197815350625213,0.0,0.0
16,17,343.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8824055214118441,0.979286887052819,0.020713112947181006,0.11759447858815589,0.8824055214118441,0.0,0.0,-0.11759447858815589,0.11759447858815586
17,18,402.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.01996872101229573,0.8921021438641433,0.10789785613585669,0.01996872101229573,0.9800312789877043,0.0,0.0,0.9800312789877043,-0.9800312789877043
18,19,342.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.1664191331802879,0.8207767526632003,0.1792232473367997,0.8335808668197121,0.1664191331802879,0.0,0.0,-0.8335808668197121,0.8335808668197121
19,20,313.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.762425815975136,0.762425815975136,0.23757418402486397,0.14155038544800358,0.8584496145519964,0.23757418402486397,-0.23757418402486397,0.0,0.0
20,21,437.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.2067542089512149,0.9596575225514531,0.04034247744854694,0.2067542089512149,0.7932457910487851,0.0,0.0,0.7932457910487851,-0.7932457910487851
21,22,340.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.13470108533842706,0.8760434614516031,0.123956538548397,0.8652989146615729,0.13470108533842706,0.0,0.0,-0.8652989146615729,0.8652989146615729
22,23,344.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8076392269522235,0.8076392269522235,0.19236077304777655,0.14693642785418648,0.8530635721458135,0.19236077304777655,-0.19236077304777655,0.0,0.0
23,24,307.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7888394973832237,0.9673352128703816,0.03266478712961843,0.21116050261677638,0.7888394973832237,0.0,0.0,-0.21116050261677638,0.21116050261677632
24,25,362.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.035857169623908225,0.8823245405199004,0.11767545948009966,0.035857169623908225,0.9641428303760917,0.0,0.0,0.9641428303760917,-0.9641428303760917
25,26,310.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8127777455200977,0.8127777455200977,0.18722225447990226,0.8362788846301796,0.16372111536982037,0.18722225447990226,-0.18722225447990226,0.0,0.0
