,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-946.741315460509,3.766133141378896,17.727512600325788,2.46837175463137,-288.2592512874106,-289.3198751913005,-282.17503925519645,-946.7413154605226,3.766133141350764,17.72751260031918,2.4683717546646022,-288.2592512874115,-289.319875191265,-282.17503925520964,0.10158985564923004,0.2891013338176346,1.3141739558122206e-16,0.6540847462640884,0.31618233361996817,0.314656845394677,0.32669484327724563,0.10158985564923019,0.28910133382326975,1.3141739558404424e-16,0.6540847462597605,0.3161823336199669,0.31465684539469313,0.32669484327723897,0.06637944637207571,-7323.531185518617,14655.062371037235,14675.668312892854,5659.053545503097,SR_Q_D_alphaCCC_WOB,0.0001,0.0001,-0.602007432713038,0.4866334909639906,sub04
