,P_diff,congruency,hand,postError,block1,block2,block3,P,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-25.955507278769847,-0.6858032887789358,10.5777696355528,41.12089042614659,199.44091651582175,215.04557387067834,210.9765411710213,-25.955507278769954,-0.6858032887789847,10.577769635552654,41.12089042614684,199.44091651582144,215.04557387067808,210.97654117102076,0.17599741253474963,0.8256196343258658,5.843126843653854e-05,1.2163063563233094e-05,8.44379356678388e-73,1.2218175023737303e-91,3.3363201281004465e-82,0.17599741253474735,0.8256196343258535,5.843126843655279e-05,1.2163063563231556e-05,8.443793566779307e-73,1.2218175023735215e-91,3.3363201280968334e-82,0.04784462810683465,-7625.221679770279,15258.443359540557,15279.061820968212,8747.44830931282,AB_Q_E_alphaCCC_WOB,0.00352190930131761,0.35168490567267696,-0.09590779916631209,0.054974345003134084,sub44
