,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,675.6,0,1,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,1,1,0,528.9,0,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7858388047017357,0.5,0.5,0.7858388047017357,0.21416119529826433,0.0,0.0,0.21416119529826427,-0.21416119529826433
2,0,1,0,399.6,1,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.9082699648568374,0.09173003514316264,0.5,-0.5,0.0,0.0
3,0,1,1,436.5,0,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21416119529826433,0.7858388047017357,0.21416119529826433,0.8670705321569224,0.13292946784307763,-0.7858388047017357,0.7858388047017357,0.0,0.0
4,1,1,0,441.5,0,5,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8300286260960048,0.3365923554533661,0.6634076445466339,0.8300286260960048,0.16997137390399525,0.0,0.0,0.1699713739039952,-0.16997137390399525
5,0,1,1,392.7,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6469178146946843,0.35308218530531565,0.6469178146946843,0.9271974547964643,0.07280254520353567,-0.35308218530531565,0.35308218530531565,0.0,0.0
6,1,1,0,509.6,0,7,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8840880068736087,0.15123300568701933,0.8487669943129806,0.8840880068736087,0.11591199312639128,0.0,0.0,0.11591199312639133,-0.11591199312639128
7,1,1,0,514.4,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9503522980052956,0.18642786092254438,0.8135721390774556,0.9503522980052956,0.04964770199470431,0.0,0.0,0.04964770199470436,-0.04964770199470431
8,0,1,1,491.4,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7819288751772563,0.21807112482274374,0.7819288751772563,0.9787347775940042,0.021265222405995793,-0.21807112482274374,0.2180711248227437,0.0,0.0
9,0,1,1,538.3,0,10,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9065952544958484,0.0934047455041516,0.9065952544958484,0.9304245834862668,0.06957541651373322,-0.0934047455041516,0.09340474550415157,0.0,0.0
10,0,1,1,487.6,0,11,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9599926561126014,0.04000734388739858,0.9599926561126014,0.8869894788100027,0.11301052118999733,-0.04000734388739858,0.04000734388739857,0.0,0.0
11,0,1,0,516.4,1,12,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01713604117526798,0.01713604117526798,0.982863958824732,0.8479375074179883,0.1520624925820116,0.982863958824732,-0.982863958824732,0.0,0.0
12,1,1,0,611.5,0,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8128263575550044,0.06756210006113338,0.9324378999388666,0.8128263575550044,0.1871736424449955,0.0,0.0,0.18717364244499557,-0.1871736424449955
