,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-25.712399872772107,-16.836007651635416,-12.406812496363182,2.1047048410361917,269.3190030417901,241.62293540307388,239.45412615957312,237.04870799084807,254.45735475442666,233.31040591105406,235.70314799258125,237.0409488799441,225.76903072382373,238.78637387596063,236.86083915235406,232.65037537409367,245.79457746423122,-25.712399872772064,-16.836007651635462,-12.406812496363242,2.104704841035769,269.31900304178924,241.62293540307363,239.45412615957352,237.04870799084804,254.45735475442643,233.3104059110543,235.70314799258082,237.0409488799441,225.76903072382385,238.78637387596032,236.8608391523543,232.65037537409404,245.79457746423145,7.0770096791471e-08,4.30562150945574e-06,2.018118263866215e-05,0.9009340368726881,3.734882493114015e-247,1.9526951792362972e-253,2.207522111624013e-213,8.855706923683889e-281,1.0425002712807425e-151,2.266719266110583e-150,7.115777772687961e-191,1.9369202483235717e-151,1.7033555937391766e-123,1.8238461305135014e-225,7.12460943867004e-139,4.178786332112818e-144,1.5901187931488072e-139,7.077009679147438e-08,4.305621509455571e-06,2.0181182638660538e-05,0.9009340368727079,3.7348824931165636e-247,1.9526951792367415e-253,2.2075221116220046e-213,8.855706923683891e-281,1.042500271280861e-151,2.2667192661099377e-150,7.115777772691199e-191,1.9369202483235717e-151,1.7033555937387887e-123,1.8238461305139166e-225,7.12460943867004e-139,4.1787863321109166e-144,1.590118793148536e-139,0.1256379649707069,-5477.664932341427,10959.329864682853,10969.000233855148,7646.838085871411,SR_Q_V_WOB,0.0001,0.8692869234900839,sub_15
