,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-44.85176747238887,-2.6088979613893386,14.643371964678156,6.206487654469491,194.772226221501,203.05537066451865,193.29568812186233,198.56660704907353,197.61053106640998,187.96936248234306,207.89854872198114,204.0504376221582,192.43805601730685,189.31204634080848,200.55964653409507,198.46412674013828,210.62941656503727,-44.851767472388815,-2.608897961389232,14.643371964677552,6.2064876544692,194.7722262215015,203.05537066451822,193.29568812186218,198.56660704907372,197.61053106640986,187.96936248234317,207.89854872198129,204.05043762215817,192.43805601730668,189.3120463408083,200.5596465340953,198.46412674013845,210.62941656503705,5.171714994301283e-18,0.4157966628344252,1.1376389930822099e-08,0.6984862577256027,1.6950066449187556e-196,2.4836422862169196e-240,2.1956686505258633e-191,1.585329240683162e-262,1.436736957525557e-122,9.773753553645621e-128,5.894633741203555e-183,4.049120323252764e-144,9.272883248937418e-122,9.920798411800472e-193,1.6820104468318232e-125,2.4684124035298583e-138,3.0854611662146838e-127,5.171714994301655e-18,0.41579666283444383,1.1376389930838028e-08,0.6984862577256159,1.6950066449169237e-196,2.4836422862183326e-240,2.195668650525988e-191,1.5853292406824408e-262,1.436736957525557e-122,9.773753553643952e-128,5.894633741204225e-183,4.049120323252302e-144,9.272883248935833e-122,9.920798411802166e-193,1.6820104468312488e-125,2.468412403529016e-138,3.085461166215738e-127,0.13169649187741317,-5386.299016312588,10778.598032625176,10793.119672213043,5905.3745484206065,SR_Q_D_V_WOB,0.4635787554064912,0.5364380557913038,0.7562963022963921,sub_7
