,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-27.659189665979536,-3.108484721747409,15.155306885259897,5.715103961904873,203.08131849693456,213.17452867181984,203.18534741639436,207.90810799961736,206.2337882524962,196.2658746023267,216.7653807466361,211.01914814362726,197.11173300409655,197.1929575536344,209.24828845309432,206.85858056415273,218.59224201826473,-27.659189665979557,-3.108484721747356,15.15530688526096,5.715103961904454,203.08131849693456,213.17452867181993,203.18534741639468,207.9081079996172,206.23378825249628,196.26587460232665,216.76538074663645,211.01914814362732,197.1117330040965,197.1929575536343,209.24828845309403,206.85858056415253,218.59224201826476,1.0444007157262564e-13,0.33755134563670464,5.0357318373779875e-09,0.7241474751828376,1.334720759015244e-217,2.6725628467767146e-278,5.204523477784063e-218,2.6304686818574948e-303,7.92024610632935e-134,8.132643327531809e-140,1.0154244343679602e-200,6.889007777272008e-154,4.462847001775556e-126,1.5495432447413868e-212,8.618307596795904e-137,8.968590360098103e-151,5.7180021036635245e-136,1.044400715726264e-13,0.33755134563671274,5.035731837365245e-09,0.7241474751828566,1.3347207590147126e-217,2.672562846776107e-278,5.204523477782879e-218,2.630468681858392e-303,7.920246106327998e-134,8.132643327529496e-140,1.0154244343679602e-200,6.889007777270833e-154,4.462847001775556e-126,1.5495432447418274e-212,8.618307596797376e-137,8.968590360098613e-151,5.718002103663851e-136,0.11301324516088296,-5396.251498701416,10796.502997402831,10806.18409046141,6032.440221436503,SR_Q_V_WOB,0.5205256265283194,0.6556470994410617,sub_7
