,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-65.36399267239611,13.9842129301141,25.563138290685583,-5.8145258076103445,241.20026708683213,202.27347097134881,203.8717615436934,209.49442605675415,213.8918462264798,277.35191204488007,244.72091413668392,266.24639339962084,243.74928140351307,260.68665377165325,238.81334059821447,219.10678922729704,257.6348264705536,-65.36399267239557,13.984212930114092,25.563138290685156,-5.814525807609527,241.2002670868317,202.2734709713484,203.8717615436936,209.49442605675375,213.89184622648014,277.35191204487984,244.72091413668394,266.2463933996206,243.74928140351278,260.68665377165365,238.81334059821472,219.10678922729608,257.6348264705535,3.7575957805066065e-07,0.026881366793934516,3.881444192715231e-07,0.6268436305025404,1.8307136134961254e-88,2.4287109529268995e-81,8.590434764011592e-66,7.734800045484854e-91,3.682978684557873e-41,8.013930402568515e-56,7.557991987536227e-71,4.518733510075174e-45,2.4711017746534874e-39,5.455880215509452e-101,5.185423733307768e-54,4.351723638532431e-55,5.77494009304294e-62,3.7575957805075874e-07,0.026881366793934804,3.881444192717038e-07,0.6268436305025888,1.8307136134961254e-88,2.4287109529278677e-81,8.590434764010613e-66,7.734800045488375e-91,3.682978684557873e-41,8.0139304025692015e-56,7.557991987534502e-71,4.518733510075045e-45,2.471101774653664e-39,5.455880215507278e-101,5.1854237333071765e-54,4.35172363853448e-55,5.77494009304294e-62,0.14842244893734513,-5187.325987509115,10384.65197501823,10408.167915584434,19766.764757952144,SR_Q_D_alphaCCC_V_WOB,0.29331370327123407,0.541501886213541,-0.19880183096364235,0.03861495613469017,0.544768041162866,sub_3
