,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,alpha_v,subject
0,-70.03700902467459,-17.667132758401962,-6.308795665630587,18.61125689454358,201.54709855379792,222.94271311180347,232.55270791893815,213.87566935531945,219.6889889113389,203.92390294485023,213.45602600985347,212.00279701959084,200.43456168214328,197.1370769596976,201.19582814711868,198.44335426576845,201.5362818004046,204.4054248848807,-70.03700902467466,-17.667132758402595,-6.308795665630466,18.61125689454455,201.5470985537979,222.94271311180376,232.55270791893807,213.87566935531964,219.68898891133898,203.92390294485028,213.4560260098534,212.00279701959087,200.43456168214334,197.13707695969745,201.19582814711856,198.44335426576777,201.53628180040369,204.4054248848816,4.374078550031606e-33,2.0877522129835553e-09,0.006482616596965698,0.14142701257229767,7.452042693439682e-145,9.885571080886674e-175,3.1762260242603414e-176,3.572506691662823e-232,9.296079637870423e-164,5.621835731933341e-155,2.2376080140582637e-209,2.1991208423162746e-160,5.331390875808543e-142,1.74112075915218e-154,2.982397731505882e-213,3.780825278866785e-246,8.542144109032434e-215,3.1919992790520094e-254,4.374078550031105e-33,2.0877522129809592e-09,0.006482616596966722,0.14142701257227708,7.4520426934418e-145,9.885571080883861e-175,3.1762260242603414e-176,3.5725066916616046e-232,9.296079637866721e-164,5.621835731934621e-155,2.2376080140587724e-209,2.1991208423157743e-160,5.3313908758064194e-142,1.7411207591513876e-154,2.982397731505882e-213,3.7808252788689356e-246,8.542144109042151e-215,3.1919992790483792e-254,0.22810423878203645,-5286.37217664657,10580.74435329314,10600.097974096529,4885.908137712915,SR_Q_D_E_V_WOB,0.29149919631803944,0.2960101828287098,0.8848797217916552,0.4934347851582377,sub_1
