,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,1105.2,0,1,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,1,1,0,588.3,0,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4584029538644564,0.5415970461355436,0.5,0.5,0.0,0.0,0.5,-0.5
2,1,1,0,1059.1,0,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5415970461355436,0.45840711356906994,0.5415928864309301,0.5415970461355436,0.4584029538644564,0.0,0.0,0.4584029538644564,-0.4584029538644564
3,1,1,1,752.2,1,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4202665362233179,0.45841127285771305,0.541588727142287,0.5797334637766821,0.4202665362233179,0.0,0.0,-0.5797334637766821,0.5797334637766821
4,0,1,1,629.1,0,5,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5415845682695728,0.45841543173042726,0.5415845682695728,0.5315030644986078,0.46849693550139215,-0.45841543173042726,0.4584154317304272,0.0,0.0
5,0,1,1,682.2,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5797220239954443,0.42027797600455585,0.5797220239954443,0.531499914192158,0.468500085807842,-0.42027797600455585,0.42027797600455574,0.0,0.0
6,0,1,1,753.2,0,7,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.614686668710673,0.38531333128932704,0.614686668710673,0.5314967642007388,0.46850323579926123,-0.38531333128932704,0.385313331289327,0.0,0.0
7,1,1,0,736.1,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5314936145243186,0.35325753845276275,0.6467424615472372,0.5314936145243186,0.4685063854756813,0.0,0.0,0.46850638547568135,-0.4685063854756813
8,0,1,1,629.1,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6467277873010825,0.35327221269891745,0.6467277873010825,0.570470577987176,0.4295294220128239,-0.35327221269891745,0.3532722126989175,0.0,0.0
9,1,1,1,706.0,1,10,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4295364690706226,0.32388205163883255,0.6761179483611673,0.5704635309293773,0.4295364690706226,0.0,0.0,-0.5704635309293773,0.5704635309293774
10,0,1,0,879.1,1,11,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.32389966343366866,0.32389966343366866,0.6761003365663312,0.5230043352999485,0.4769956647000514,0.6761003365663314,-0.6761003365663312,0.0,0.0
11,0,1,0,638.1,1,12,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38014721721848116,0.38014721721848116,0.6198527827815187,0.5230020348664185,0.4769979651335814,0.6198527827815188,-0.6198527827815187,0.0,0.0
12,1,1,0,711.1,0,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5229997346629318,0.431715306823697,0.5682846931763028,0.5229997346629318,0.477000265337068,0.0,0.0,0.4770002653370682,-0.477000265337068
13,0,1,1,679.9,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5682778647069852,0.4317221352930147,0.5682778647069852,0.562683338750717,0.4373166612492829,-0.4317221352930147,0.43172213529301484,0.0,0.0
14,1,1,0,1005.1,0,15,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5626770704168419,0.3958054041339768,0.604194595866023,0.5626770704168419,0.437322929583158,0.0,0.0,0.4373229295831581,-0.437322929583158
15,1,1,0,898.0,0,16,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5990597545728453,0.3958158235935634,0.6041841764064364,0.5990597545728453,0.40094024542715456,0.0,0.0,0.4009402454271547,-0.40094024542715456
16,1,1,0,625.0,0,17,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6324156143461044,0.39582624201120403,0.6041737579887958,0.6324156143461044,0.3675843856538955,0.0,0.0,0.3675843856538956,-0.3675843856538955
