,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-40.20134004190202,10.792384704968583,2.0996741078076973,31.15454970527434,224.00092594478213,215.7843548422358,220.74357331431452,198.08144998396793,215.46034043076037,207.51153798270454,201.52553414813343,197.8906437800083,195.71798933492235,199.57817147342305,191.03447448063906,188.42962015987456,170.6705498794719,185.56255121224464,-40.2013400419018,10.79238470496847,2.0996741078077967,31.154549705274242,224.00092594478235,215.78435484223576,220.74357331431474,198.08144998396787,215.46034043076023,207.51153798270423,201.52553414813374,197.89064378000842,195.71798933492272,199.57817147342303,191.03447448063912,188.42962015987445,170.67054987947165,185.56255121224459,2.884789692151346e-10,0.014504683105205916,0.5411194334064446,0.01572349349049915,1.6398001479118424e-95,3.211330525891065e-95,2.9736066361567916e-91,1.1665113372179262e-136,2.8222338538813915e-87,3.6097309978607806e-90,4.668402188732085e-115,2.862411721702318e-83,5.293976844143123e-79,5.666540090347218e-86,1.6011027749661796e-131,4.939859391088359e-155,3.3091058956562015e-107,2.591868715738807e-147,2.884789692152018e-10,0.014504683105206924,0.5411194334064253,0.01572349349049968,1.6398001479114695e-95,3.2113305258917965e-95,2.9736066361565377e-91,1.1665113372182582e-136,2.822233853881151e-87,3.609730997860267e-90,4.668402188731287e-115,2.8624117217020733e-83,5.2939768441419165e-79,5.666540090346734e-86,1.6011027749661796e-131,4.93985939108864e-155,3.30910589565705e-107,2.591868715738807e-147,0.12601470277337812,-5563.711039945383,11139.422079890766,11168.3617966249,10618.021776671945,SR_Q_D_E_alphaCCC_V_WOB,0.3148722147098287,9.999999999998899e-05,0.9542814358383602,-0.3497377039162123,0.5269298531561482,0.2614984930554662,sub_17
