,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-81738.92157055237,-12.597168689679767,-3.7942840074891704,6.28252650473431,-40649.98143269787,-40641.24518175551,-40636.077329344786,-40637.68775106848,-40652.83636576376,-40626.72918611069,-40631.943454886714,-40632.042508281746,-40630.59140214288,-40639.31979217051,-40635.74471918598,-40637.245307953446,-40643.93864392789,-40651.28786240236,-81738.92157057681,-12.5971686989623,-3.794283990519191,6.282526572023798,-40649.98143270758,-40641.245181685445,-40636.077329420084,-40637.68775122476,-40652.836365612304,-40626.7291862376,-40631.943454717104,-40632.04250846303,-40630.591402138394,-40639.31979222255,-40635.74471908579,-40637.24530798461,-40643.93864395245,-40651.287862429584,1.1807831819114586e-16,2.2083530006186744e-05,0.10386153052818008,0.421267326270213,1.68213620053106e-16,1.706190242692059e-16,1.7198283916068056e-16,1.7184318561204293e-16,1.6734473416855642e-16,1.7490693470802453e-16,1.728644944699775e-16,1.7359422981500426e-16,1.7444143593098442e-16,1.713399737178264e-16,1.7186706232553237e-16,1.7129874140567016e-16,1.6959686844209838e-16,1.6716479768922117e-16,1.1807831819115436e-16,2.2083529705971308e-05,0.10386153206713654,0.4212673212895145,1.6821362005310238e-16,1.706190242692379e-16,1.7198283916065455e-16,1.7184318561199089e-16,1.6734473416858415e-16,1.7490693470796027e-16,1.7286449447005103e-16,1.7359422981492416e-16,1.7444143593098442e-16,1.7133997371780416e-16,1.7186706232556578e-16,1.712987414056504e-16,1.6959686844208124e-16,1.671647976892151e-16,0.14046023839815158,-5157.440734127967,10320.881468255933,10335.325096947714,4840.045138957822,SR_Q_D_V_WOB,0.00021531563444898637,0.6018736369531146,0.00014210600648946722,sub_9
