,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,939.5,0,1,0,80,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,0,1,0,682.6,1,2,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.7467173975791188,0.2532826024208812,0.5,-0.5,0.0,0.0
2,0,1,0,391.8,1,3,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7467173975791188,0.7467173975791188,0.2532826024208812,0.6736865356147004,0.3263134643852996,0.2532826024208812,-0.2532826024208812,0.0,0.0
3,0,1,0,404.8,1,4,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8716958466218117,0.8716958466218117,0.12830415337818832,0.6222735524525077,0.3777264475474923,0.12830415337818835,-0.12830415337818832,0.0,0.0
4,1,1,1,369.6,1,5,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4139206641640749,0.9350055802619291,0.06499441973807085,0.5860793358359251,0.4139206641640749,0.0,0.0,-0.5860793358359251,0.5860793358359251
5,1,1,1,392.5,1,6,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7031126011887505,0.8062394989170865,0.19376050108291348,0.2968873988112494,0.7031126011887505,0.0,0.0,-0.2968873988112494,0.2968873988112495
6,1,1,1,325.8,1,7,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8496071740062414,0.7155894888532672,0.2844105111467327,0.15039282599375856,0.8496071740062414,0.0,0.0,-0.15039282599375856,0.15039282599375858
7,0,1,0,491.0,1,8,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6517728048418635,0.6517728048418635,0.34822719515813644,0.07618377270625983,0.9238162272937401,0.3482271951581365,-0.34822719515813644,0.0,0.0
8,0,1,0,391.6,1,9,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8236002195532462,0.8236002195532462,0.17639978044675372,0.2016376916332539,0.7983623083667462,0.17639978044675375,-0.17639978044675372,0.0,0.0
9,0,1,1,476.4,0,10,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893579909160517,0.9106420090839483,0.0893579909160517,0.2899559730820903,0.7100440269179098,-0.9106420090839483,0.9106420090839483,0.0,0.0
10,1,1,1,377.6,1,11,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6478688561078609,0.46129955586912424,0.5387004441308758,0.3521311438921392,0.6478688561078609,0.0,0.0,-0.3521311438921392,0.35213114389213906
11,0,1,1,384.7,0,12,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527244718588143,0.472755281411857,0.527244718588143,0.17837738503688555,0.8216226149631145,-0.472755281411857,0.47275528141185696,0.0,0.0
12,1,1,0,429.7,0,13,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27358095409396477,0.23948137596842234,0.7605186240315777,0.27358095409396477,0.7264190459060352,0.0,0.0,0.7264190459060352,-0.7264190459060352
13,1,1,1,332.6,1,14,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36797861279034827,0.31659754149829356,0.6834024585017064,0.6320213872096517,0.36797861279034827,0.0,0.0,-0.6320213872096517,0.6320213872096517
14,0,1,1,475.6,0,15,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6291134632293814,0.37088653677061856,0.6291134632293814,0.320160043476232,0.679839956523768,-0.37088653677061856,0.37088653677061856,0.0,0.0
15,0,1,1,426.4,0,16,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8121217855277398,0.1878782144722602,0.8121217855277398,0.3733945018867398,0.6266054981132603,-0.1878782144722602,0.18787821447226016,0.0,0.0
16,1,1,0,553.5,0,17,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4108710185303658,0.09517256619944504,0.904827433800555,0.4108710185303658,0.5891289814696342,0.0,0.0,0.5891289814696342,-0.5891289814696342
