,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,486.4,0,1,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,0,1,1,475.5,0,2,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6990511671221312,0.3009488328778688,0.6990511671221312,0.5,0.5,-0.3009488328778688,0.3009488328778688,0.0,0.0
2,1,1,0,386.4,0,3,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1811404000211028,0.8188595999788972,0.5,0.5,0.0,0.0,0.5,-0.5
3,1,1,0,425.4,0,4,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6990511671221312,0.1811404000211028,0.8188595999788972,0.6990511671221312,0.3009488328778688,0.0,0.0,0.3009488328778688,-0.3009488328778688
4,1,1,1,408.5,1,5,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1811404000211028,0.1811404000211028,0.8188595999788972,0.8188595999788972,0.1811404000211028,0.0,0.0,-0.8188595999788972,0.8188595999788972
5,0,1,1,407.3,0,6,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8188595999788972,0.1811404000211028,0.8188595999788972,0.4928696818089753,0.5071303181910247,-0.1811404000211028,0.18114040002110277,0.0,0.0
6,0,1,1,348.3,0,7,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8909720160532377,0.10902798394676233,0.8909720160532377,0.4928696818089753,0.5071303181910247,-0.10902798394676233,0.10902798394676227,0.0,0.0
7,1,1,0,411.4,0,8,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4928696818089753,0.06562368903961027,0.9343763109603898,0.4928696818089753,0.5071303181910247,0.0,0.0,0.5071303181910247,-0.5071303181910247
8,0,1,0,528.3,1,9,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06562368903961027,0.06562368903961027,0.9343763109603898,0.6947594452468577,0.30524055475314227,0.9343763109603898,-0.9343763109603898,0.0,0.0
9,1,1,1,381.3,1,10,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30524055475314227,0.4376010794954842,0.5623989205045159,0.6947594452468577,0.30524055475314227,0.0,0.0,-0.6947594452468577,0.6947594452468577
10,0,1,1,432.3,0,11,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5623989205045159,0.4376010794954842,0.5623989205045159,0.41817408835583486,0.5818259116441651,-0.4376010794954842,0.4376010794954841,0.0,0.0
11,1,1,0,365.2,0,12,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41817408835583486,0.26339106828052294,0.7366089317194772,0.41817408835583486,0.5818259116441651,0.0,0.0,0.5818259116441651,-0.5818259116441651
12,1,1,0,386.3,0,13,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649800341905173,0.26339106828052294,0.7366089317194772,0.649800341905173,0.350199658094827,0.0,0.0,0.350199658094827,-0.350199658094827
13,0,1,1,391.3,0,14,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7366089317194772,0.26339106828052294,0.7366089317194772,0.7892156432442662,0.2107843567557338,-0.26339106828052294,0.26339106828052283,0.0,0.0
14,1,1,0,366.2,0,15,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7892156432442662,0.15853446917895686,0.8414655308210433,0.7892156432442662,0.2107843567557338,0.0,0.0,0.21078435675573381,-0.2107843567557338
15,1,1,0,425.1,0,16,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8731293876908992,0.15853446917895686,0.8414655308210433,0.8731293876908992,0.1268706123091008,0.0,0.0,0.1268706123091008,-0.1268706123091008
16,0,1,0,478.2,1,17,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15853446917895686,0.15853446917895686,0.8414655308210433,0.9236368745981511,0.07636312540184892,0.8414655308210431,-0.8414655308210433,0.0,0.0
17,1,1,0,451.1,0,18,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9236368745981511,0.49352386118490144,0.5064761388150987,0.9236368745981511,0.07636312540184892,0.0,0.0,0.07636312540184886,-0.07636312540184892
18,1,1,1,432.2,1,19,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04596278692918554,0.49352386118490144,0.5064761388150987,0.9540372130708145,0.04596278692918554,0.0,0.0,-0.9540372130708145,0.9540372130708145
19,0,1,1,481.2,0,20,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5064761388150987,0.49352386118490144,0.5064761388150987,0.5742327715914325,0.4257672284085675,-0.49352386118490144,0.4935238611849013,0.0,0.0
20,1,1,0,526.2,0,21,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5742327715914325,0.29705086004195086,0.7029491399580492,0.5742327715914325,0.4257672284085675,0.0,0.0,0.4257672284085675,-0.4257672284085675
21,1,1,0,379.2,0,22,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7437316990655932,0.29705086004195086,0.7029491399580492,0.7437316990655932,0.2562683009344068,0.0,0.0,0.2562683009344068,-0.2562683009344068
22,0,1,1,442.1,0,23,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7029491399580492,0.29705086004195086,0.7029491399580492,0.8457527078603917,0.15424729213960836,-0.29705086004195086,0.2970508600419508,0.0,0.0
23,0,1,0,455.2,1,24,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1787942192699845,0.1787942192699845,0.8212057807300155,0.8457527078603917,0.15424729213960836,0.8212057807300155,-0.8212057807300155,0.0,0.0
24,0,1,0,398.1,1,25,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5057181574734856,0.5057181574734856,0.4942818425265144,0.8457527078603917,0.15424729213960836,0.4942818425265144,-0.4942818425265144,0.0,0.0
25,0,1,1,527.1,0,26,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29750708724215413,0.7024929127578459,0.29750708724215413,0.8457527078603917,0.15424729213960836,-0.7024929127578459,0.7024929127578459,0.0,0.0
26,1,1,0,477.9,0,27,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8457527078603917,0.42282884439889645,0.5771711556011035,0.8457527078603917,0.15424729213960836,0.0,0.0,0.1542472921396083,-0.15424729213960836
27,0,1,1,410.9,0,28,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5771711556011035,0.42282884439889645,0.5771711556011035,0.9071589149120264,0.0928410850879736,-0.42282884439889645,0.42282884439889645,0.0,0.0
28,0,1,1,522.0,0,29,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7455003055421082,0.2544996944578918,0.7455003055421082,0.9071589149120264,0.0928410850879736,-0.2544996944578918,0.2544996944578918,0.0,0.0
29,0,1,1,415.0,0,30,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8468172279702465,0.1531827720297535,0.8468172279702465,0.9071589149120264,0.0928410850879736,-0.1531827720297535,0.1531827720297535,0.0,0.0
30,1,1,1,380.1,1,31,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928410850879736,0.09220035291870193,0.9077996470812981,0.9071589149120264,0.0928410850879736,0.0,0.0,-0.9071589149120264,0.9071589149120264
31,1,1,0,384.9,0,32,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5460168333550565,0.09220035291870193,0.9077996470812981,0.5460168333550565,0.45398316664494354,0.0,0.0,0.45398316664494354,-0.45398316664494354
32,0,1,1,454.0,0,33,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9077996470812981,0.09220035291870193,0.9077996470812981,0.7267485917040104,0.27325140829598954,-0.09220035291870193,0.09220035291870188,0.0,0.0
33,1,1,0,354.9,0,34,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7267485917040104,0.055495177203621904,0.9445048227963782,0.7267485917040104,0.27325140829598954,0.0,0.0,0.2732514082959896,-0.27325140829598954
