,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,675.6,0,1,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,1,1,0,528.9,0,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8299192779260736,0.5,0.5,0.8299192779260736,0.17008072207392638,0.0,0.0,0.17008072207392644,-0.17008072207392638
2,0,1,0,399.6,1,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.9421450959576236,0.05785490404237638,0.5,-0.5,0.0,0.0
3,0,1,1,436.5,0,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17008072207392638,0.8299192779260736,0.17008072207392638,0.8844789799061082,0.11552102009389176,-0.8299192779260736,0.8299192779260736,0.0,0.0
4,1,1,0,441.5,0,5,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.834333881210365,0.2823065401054764,0.7176934598945235,0.834333881210365,0.16566611878963497,0.0,0.0,0.165666118789635,-0.16566611878963497
5,0,1,1,392.7,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6893011144027245,0.3106988855972755,0.6893011144027245,0.943646773786148,0.056353226213851956,-0.3106988855972755,0.31069888559727554,0.0,0.0
6,1,1,0,509.6,0,7,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8857848036389446,0.10568778161989772,0.8943122183801022,0.8857848036389446,0.11421519636105536,0.0,0.0,0.11421519636105537,-0.11421519636105536
7,1,1,0,514.4,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9611483938621929,0.15711536580781954,0.8428846341921804,0.9611483938621929,0.038851606137807165,0.0,0.0,0.03885160613780714,-0.038851606137807165
8,0,1,1,491.4,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7981644161271524,0.20183558387284758,0.7981644161271524,0.9867841815487,0.013215818451300067,-0.20183558387284758,0.2018355838728476,0.0,0.0
9,0,1,1,538.3,0,10,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9313433163093872,0.0686566836906129,0.9313433163093872,0.9232960791997831,0.0767039208002169,-0.0686566836906129,0.06865668369061284,0.0,0.0
10,0,1,1,487.6,0,11,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9766456433253988,0.023354356674601215,0.9766456433253988,0.8680883181040326,0.13191168189596733,-0.023354356674601215,0.023354356674601173,0.0,0.0
11,0,1,0,516.4,1,12,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007944251693576394,0.007944251693576394,0.9920557483064236,0.8200809470779642,0.17991905292203575,0.9920557483064236,-0.9920557483064236,0.0,0.0
12,1,1,0,611.5,0,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7783348659638001,0.3513679081806352,0.6486320918193649,0.7783348659638001,0.22166513403619986,0.0,0.0,0.22166513403619992,-0.22166513403619986
13,0,1,1,582.3,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6292469724678286,0.37075302753217143,0.6292469724678286,0.9245980678890189,0.07540193211098109,-0.37075302753217143,0.37075302753217143,0.0,0.0
14,1,1,1,1493.3,1,15,1,20,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13077950314364514,0.12611588526753206,0.873884114732468,0.8692204968563548,0.13077950314364514,0.0,0.0,-0.8692204968563548,0.8692204968563548
15,1,1,0,484.5,0,16,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5683191797343012,0.17487916444240048,0.8251208355575995,0.5683191797343012,0.43168082026569876,0.0,0.0,0.43168082026569876,-0.43168082026569876
16,0,1,1,459.2,0,17,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.782717434489849,0.21728256551015107,0.782717434489849,0.8531588287674903,0.14684117123250978,-0.21728256551015107,0.21728256551015102,0.0,0.0
17,1,1,0,488.4,0,18,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8070986141670886,0.07391115127208342,0.9260888487279166,0.8070986141670886,0.19290138583291147,0.0,0.0,0.1929013858329114,-0.19290138583291147
18,1,1,0,813.5,0,19,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9343823860169547,0.12948315517678252,0.8705168448232176,0.9343823860169547,0.0656176139830453,0.0,0.0,0.06561761398304533,-0.0656176139830453
19,0,1,1,580.2,0,20,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8221927368144186,0.17780726318558146,0.8221927368144186,0.977679417665991,0.022320582334009027,-0.17780726318558146,0.17780726318558138,0.0,0.0
20,0,1,1,659.3,0,21,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9395168245748153,0.06048317542518472,0.9395168245748153,0.915378790594946,0.08462120940505403,-0.06048317542518472,0.060483175425184665,0.0,0.0
21,1,1,0,390.1,0,22,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8612036300813891,0.020574044299278754,0.9794259557007212,0.8612036300813891,0.13879636991861088,0.0,0.0,0.13879636991861088,-0.13879636991861088
22,1,1,0,419.2,0,23,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9527868263660058,0.08310246099395625,0.9168975390060438,0.9527868263660058,0.04721317363399427,0.0,0.0,0.04721317363399424,-0.04721317363399427
23,0,1,1,408.0,0,24,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8625242979914746,0.1374757020085254,0.8625242979914746,0.9839398986738572,0.016060101326142818,-0.1374757020085254,0.13747570200852544,0.0,0.0
24,1,1,0,589.2,0,25,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9208227576854612,0.04676393333045986,0.9532360666695401,0.9208227576854612,0.07917724231453888,0.0,0.0,0.07917724231453882,-0.07917724231453888
25,1,1,0,386.0,0,26,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.973066954910642,0.10587657272927622,0.8941234272707237,0.973066954910642,0.026933045089358024,0.0,0.0,0.02693304508935801,-0.026933045089358024
26,0,1,1,415.2,0,27,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8427204658822459,0.15727953411775403,0.8427204658822459,0.9908384164871047,0.009161583512895258,-0.15727953411775403,0.15727953411775408,0.0,0.0
27,0,1,0,556.3,1,28,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05350043346039669,0.05350043346039669,0.9464995665396033,0.9268215465806697,0.07317845341933027,0.9464995665396033,-0.9464995665396033,0.0,0.0
28,0,1,0,475.1,1,29,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3811537357665954,0.3811537357665954,0.6188462642334046,0.8711539816490728,0.1288460183509272,0.6188462642334046,-0.6188462642334046,0.0,0.0
29,1,1,0,400.3,0,30,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8227467760180761,0.7894923610528615,0.2105076389471386,0.8227467760180761,0.17725322398192386,0.0,0.0,0.1772532239819239,-0.17725322398192386
30,1,1,1,557.0,1,31,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.060294712649554036,0.7517357507429702,0.2482642492570299,0.939705287350446,0.060294712649554036,0.0,0.0,-0.939705287350446,0.939705287350446
