,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_v,subject
0,-94.57020677075334,-7.8140166163144995,0.2824609080519931,30.90545442218483,327.0508745801199,273.3487794945038,262.2296089197365,246.16959185309085,229.73828548518622,254.6958788503663,229.47821994992336,210.2888633181733,190.1707995462609,219.06963721210667,202.81326737735225,198.88613860806123,199.216041707547,208.4950705728582,-94.57020677075388,-7.814016616314836,0.28246090805135715,30.90545442218484,327.0508745801196,273.34877949450305,262.22960891973656,246.16959185309025,229.7382854851862,254.69587885036665,229.47821994992358,210.28886331817313,190.17079954626095,219.06963721210724,202.813267377352,198.8861386080613,199.2160417075463,208.49507057285825,5.688502858200739e-07,0.11773390871177121,0.9437416091518797,0.21935067859116006,5.422982875529586e-109,8.931558587170472e-69,1.837195692517689e-73,5.974387630214163e-80,1.0977611936935616e-56,6.079136278446568e-66,8.29904484702899e-77,6.5031058428431744e-49,1.4561225455639292e-37,5.040016764260767e-49,1.172282842825548e-65,7.228944868183172e-58,1.5060509674114875e-63,5.70095158825998e-63,5.688502858199828e-07,0.11773390871175575,0.9437416091520061,0.21935067859116006,5.422982875530976e-109,8.931558587170473e-69,1.8371956925175845e-73,5.974387630214674e-80,1.097761193693687e-56,6.079136278445181e-66,8.299044847028281e-77,6.50310584284466e-49,1.4561225455640339e-37,5.040016764259617e-49,1.1722828428256816e-65,7.228944868182141e-58,1.506050967411659e-63,5.70095158825998e-63,0.22520407434050038,-5784.655223824943,11575.310447649887,11589.819225481719,14601.50070710953,SR_Q_D_V_WOB,0.10266590854445234,0.4356791536203409,0.2224291828476023,sub_10
