,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-18.651413493341884,-18.218911782206984,-13.098767297259949,-5.510533915983738e-14,226.5590028632338,225.13774701277384,199.3749360553118,202.68544978739743,208.61642885935902,211.01402385546515,219.72180877710144,219.63674914582165,214.44753520951872,212.7127410748383,208.95432695474622,201.74965456735734,202.509322318282,202.74967649542333,-18.651413493341988,-18.21891178220711,-13.098767297259837,0.0,226.5590028632331,225.13774701277413,199.37493605531142,202.68544978739732,208.61642885935865,211.01402385546476,219.7218087771013,219.63674914582168,214.44753520951892,212.71274107483828,208.95432695474597,201.74965456735788,202.50932231828227,202.749676495423,2.111122149562447e-11,2.886423242654712e-23,3.284465846375145e-19,4.156476503926525e-114,0.0,8.40926356028071e-304,3.333115938324113e-282,0.0,3.9426124701796144e-294,2.6940492125934285e-281,0.0,3.186364017190706e-297,6.356483680398844e-304,4.754823059947309e-287,0.0,0.0,0.0,0.0,2.1111221495619416e-11,2.886423242652828e-23,3.2844658463772714e-19,,0.0,8.409263560275928e-304,3.3331159383271464e-282,0.0,3.942612470181857e-294,2.6940492125949606e-281,0.0,3.1863640171903434e-297,6.3564836803959525e-304,4.754823059950012e-287,0.0,0.0,0.0,0.0,0.3225061117636029,-4953.37699842846,9916.75399685692,9941.05207137519,1914.9708177741957,SR_Q_D_alphaCCC_V_WOB,0.30675475592715445,0.0001,-0.8514177243135332,0.6062022677718061,0.1995838418265769,sub_18
