,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,0,548.1,1,1,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,0,1,0,345.1,1,2,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7602628132641597,0.7602628132641597,0.23973718673584032,0.5,0.5,0.23973718673584032,-0.23973718673584032,0.0,0.0
2,0,1,1,438.1,0,3,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11494783740803034,0.8850521625919696,0.11494783740803034,0.5,0.5,-0.8850521625919696,0.8850521625919696,0.0,0.0
3,1,1,1,515.3,1,4,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.42435983114854064,0.5756401688514593,0.5,0.5,0.0,0.0,-0.5,0.5
4,1,1,1,404.1,1,5,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7602628132641597,0.42435983114854064,0.5756401688514593,0.23973718673584032,0.7602628132641597,0.0,0.0,-0.23973718673584032,0.23973718673584032
5,1,1,1,379.0,1,6,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8850521625919696,0.42435983114854064,0.5756401688514593,0.11494783740803034,0.8850521625919696,0.0,0.0,-0.11494783740803034,0.11494783740803038
6,1,1,1,408.0,1,7,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.94488545767686,0.42435983114854064,0.5756401688514593,0.05511454232313996,0.94488545767686,0.0,0.0,-0.05511454232313996,0.05511454232313995
7,0,1,0,485.3,1,8,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42435983114854064,0.42435983114854064,0.5756401688514593,0.02642601064956596,0.973573989350434,0.5756401688514594,-0.5756401688514593,0.0,0.0
8,1,1,0,522.0,0,9,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02642601064956596,0.7239952906948142,0.2760047093051859,0.02642601064956596,0.973573989350434,0.0,0.0,0.973573989350434,-0.973573989350434
9,0,1,0,425.0,1,10,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7239952906948142,0.7239952906948142,0.2760047093051859,0.5331962214278759,0.4668037785721241,0.27600470930518584,-0.2760047093051859,0.0,0.0
10,0,1,0,366.1,1,11,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8676628149306627,0.8676628149306627,0.13233718506933734,0.5331962214278759,0.4668037785721241,0.13233718506933734,-0.13233718506933734,0.0,0.0
11,0,1,0,418.9,1,12,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9365477111018736,0.9365477111018736,0.06345228889812637,0.5331962214278759,0.4668037785721241,0.06345228889812637,-0.06345228889812637,0.0,0.0
12,0,1,1,944.1,0,13,1,80,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03042374646477322,0.9695762535352268,0.03042374646477322,0.5331962214278759,0.4668037785721241,-0.9695762535352268,0.9695762535352268,0.0,0.0
13,0,1,0,541.0,1,14,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4648869666968223,0.4648869666968223,0.5351130333031777,0.5331962214278759,0.4668037785721241,0.5351130333031777,-0.5351130333031777,0.0,0.0
14,1,1,1,1020.1,1,15,1,80,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4668037785721241,0.7434270136204283,0.2565729863795717,0.5331962214278759,0.4668037785721241,0.0,0.0,-0.5331962214278759,0.5331962214278759
15,1,1,1,466.9,1,16,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7443460757934017,0.7434270136204283,0.2565729863795717,0.2556539242065983,0.7443460757934017,0.0,0.0,-0.2556539242065983,0.25565392420659827
16,0,1,0,411.8,1,17,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7434270136204283,0.7434270136204283,0.2565729863795717,0.12257950513453528,0.8774204948654647,0.2565729863795717,-0.2565729863795717,0.0,0.0
17,0,1,0,378.9,1,18,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8769798281058968,0.8769798281058968,0.12302017189410319,0.12257950513453528,0.8774204948654647,0.12302017189410319,-0.12302017189410319,0.0,0.0
18,0,1,0,320.0,1,19,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9410149801566964,0.9410149801566964,0.05898501984330358,0.12257950513453528,0.8774204948654647,0.05898501984330362,-0.05898501984330358,0.0,0.0
19,1,1,1,1044.9,1,20,1,80,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8774204948654647,0.9717181945664174,0.028281805433582635,0.12257950513453528,0.8774204948654647,0.0,0.0,-0.12257950513453528,0.1225795051345353
20,0,1,1,529.7,0,21,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.028281805433582635,0.9717181945664174,0.028281805433582635,0.058773731424849956,0.94122626857515,-0.9717181945664174,0.9717181945664174,0.0,0.0
21,1,1,1,432.9,1,22,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.94122626857515,0.4659139725307656,0.5340860274692344,0.058773731424849956,0.94122626857515,0.0,0.0,-0.058773731424849956,0.058773731424849984
22,1,1,1,445.9,1,23,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9718195019484772,0.4659139725307656,0.5340860274692344,0.02818049805152276,0.9718195019484772,0.0,0.0,-0.02818049805152276,0.028180498051522784
23,1,1,1,388.7,1,24,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9864881733526262,0.4659139725307656,0.5340860274692344,0.013511826647373793,0.9864881733526262,0.0,0.0,-0.013511826647373793,0.013511826647373826
24,0,1,0,468.0,1,25,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4659139725307656,0.4659139725307656,0.5340860274692344,0.006478574616207509,0.9935214253837925,0.5340860274692344,-0.5340860274692344,0.0,0.0
25,1,1,0,506.7,0,26,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.006478574616207509,0.74391943659921,0.25608056340079,0.006478574616207509,0.9935214253837925,0.0,0.0,0.9935214253837925,-0.9935214253837925
26,1,1,0,489.7,0,27,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5236319370334149,0.74391943659921,0.25608056340079,0.5236319370334149,0.47636806296658507,0.0,0.0,0.47636806296658507,-0.47636806296658507
27,1,1,1,542.7,1,28,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2284062785328215,0.74391943659921,0.25608056340079,0.7715937214671785,0.2284062785328215,0.0,0.0,-0.7715937214671785,0.7715937214671785
