,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,566.6,0,1,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,0,1,1,525.7,0,2,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6664887692388117,0.33351123076118827,0.6664887692388117,0.5,0.5,-0.33351123076118827,0.33351123076118827,0.0,0.0
2,1,1,0,466.7,0,3,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.22245948208768515,0.7775405179123148,0.5,0.5,0.0,0.0,0.5,-0.5
3,0,1,1,425.7,0,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7775405179123148,0.22245948208768515,0.7775405179123148,0.6664887692388117,0.33351123076118827,-0.22245948208768515,0.22245948208768518,0.0,0.0
4,0,1,0,510.6,1,5,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1483854713311208,0.1483854713311208,0.8516145286688792,0.6664887692388117,0.33351123076118827,0.8516145286688792,-0.8516145286688792,0.0,0.0
5,0,1,1,517.6,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5680460191809343,0.43195398081906566,0.5680460191809343,0.6664887692388117,0.33351123076118827,-0.43195398081906566,0.43195398081906566,0.0,0.0
6,0,1,1,466.7,0,7,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7118769924496774,0.2881230075503226,0.7118769924496774,0.6664887692388117,0.33351123076118827,-0.2881230075503226,0.2881230075503226,0.0,0.0
7,1,1,0,413.6,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6664887692388117,0.19218451771744646,0.8078154822825535,0.6664887692388117,0.33351123076118827,0.0,0.0,0.33351123076118827,-0.33351123076118827
8,1,1,1,466.5,1,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22245948208768515,0.19218451771744646,0.8078154822825535,0.7775405179123148,0.22245948208768515,0.0,0.0,-0.7775405179123148,0.7775405179123148
9,1,1,0,409.5,0,10,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5186369901912558,0.19218451771744646,0.8078154822825535,0.5186369901912558,0.48136300980874425,0.0,0.0,0.48136300980874425,-0.48136300980874425
10,1,1,0,406.4,0,11,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6789200603115515,0.19218451771744646,0.8078154822825535,0.6789200603115515,0.3210799396884485,0.0,0.0,0.3210799396884485,-0.3210799396884485
11,0,1,1,491.5,0,12,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8078154822825535,0.19218451771744646,0.8078154822825535,0.7858324682835549,0.21416753171644512,-0.19218451771744646,0.1921845177174465,0.0,0.0
12,0,1,1,496.5,0,13,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.871808609925618,0.1281913900743819,0.871808609925618,0.7858324682835549,0.21416753171644512,-0.1281913900743819,0.12819139007438196,0.0,0.0
13,0,1,1,503.6,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9144934634466106,0.08550653655338937,0.9144934634466106,0.7858324682835549,0.21416753171644512,-0.08550653655338937,0.08550653655338936,0.0,0.0
14,1,1,0,374.4,0,15,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7858324682835549,0.05703478048809485,0.9429652195119052,0.7858324682835549,0.21416753171644512,0.0,0.0,0.2141675317164451,-0.21416753171644512
15,0,1,1,403.4,0,16,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9429652195119052,0.05703478048809485,0.9429652195119052,0.8571454458163251,0.14285455418367488,-0.05703478048809485,0.05703478048809485,0.0,0.0
16,0,1,1,448.4,0,17,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9619565203264425,0.03804347967355744,0.9619565203264425,0.8571454458163251,0.14285455418367488,-0.03804347967355744,0.03804347967355748,0.0,0.0
17,1,1,0,429.4,0,18,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8571454458163251,0.02537585545673278,0.9746241445432672,0.8571454458163251,0.14285455418367488,0.0,0.0,0.14285455418367488,-0.14285455418367488
18,1,1,0,428.4,0,19,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9047128036287235,0.02537585545673278,0.9746241445432672,0.9047128036287235,0.09528719637127653,0.0,0.0,0.09528719637127647,-0.09528719637127653
19,0,1,1,475.4,0,20,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9746241445432672,0.02537585545673278,0.9746241445432672,0.9364412997248651,0.06355870027513494,-0.02537585545673278,0.02537585545673282,0.0,0.0
20,1,1,1,434.4,1,21,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06355870027513494,0.01692626556998593,0.983073734430014,0.9364412997248651,0.06355870027513494,0.0,0.0,-0.9364412997248651,0.936441299724865
21,1,1,1,465.4,1,22,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3753726191863069,0.01692626556998593,0.983073734430014,0.6246273808136931,0.3753726191863069,0.0,0.0,-0.6246273808136931,0.6246273808136931
22,1,1,0,428.3,0,23,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4166404930846244,0.01692626556998593,0.983073734430014,0.4166404930846244,0.5833595069153755,0.0,0.0,0.5833595069153756,-0.5833595069153755
23,0,1,0,395.2,1,24,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01692626556998593,0.01692626556998593,0.983073734430014,0.6108861057448264,0.3891138942551736,0.9830737344300141,-0.983073734430014,0.0,0.0
24,1,1,0,538.2,0,25,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6108861057448264,0.344267737802497,0.655732262197503,0.6108861057448264,0.3891138942551736,0.0,0.0,0.3891138942551736,-0.3891138942551736
25,0,1,1,431.2,0,26,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.655732262197503,0.344267737802497,0.655732262197503,0.7404522924413564,0.25954770755864365,-0.344267737802497,0.344267737802497,0.0,0.0
26,0,1,0,340.2,1,27,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22963431389176164,0.22963431389176164,0.7703656861082383,0.7404522924413564,0.25954770755864365,0.7703656861082384,-0.7703656861082383,0.0,0.0
27,1,1,0,411.2,0,28,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7404522924413564,0.4861487837797084,0.5138512162202915,0.7404522924413564,0.25954770755864365,0.0,0.0,0.25954770755864365,-0.25954770755864365
28,1,1,0,496.1,0,29,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8268758492217436,0.4861487837797084,0.5138512162202915,0.8268758492217436,0.17312415077825644,0.0,0.0,0.17312415077825638,-0.17312415077825644
29,1,1,0,413.2,0,30,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8845223027989164,0.4861487837797084,0.5138512162202915,0.8845223027989164,0.11547769720108367,0.0,0.0,0.11547769720108358,-0.11547769720108367
30,0,1,1,458.2,0,31,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5138512162202915,0.4861487837797084,0.5138512162202915,0.9229737821619975,0.07702621783800248,-0.4861487837797084,0.4861487837797085,0.0,0.0
31,1,1,0,407.2,0,32,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9229737821619975,0.3242721584228507,0.6757278415771493,0.9229737821619975,0.07702621783800248,0.0,0.0,0.07702621783800245,-0.07702621783800248
32,0,1,1,500.1,0,33,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6757278415771493,0.3242721584228507,0.6757278415771493,0.9486217825759368,0.051378217424063205,-0.3242721584228507,0.32427215842285073,0.0,0.0
33,1,1,0,421.1,0,34,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9486217825759368,0.21629681331438388,0.7837031866856161,0.9486217825759368,0.051378217424063205,0.0,0.0,0.05137821742406323,-0.051378217424063205
34,0,1,0,578.1,1,35,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21629681331438388,0.21629681331438388,0.7837031866856161,0.9657295749451695,0.034270425054830495,0.7837031866856161,-0.7837031866856161,0.0,0.0
35,0,1,1,459.1,0,36,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5227476286859702,0.47725237131402976,0.5227476286859702,0.9657295749451695,0.034270425054830495,-0.47725237131402976,0.47725237131402976,0.0,0.0
36,1,1,0,384.0,0,37,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9657295749451695,0.31833805148127536,0.6816619485187246,0.9657295749451695,0.034270425054830495,0.0,0.0,0.03427042505483047,-0.034270425054830495
37,1,1,0,381.0,0,38,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9771408567225088,0.31833805148127536,0.6816619485187246,0.9771408567225088,0.02285914327749116,0.0,0.0,0.022859143277491167,-0.02285914327749116
38,1,1,1,402.0,1,39,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01524756201724484,0.31833805148127536,0.6816619485187246,0.9847524379827551,0.01524756201724484,0.0,0.0,-0.9847524379827551,0.9847524379827551
