,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-17.61832062959715,-2.3353347926538808,25.45757680800297,32.91010787230127,254.1217760342613,272.2640386669417,256.05068908219124,250.1012518039289,259.7142510563481,282.3390621575022,265.5417171570665,273.97939536916607,227.55281973002462,256.99678295511217,234.81030803701367,254.26367065085728,222.8383534187567,233.78978029656176,-17.61832062959727,-2.335334792654134,25.457576808003143,32.91010787230147,254.12177603426161,272.2640386669413,256.0506890821911,250.10125180392896,259.71425105634785,282.3390621575023,265.54171715706656,273.979395369166,227.5528197300244,256.99678295511194,234.81030803701373,254.26367065085748,222.83835341875675,233.78978029656218,0.0126451448669025,0.7008935156556142,1.6806146653312265e-07,0.32308012636734296,2.4239689233151533e-69,1.469665508999917e-87,1.1963836098523795e-70,4.3828684170257684e-117,1.205728579739612e-73,8.324311975988571e-92,4.890501301549317e-108,8.87380302633614e-89,2.6351062852760914e-57,7.160812687703216e-79,2.464665673466385e-111,1.1397450321252197e-153,2.951158776078038e-100,5.186143442449274e-137,0.012645144866901928,0.7008935156555833,1.6806146653309115e-07,0.3230801263673392,2.423968923314324e-69,1.4696655090004608e-87,1.196383609852516e-70,4.3828684170232726e-117,1.2057285797394404e-73,8.324311975989992e-92,4.8905013015498745e-108,8.873803026333868e-89,2.635106285276617e-57,7.160812687704847e-79,2.464665673466034e-111,1.1397450321250897e-153,2.951158776078374e-100,5.186143442446912e-137,0.08498203736100707,-5951.619242630176,11907.238485260352,11916.908854432646,21190.412134143487,SR_Q_V_WOB,0.0991244684065546,0.8274978056674825,sub_5
