α_v,α_s,α_v_error,α_s_error,decay,MSE
0.26,0.77,0.07,0.44,0.28,1.0784954185694031e7
0.9,0.76,0.36,0.43,0.37,1.0798147488967067e7
0.4,0.5,0.88,0.65,0.82,1.0782468029996943e7
0.51,0.1,0.28,0.45,0.69,1.081354449477796e7
0.4,0.68,0.31,0.34,0.07,1.0789345859353399e7
0.53,0.91,0.52,0.24,0.29,1.0796390660977712e7
0.62,0.62,0.45,0.06,0.44,1.0795657427529428e7
0.66,0.95,0.29,0.55,0.61,1.0793755187255796e7
0.34,0.31,0.42,0.54,0.1,1.077866004238712e7
0.02,0.39,0.41,0.3,0.73,1.0704508010460215e7
0.63,0.9,0.35,0.3,0.8,1.079626237356555e7
0.33,0.38,0.82,1.0,0.62,1.0772941675320035e7
0.96,0.59,0.79,0.56,0.94,1.0800623678141046e7
0.69,0.71,0.35,0.07,0.91,1.0797654672461815e7
0.32,0.99,0.98,0.99,0.67,1.0787397585018283e7
0.14,0.32,0.77,0.94,0.48,1.0758110748481108e7
0.72,0.8,0.19,0.97,0.07,1.0789394537672548e7
0.35,0.66,0.93,0.64,0.11,1.0785977586097239e7
0.74,0.18,0.59,0.55,0.75,1.0801760191293247e7
0.47,0.31,0.5,0.48,0.91,1.0785028062446197e7
0.9,0.99,0.56,0.84,0.21,1.0795090187388314e7
0.33,0.45,0.78,0.76,0.7,1.0776582395617075e7
0.97,0.9,0.01,0.9,0.42,1.0794166604424728e7
0.38,0.16,0.23,0.23,0.86,1.0800915069418656e7
0.95,0.63,0.56,0.04,0.5,1.080397977140544e7
0.93,0.11,0.36,0.1,0.32,1.0824328600451492e7
0.16,0.5,0.51,0.96,0.28,1.0760399001037646e7
0.59,0.78,0.97,0.21,0.7,1.0797916792859828e7
0.92,0.39,0.14,0.61,0.66,1.0792585930239825e7
0.14,0.87,0.67,0.9,0.86,1.0776143530687338e7
0.5,0.08,0.39,0.99,0.53,1.0814609608631644e7
0.4,0.57,0.48,0.94,0.55,1.0779138787008056e7
0.75,0.59,0.92,0.43,0.89,1.079544900796551e7
0.73,0.07,0.39,0.37,0.58,1.0827448757607864e7
0.6,0.19,0.32,0.63,0.34,1.0795588866103962e7
0.14,0.59,0.23,0.4,0.38,1.076742630760584e7
0.39,1.0,0.06,0.61,0.84,1.0790632524724338e7
0.18,0.8,0.84,0.87,0.66,1.077996356608585e7
0.22,0.29,0.92,0.8,0.15,1.0772218333384626e7
0.35,0.75,0.28,0.52,0.02,1.078726161757681e7
0.77,0.05,0.55,0.55,1.0,1.0836583633412752e7
0.28,0.29,0.02,0.3,0.11,1.0780302459902657e7
0.93,0.04,0.67,0.03,0.68,1.0856296557132624e7
0.47,0.09,0.63,0.54,0.77,1.0814704983312005e7
0.54,0.48,0.98,0.75,0.75,1.0785107282261739e7
0.24,0.25,0.31,0.9,0.6,1.0769261194553167e7
0.27,0.1,0.69,0.39,0.9,1.0807107899314485e7
0.71,0.88,0.61,0.21,0.73,1.0798561806648597e7
0.2,0.72,0.43,0.24,0.49,1.0782829792967787e7
0.67,0.01,0.6,0.04,0.99,1.0899124610077733e7
0.21,0.62,0.75,0.86,0.68,1.0774372925645791e7
0.02,0.91,0.71,0.37,0.34,1.0762440802574527e7
0.16,0.26,0.69,0.47,1.0,1.0769715318302885e7
0.28,0.76,0.18,0.61,0.24,1.0783518619411705e7
0.84,0.37,0.22,0.8,0.26,1.0788292883368546e7
0.68,0.07,0.96,0.21,0.3,1.0831791899263328e7
0.03,0.74,0.86,0.18,0.58,1.0763015207870761e7
0.88,0.63,0.23,0.74,0.13,1.079244827688714e7
0.56,0.48,0.48,0.49,0.97,1.0786621890144425e7
0.57,0.91,0.96,0.24,0.74,1.0798250722566152e7
0.59,0.15,0.67,0.44,0.63,1.080500727707759e7
0.14,0.68,0.73,0.21,0.86,1.0779635672239538e7
0.83,0.41,0.26,0.58,0.35,1.0790410347987296e7
0.23,0.19,0.04,0.61,0.32,1.0779855897991037e7
0.87,0.53,0.21,0.36,0.33,1.0794719532550499e7
0.63,0.9,0.84,0.15,0.12,1.0799287692383442e7
0.57,0.23,0.54,0.13,0.11,1.0798538239866246e7
0.7,0.34,0.59,0.42,0.29,1.079096076493645e7
0.99,0.3,0.33,0.71,0.25,1.0797684358516488e7
0.75,0.15,0.97,0.61,0.25,1.0808235124059534e7
0.53,0.69,0.81,0.81,0.67,1.078801097060669e7
0.7,0.16,0.23,0.83,0.19,1.0799197264514225e7
0.74,0.02,0.97,0.53,0.16,1.0866635220250603e7
0.57,0.38,0.35,0.81,0.15,1.0781860366386816e7
0.76,0.73,0.43,0.58,0.83,1.0793537314104361e7
0.86,0.43,0.65,0.03,0.14,1.0800237268300418e7
0.01,0.74,0.62,0.83,0.92,1.0755554551029794e7
0.98,0.71,0.04,0.81,0.3,1.079491888705554e7
0.13,0.33,0.16,0.14,0.6,1.076235043008883e7
0.37,0.85,0.78,0.86,0.64,1.078731211747662e7
0.51,0.56,0.35,0.18,0.49,1.0791161356349064e7
0.15,0.29,0.57,0.5,0.7,1.076392747424875e7
0.57,0.36,0.43,0.13,0.26,1.0791485700508136e7
0.11,0.68,0.21,0.06,0.25,1.0770380473449728e7
0.37,0.19,0.73,1.0,0.92,1.0785054650493927e7
0.1,0.4,0.87,0.19,0.82,1.0766928668957831e7
0.24,0.78,1.0,0.81,0.52,1.0784698557853207e7
0.9,0.37,0.93,0.84,0.04,1.0795348670400282e7
0.29,0.53,0.9,0.06,0.96,1.0788018217259655e7
0.83,0.98,0.85,0.41,0.18,1.0799470267135793e7
0.48,0.61,0.24,0.06,0.27,1.079333074888245e7
0.93,0.61,0.46,0.91,0.14,1.0793529706226418e7
0.98,0.11,0.97,0.5,0.15,1.0825653191235049e7
0.52,0.13,0.12,0.04,0.32,1.0814385738896599e7
0.69,0.24,0.23,0.66,0.42,1.0791589470972853e7
0.82,0.9,0.57,0.7,0.49,1.0795192120303428e7
0.06,0.38,0.12,0.18,0.76,1.072448940249886e7
0.57,0.06,0.12,0.13,1.0,1.0834750565363763e7
0.22,0.83,0.82,0.91,0.9,1.0781987660157723e7
0.13,0.42,0.57,0.36,0.55,1.0762520173713647e7
0.69,0.8,0.82,0.47,0.68,1.0795984585094478e7
0.48,0.56,0.2,0.64,0.94,1.0784801912850386e7
0.88,0.4,0.48,0.64,0.56,1.0792570580429282e7
0.21,0.8,0.94,0.9,0.88,1.0782382050082978e7
0.3,0.59,0.82,0.85,0.55,1.0778662951480065e7
0.01,0.33,1.0,0.1,0.91,1.078257494676011e7
0.46,0.3,0.44,0.06,0.7,1.0791894637137745e7
0.44,0.37,0.33,0.72,0.41,1.077939906397968e7
0.64,0.42,0.24,0.72,0.99,1.0784472964267304e7
0.06,0.9,0.23,0.85,0.18,1.0749745638242604e7
0.98,0.67,0.64,0.43,0.99,1.0802190197916184e7
0.94,0.17,0.92,0.62,0.92,1.0812122056323308e7
0.84,0.37,0.22,0.77,0.68,1.0788624511366593e7
0.35,0.37,0.52,0.82,0.18,1.0774395199255621e7
0.66,0.43,0.86,0.98,0.08,1.0784106830834152e7
0.55,0.12,0.14,0.44,0.88,1.0809737466770058e7
0.92,0.63,0.75,0.81,0.7,1.0796581786014486e7
0.77,0.93,0.74,0.23,0.64,1.0799790158651207e7
0.88,0.68,0.88,0.65,0.3,1.0798256123185627e7
0.53,0.91,0.83,0.99,0.6,1.0789383074335396e7
0.08,0.74,0.68,0.94,0.47,1.0759375649897018e7
0.54,0.54,0.33,0.92,0.17,1.0782233869131416e7
0.33,0.16,0.44,0.81,0.56,1.0788999138016123e7
0.18,0.07,0.37,0.28,0.39,1.0811238843719453e7
0.9,0.93,0.29,0.07,0.9,1.0801565775994925e7
0.98,0.07,0.18,0.01,0.17,1.0836975503979608e7
0.71,0.17,0.28,0.64,0.43,1.0800260225056075e7
0.85,0.4,0.28,0.84,0.27,1.078822371971671e7
0.01,0.79,0.33,0.17,0.29,1.0748069725656541e7
0.64,0.32,0.54,0.3,0.55,1.079160280958152e7
0.42,0.31,0.25,0.13,0.7,1.0789038886900624e7
0.36,0.71,0.86,0.4,0.3,1.0789942209610617e7
0.1,0.32,0.52,0.22,0.91,1.0755201438603928e7
0.99,0.03,0.47,0.28,0.6,1.0861376950880773e7
0.64,0.61,0.79,0.9,0.18,1.078729476911248e7
0.98,0.15,0.42,0.48,0.33,1.0814043212844653e7
0.42,0.36,0.93,0.86,0.56,1.0779175470869023e7
1.0,0.9,0.98,0.72,0.1,1.0803968202358773e7
0.87,0.73,0.77,0.31,0.41,1.0800899317080121e7
0.06,0.83,0.7,0.08,0.22,1.0769824484627692e7
0.6,0.01,0.93,0.47,0.43,1.0881323662620172e7
0.65,0.06,0.04,0.26,0.15,1.0832900760866506e7
0.51,0.81,0.63,0.41,0.18,1.0793592423323173e7
0.48,0.14,0.79,0.84,0.4,1.0799456337498507e7
0.41,0.22,0.69,0.03,0.89,1.0797924580567336e7
0.5,0.39,0.74,0.09,0.51,1.0791058682270141e7
0.45,0.89,0.08,0.97,0.67,1.0787609055030867e7
0.36,0.91,0.73,0.56,0.69,1.0790822379129253e7
0.39,0.68,0.31,0.98,0.92,1.0781581374415683e7
0.89,0.33,0.69,0.24,0.47,1.0800424122663666e7
0.01,0.94,0.96,0.42,0.3,1.078644698621038e7
0.46,0.94,0.69,0.53,0.39,1.0792874830465619e7
0.83,0.68,0.23,0.68,1.0,1.0792520508878779e7
0.21,0.55,0.36,0.55,0.94,1.0772639306249311e7
0.81,0.54,0.68,0.29,0.57,1.0796386269174414e7
0.2,0.94,0.05,0.28,0.61,1.0786770607775852e7
0.68,0.4,0.93,0.22,0.4,1.0794351390830668e7
0.13,0.64,0.41,0.99,0.73,1.0760969044224223e7
0.66,0.57,0.93,0.14,0.05,1.0796455406631034e7
0.61,0.41,0.7,0.6,0.56,1.0786244429821435e7
0.06,0.64,0.41,0.37,0.85,1.0744129638834437e7
0.96,0.11,0.97,0.86,0.04,1.0820952583624547e7
0.72,0.05,0.33,0.43,0.65,1.0836839135508634e7
0.95,0.99,0.66,0.22,0.08,1.0802998115028556e7
0.63,0.61,0.98,0.62,0.64,1.0791217737844398e7
0.64,0.4,0.87,0.87,0.86,1.0784682373838648e7
0.22,0.16,0.4,0.1,0.57,1.079412999467396e7
0.64,0.36,0.2,0.63,0.23,1.0785753973158574e7
0.77,0.07,0.95,0.53,0.9,1.0828946733993027e7
0.03,0.26,0.84,0.75,0.96,1.0732400934865924e7
0.63,0.69,0.25,0.25,0.37,1.0794503026981287e7
0.92,0.74,0.65,0.74,0.95,1.079756525995428e7
0.03,0.77,0.34,0.9,0.85,1.0725905109933563e7
0.88,0.18,0.7,0.04,0.51,1.0814288820681479e7
0.16,0.08,0.46,0.95,0.56,1.079651490067998e7
0.89,0.23,0.34,0.06,0.59,1.0806342245216293e7
0.38,0.48,0.47,0.43,0.52,1.07824112999743e7
0.46,0.64,0.5,0.83,0.91,1.0784175063084058e7
0.19,0.23,0.99,0.64,0.29,1.0778253481188916e7
0.48,0.15,0.33,0.97,0.95,1.0795031148756662e7
0.98,0.91,0.91,0.11,0.98,1.0807966946321165e7
0.19,0.32,0.04,0.82,0.39,1.076166884873462e7
0.65,0.69,0.6,0.49,0.04,1.0792649360367397e7
0.58,0.54,0.5,0.51,0.23,1.0787933998435164e7
0.5,0.74,0.04,0.28,0.37,1.0793929367113682e7
0.01,0.63,0.45,0.78,0.35,1.073386385789358e7
0.01,0.13,0.57,0.73,0.19,1.0753987703371612e7
0.17,0.48,0.74,0.85,0.9,1.0765450847348666e7
0.3,0.01,0.99,0.47,0.18,1.0881038214374863e7
0.37,0.47,0.74,0.95,0.5,1.0776053064111182e7
0.45,0.94,0.77,0.8,0.73,1.079015037696917e7
0.54,0.84,0.92,0.47,0.54,1.0794771431542123e7
0.29,0.06,0.51,0.02,0.39,1.0831065550462827e7
0.31,0.92,0.77,0.69,0.65,1.0788491443760976e7
0.78,0.37,0.21,0.19,0.59,1.0794191266516207e7
0.66,0.31,0.79,0.61,0.63,1.0789284018037092e7
0.56,0.72,0.16,0.74,0.87,1.0788878205460394e7
0.61,0.98,0.04,0.32,0.37,1.0795941683646403e7
0.51,0.45,0.58,0.05,0.15,1.0791493049553601e7
0.81,0.6,0.27,0.58,0.49,1.0792019881150668e7
0.7,0.04,0.54,0.43,0.62,1.084500096672262e7
0.44,0.84,0.05,0.85,0.14,1.0788171087683495e7
0.04,0.27,0.11,0.16,0.25,1.0702216376356786e7
0.92,0.93,0.29,0.52,0.72,1.079755202450885e7
0.23,0.76,0.51,0.79,0.89,1.077942388525073e7
0.77,0.2,0.69,0.07,0.88,1.0807831017512191e7
0.04,0.31,0.32,0.73,0.31,1.069313645354547e7
0.77,0.13,0.36,0.72,0.01,1.0807413120508114e7
0.18,0.03,0.82,0.94,0.09,1.084207681360349e7
0.96,0.37,0.15,1.0,0.43,1.0790381926251514e7
0.57,0.46,0.29,0.54,0.73,1.078577209153004e7
0.61,0.62,0.04,0.26,0.16,1.0793114405303137e7
0.4,0.48,0.33,0.91,0.65,1.0776836155639965e7
0.21,0.95,0.87,0.34,0.01,1.079071856329072e7
0.8,0.51,0.97,0.69,0.17,1.0793422923591156e7
0.33,0.34,0.43,0.67,0.85,1.077542030641103e7
0.32,0.98,0.44,0.69,0.21,1.0787847191169636e7
0.07,0.94,0.07,0.23,0.98,1.0763936397557588e7
0.61,0.99,0.35,0.45,0.75,1.0794425425833246e7
0.3,0.93,0.95,0.48,0.67,1.0791981842673631e7
0.44,0.24,0.47,0.85,0.1,1.0782967155129226e7
0.79,0.01,0.5,0.57,0.53,1.0874916078687422e7
0.79,0.23,0.33,0.28,0.75,1.080018723468592e7
0.55,0.96,0.71,0.68,0.6,1.079234862619802e7
0.12,0.67,0.57,0.81,0.5,1.076502915742459e7
0.52,0.89,0.72,0.94,0.65,1.0789218531955864e7
0.63,0.27,0.32,0.15,0.91,1.0795745237297086e7
0.43,0.49,0.41,0.92,0.66,1.077806711935144e7
0.88,0.02,0.03,0.49,0.35,1.0865043983726816e7
0.84,0.19,0.48,0.36,0.81,1.0805410752539048e7
0.27,0.45,0.32,0.61,0.94,1.0773092368243521e7
0.8,0.46,0.38,0.59,0.9,1.0790124677016102e7
0.05,0.63,0.62,0.72,0.5,1.0739695397340976e7
0.4,0.38,0.82,0.81,0.52,1.0778209689425621e7
0.2,0.56,0.5,0.63,0.13,1.0771792274131445e7
0.98,0.02,0.22,0.98,0.76,1.0854081535222525e7
0.83,0.81,0.51,0.95,0.38,1.079255510025625e7
0.84,0.1,0.71,0.48,0.6,1.0820505268460447e7
0.68,0.33,0.11,0.92,0.93,1.078363290631384e7
0.54,0.13,0.64,0.03,0.66,1.0815071435494058e7
0.55,0.53,0.5,0.2,0.82,1.0791159922470586e7
0.17,0.52,0.69,0.77,0.69,1.0767373129098512e7
0.18,0.43,0.93,0.69,0.04,1.0770534515861256e7
0.49,0.9,0.18,0.1,0.42,1.0797516266890103e7
0.07,0.23,0.06,0.27,0.04,1.0734224892856494e7
0.14,0.11,0.42,0.88,0.67,1.078084179159231e7
0.02,0.33,0.22,0.3,0.62,1.0685187655377593e7
0.77,0.65,0.92,0.22,0.78,1.0799214339622758e7
