α_v,α_s,α_v_error,α_s_error,decay,MSE
0.13,0.57,0.04,0.25,0.37,1.6410584923781332e7
0.73,0.15,0.72,0.36,0.62,1.643761373693018e7
0.49,0.05,0.97,0.34,0.15,1.6511301611790333e7
0.15,0.29,0.71,0.93,0.76,1.6468292525838645e7
0.9,0.53,1.0,0.21,0.24,1.6351137661140772e7
0.09,0.75,0.43,0.48,0.45,1.6408134905191688e7
0.36,1.0,0.63,0.27,0.73,1.6401948831799658e7
0.32,0.73,0.3,0.59,0.02,1.64058959313438e7
0.74,0.07,0.43,0.87,0.93,1.6475345352241855e7
0.52,0.24,0.97,0.31,0.82,1.644232018646648e7
1.0,0.28,0.43,0.66,0.8,1.638252871500167e7
0.35,0.27,0.11,0.16,0.95,1.6443011158041837e7
0.87,1.0,0.31,0.69,0.26,1.6355678851790665e7
0.62,0.68,0.81,0.18,0.63,1.637222380767509e7
0.95,0.35,0.67,0.41,0.87,1.6372067393262997e7
0.95,0.28,0.82,0.8,0.76,1.6394893017318187e7
0.45,0.37,0.36,0.62,0.78,1.6429526246089349e7
0.63,0.17,0.21,0.39,0.07,1.6441629681503037e7
0.85,0.11,0.43,0.22,0.39,1.6432341957827404e7
0.55,0.69,0.65,0.75,0.23,1.6393056447683757e7
0.74,0.41,0.92,0.46,0.12,1.639198296486945e7
0.88,0.99,0.13,0.91,0.57,1.6359073609901931e7
0.8,0.31,0.62,0.52,0.32,1.6400005056153987e7
0.54,0.21,0.01,0.44,0.58,1.6443048682273392e7
0.43,0.24,0.14,0.34,0.03,1.644619105358533e7
0.8,0.57,0.54,0.6,0.27,1.6366135081754861e7
0.74,0.31,0.99,0.94,0.69,1.64209576765694e7
0.41,0.53,0.43,0.43,0.34,1.64065385202853e7
0.16,0.9,0.39,0.41,0.71,1.6409828527271058e7
0.01,0.1,0.6,0.4,0.52,1.6560747704181215e7
0.76,0.99,0.01,0.12,0.58,1.6354418999272237e7
0.96,0.3,0.05,0.15,0.45,1.6369631815861177e7
0.02,0.2,0.6,0.83,0.97,1.6527863233349808e7
0.35,0.12,0.99,0.42,0.76,1.6487803802288115e7
0.94,0.9,0.26,0.5,0.15,1.6338538132874802e7
0.39,0.8,0.28,0.03,0.54,1.6386463521746868e7
0.86,0.86,0.21,0.89,0.22,1.6357696830687251e7
0.91,0.56,0.53,0.74,0.22,1.6357071136194203e7
0.68,0.42,0.35,0.83,0.52,1.6403097950071372e7
0.48,0.04,0.37,0.94,0.28,1.652869576398056e7
0.63,0.55,0.87,0.92,0.01,1.63994240854471e7
0.77,0.56,0.09,0.74,0.49,1.6372134186006138e7
0.77,0.96,0.62,0.11,0.6,1.6354770214313008e7
0.93,0.85,0.6,0.47,0.72,1.6339746269910406e7
0.68,0.53,0.24,0.9,0.18,1.6390667810381655e7
0.8,0.4,0.33,0.3,0.38,1.6377540767772116e7
0.53,0.29,0.66,0.51,0.86,1.6434413758818151e7
0.49,0.63,0.84,0.57,0.33,1.63983510080506e7
0.99,0.34,0.75,0.65,0.02,1.6375528211903628e7
0.42,0.11,0.73,0.51,0.76,1.6485411203761661e7
0.41,0.1,0.17,0.32,0.07,1.64850172150171e7
0.21,0.21,0.62,0.39,0.4,1.6469175873852778e7
0.8,0.87,0.43,0.59,0.58,1.635840435171223e7
0.82,0.3,0.86,0.16,0.31,1.6392136312059095e7
0.03,0.89,0.52,0.47,0.79,1.6434559126112973e7
0.49,0.5,0.15,0.16,0.62,1.6393976215405313e7
0.4,0.87,0.45,0.47,0.82,1.6398336037014624e7
0.86,0.23,0.76,0.74,0.5,1.6413008277868828e7
0.28,0.6,0.85,0.07,0.18,1.6401888104766238e7
0.66,0.35,0.44,0.49,0.05,1.640797272237899e7
0.63,0.92,0.63,0.17,0.68,1.6371121169557128e7
0.15,0.18,0.51,0.84,0.43,1.6487024608292323e7
0.22,0.71,0.93,0.28,0.77,1.6404606329389319e7
0.97,0.8,0.83,0.44,0.07,1.6335142362723915e7
0.57,0.03,0.23,0.88,0.14,1.6533786142344952e7
0.44,0.64,1.0,0.81,0.09,1.641036669558009e7
0.67,0.92,0.97,0.77,0.52,1.6383962762507662e7
0.29,0.36,0.94,0.04,0.32,1.6431184110502427e7
0.51,0.44,0.59,0.92,0.06,1.6422563329346651e7
0.96,0.35,0.75,0.38,0.68,1.6370684266008731e7
0.83,0.19,0.62,0.97,0.9,1.642853076197086e7
0.82,0.08,0.18,0.25,0.85,1.644989300263191e7
0.11,0.98,0.51,0.33,0.41,1.6411652868012741e7
0.06,0.87,0.37,0.85,0.9,1.642439505448422e7
0.67,0.87,0.44,0.27,0.86,1.6366072991019612e7
0.99,0.77,0.4,0.04,0.98,1.6319824573089732e7
0.32,0.74,0.25,0.22,0.56,1.639601710555782e7
0.78,0.54,0.94,0.21,0.04,1.6364363411266237e7
0.18,0.79,0.51,0.37,0.74,1.6405706912712105e7
0.86,0.29,0.65,0.79,0.31,1.6402986587246628e7
0.38,0.68,0.41,0.85,0.85,1.6410239319606477e7
0.97,0.31,0.06,0.01,0.5,1.636314066391339e7
0.32,0.01,0.31,0.06,0.43,1.6554784082405843e7
0.76,0.95,0.69,0.8,0.14,1.637266298579585e7
0.47,0.17,0.35,0.56,0.03,1.646241313171968e7
0.53,0.78,0.58,0.67,0.37,1.6391156884271886e7
0.29,0.79,0.23,0.4,0.51,1.6402528247228242e7
0.94,0.42,0.78,0.07,0.47,1.6354318238741163e7
0.48,0.79,0.56,0.58,0.41,1.6393559057095204e7
0.31,0.19,0.37,0.03,0.91,1.646063668755795e7
0.1,0.86,0.31,0.43,0.28,1.640925579917674e7
0.78,0.73,0.03,0.89,0.82,1.6366406682574332e7
0.07,0.79,0.17,0.05,0.6,1.6396686888814857e7
0.23,0.8,0.35,0.76,0.72,1.6415265112588348e7
0.33,0.58,0.47,0.05,0.28,1.6398032190510605e7
0.94,0.93,0.61,0.74,0.48,1.6347478236309556e7
0.54,0.6,0.38,0.54,0.85,1.6390966475198595e7
0.64,0.13,0.13,0.61,0.79,1.6455084965867598e7
1.0,0.59,0.22,0.99,0.25,1.6348646302353058e7
0.21,0.31,0.08,0.63,0.41,1.6456621884789499e7
0.24,0.73,0.1,0.5,0.1,1.640813357014616e7
0.52,0.16,0.33,0.44,0.38,1.645737592608361e7
0.26,0.66,0.37,0.7,0.55,1.6414356169969402e7
0.66,0.33,0.51,0.83,0.31,1.6420535505432025e7
0.9,0.62,0.42,0.62,0.61,1.634993131596031e7
0.28,0.31,0.18,0.37,0.98,1.6445987176000165e7
0.87,0.23,0.03,0.01,0.33,1.639093734281516e7
0.49,0.65,0.44,0.26,0.94,1.6386013111567708e7
0.49,0.93,0.84,0.8,0.89,1.6402926637472462e7
0.65,0.23,0.56,0.68,0.37,1.6435522110667773e7
0.75,0.5,0.87,0.74,0.86,1.6385669408410238e7
0.66,0.85,0.22,0.22,0.44,1.6364359385296537e7
0.37,0.02,0.17,0.07,0.97,1.6539406156165501e7
0.1,0.93,0.51,0.47,0.9,1.6413119508582534e7
0.84,0.14,0.83,0.71,0.73,1.6434320650863452e7
0.79,0.31,0.92,0.57,0.41,1.6404941765611341e7
0.67,0.12,0.2,0.03,0.5,1.6446452035842704e7
0.86,0.85,0.28,0.18,0.24,1.6339598759534497e7
0.53,0.02,0.65,0.91,0.38,1.6554584761289362e7
0.51,0.82,0.15,0.87,0.33,1.6396499209708236e7
0.75,0.66,0.71,0.29,0.13,1.6359693414868966e7
0.59,0.88,0.08,0.48,0.38,1.6378675700331587e7
0.68,0.32,0.44,0.97,0.6,1.642300370208383e7
0.45,0.96,0.73,0.58,0.07,1.6401069918759514e7
0.92,0.89,0.87,0.11,0.53,1.6335535380243529e7
0.28,0.51,0.8,0.85,0.25,1.6430792687623208e7
0.01,1.0,0.7,0.54,0.92,1.6504347509091418e7
0.21,0.02,0.3,0.05,0.27,1.654742870342056e7
0.98,0.75,0.28,0.29,0.4,1.6326482053543853e7
0.43,0.98,0.66,0.96,0.53,1.6412565257678084e7
1.0,0.48,0.27,0.38,0.69,1.6343515047886504e7
0.83,0.76,0.73,0.9,0.04,1.6364020632291391e7
0.6,0.38,0.89,0.67,0.59,1.6418041020951647e7
0.23,0.72,0.58,0.61,0.07,1.6411621277660133e7
0.19,0.47,0.25,0.84,0.8,1.643705223561415e7
0.12,0.23,0.46,0.22,0.2,1.6461931144753546e7
0.42,0.38,0.76,0.5,0.01,1.6430034115716496e7
0.45,0.59,0.32,0.54,0.45,1.640013019331108e7
0.31,0.81,0.91,0.76,0.74,1.6414069333553389e7
0.97,0.96,0.52,0.23,0.69,1.633175142500186e7
0.45,0.37,0.3,0.84,0.72,1.6434968722289588e7
0.65,0.66,0.25,0.33,0.91,1.6369407993458012e7
0.74,0.05,0.54,0.58,0.05,1.6486573235915715e7
0.35,0.72,0.96,0.26,0.58,1.6399472208486978e7
0.12,0.25,0.11,0.63,0.08,1.64696351074762e7
0.53,0.86,0.12,0.1,0.39,1.6375550704050008e7
0.29,0.48,0.91,0.21,0.83,1.6417355021554952e7
0.97,0.16,0.43,0.04,1.0,1.6397471889572076e7
0.26,0.87,0.72,0.3,0.8,1.6404391815427447e7
0.15,1.0,0.63,0.65,0.28,1.6419607660057412e7
0.83,0.88,0.75,0.27,0.34,1.6349193923635617e7
0.12,0.26,0.52,0.71,0.09,1.6468344168028291e7
0.95,0.8,0.83,1.0,0.29,1.6352520758942535e7
0.4,0.17,0.52,0.72,0.7,1.6472877954486901e7
0.17,0.71,0.16,0.11,0.96,1.6399971239378134e7
0.42,0.17,0.04,0.45,0.61,1.646374953480888e7
0.56,0.09,0.68,0.45,0.73,1.647932325796209e7
0.3,0.91,0.59,0.5,0.57,1.6407909939353984e7
0.43,0.61,0.68,0.6,0.28,1.6404406316563426e7
0.92,0.74,0.1,0.06,0.1,1.6327613750267142e7
0.21,0.48,0.45,0.5,0.23,1.6425505602863476e7
0.82,0.36,0.78,0.27,0.34,1.6383847586868428e7
0.16,0.46,0.46,1.0,0.08,1.6442643471268041e7
0.95,0.67,0.04,0.24,0.72,1.632971918367933e7
0.98,0.78,0.52,0.98,0.02,1.6345938621160667e7
0.37,0.2,0.58,0.41,0.91,1.646275634043107e7
