α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.49,0.83,0.27,0.32,0.88,0.11,0.51,0.26,4.426395812873071e6
0.74,0.1,0.6,0.34,0.1,0.1,0.01,0.48,4.464217524791663e6
0.28,0.16,0.82,0.03,0.51,0.03,0.29,0.39,4.457879656703206e6
0.26,0.16,0.25,0.43,0.44,0.56,0.42,0.38,4.458129282961785e6
0.93,0.28,0.38,0.27,0.29,0.9,0.55,0.57,4.450976930685753e6
0.29,0.98,0.73,0.41,0.26,0.82,0.67,0.17,4.443642460603036e6
0.76,0.13,0.1,0.25,0.44,0.6,0.39,0.22,4.4544698636522675e6
0.36,0.29,0.23,0.98,0.5,0.18,0.78,0.95,4.451583194031091e6
0.82,0.87,0.61,0.17,0.4,0.73,0.93,0.9,4.439001837225515e6
0.81,0.44,0.87,0.35,0.8,1.0,0.12,0.08,4.421449933797473e6
0.75,0.3,0.61,0.61,0.17,0.77,0.07,0.64,4.452209822340256e6
0.44,0.6,0.98,0.28,0.87,0.89,0.45,0.64,4.415659094448532e6
0.67,0.63,0.06,0.17,0.54,0.32,0.11,0.77,4.441679279620464e6
0.66,0.95,0.63,0.68,0.04,0.32,0.85,0.99,4.458691969775167e6
0.33,0.64,0.94,0.58,0.73,0.96,0.46,1.0,4.424732369886878e6
0.52,0.72,0.16,0.97,0.47,0.9,0.69,0.74,4.438965769721704e6
0.18,0.28,0.58,0.17,0.53,0.12,0.92,0.43,4.457052672079231e6
0.52,0.08,0.88,0.44,0.98,0.8,0.45,0.27,4.408823107205839e6
0.05,0.75,0.83,0.77,0.26,0.1,0.45,0.04,4.462224681018885e6
0.09,0.61,0.42,0.2,0.75,0.41,0.7,0.77,4.442077881089423e6
0.6,0.46,0.37,0.25,0.92,0.5,0.09,0.43,4.4160825540268505e6
0.38,0.8,0.41,0.69,0.12,0.15,0.69,0.51,4.454172559533211e6
0.4,0.55,0.27,0.99,0.22,0.63,0.03,0.25,4.450731760382204e6
0.1,0.18,0.12,0.54,0.32,0.45,0.16,0.7,4.459182920309094e6
0.66,0.47,0.45,0.72,0.6,0.92,0.97,0.03,4.431139008330251e6
0.25,0.3,0.34,0.4,0.23,0.08,0.99,0.25,4.456482912588205e6
0.7,0.9,0.57,0.04,0.58,0.79,0.84,0.72,4.430318346947447e6
0.18,0.09,0.67,0.13,0.56,0.84,0.06,0.14,4.435122357505428e6
0.69,0.6,0.66,0.86,0.03,0.08,0.45,0.04,4.470877713048299e6
1.0,0.45,0.52,0.7,0.62,0.27,0.67,0.11,4.43961196063918e6
0.06,0.62,0.6,0.69,0.89,0.79,0.13,0.54,4.414314227126967e6
0.69,0.23,0.3,0.33,0.51,0.02,0.24,0.25,4.462164586244302e6
0.63,0.92,0.3,0.22,0.34,0.8,0.38,0.94,4.446326098751774e6
0.04,0.05,0.01,0.15,0.07,0.98,0.93,0.69,4.469821862244662e6
0.99,0.57,0.61,0.59,0.98,0.6,0.91,0.51,4.411185159531114e6
0.13,0.72,0.53,0.98,0.01,0.35,0.9,0.27,4.454923775278158e6
0.71,0.05,0.98,0.23,0.93,0.22,0.04,0.86,4.423045056262085e6
0.11,0.24,0.77,1.0,0.77,0.36,0.69,0.52,4.45518095860238e6
0.66,0.12,0.34,0.64,0.7,0.28,0.22,0.1,4.440925528794506e6
0.36,0.38,0.83,0.32,0.01,0.65,0.27,0.79,4.454160765806907e6
0.82,0.93,0.99,0.97,0.52,0.52,0.64,0.65,4.433440205893357e6
0.23,0.03,0.81,0.8,0.23,0.32,0.6,0.82,4.4678597495118e6
0.9,0.68,0.27,0.16,0.87,0.27,0.72,0.65,4.417717403619998e6
0.54,0.3,0.47,0.38,0.24,0.26,0.34,0.07,4.458209331011533e6
0.6,0.37,0.86,0.05,0.57,0.91,0.64,0.54,4.432610296406815e6
0.88,0.97,0.28,0.56,0.35,0.23,0.86,0.58,4.44137836536253e6
0.97,0.8,0.99,0.71,0.67,0.2,0.56,0.53,4.430064097340195e6
0.89,0.81,0.1,0.41,0.84,0.05,0.49,0.06,4.4314040949664395e6
0.09,0.9,0.43,0.96,0.4,0.47,0.05,0.91,4.438595093626138e6
0.85,0.57,0.1,0.37,0.5,0.92,0.53,0.88,4.439033110181623e6
0.36,0.73,0.54,0.51,0.86,0.02,0.73,0.44,4.452311145954167e6
0.32,0.29,0.29,0.53,0.92,0.78,0.88,0.1,4.429893804921692e6
0.97,0.56,0.93,0.86,0.87,0.66,0.78,0.68,4.419045724402744e6
0.17,0.15,0.71,0.19,0.85,0.26,0.3,0.35,4.42884792650102e6
0.34,0.76,0.5,0.77,0.82,0.78,0.06,0.32,4.418454925658394e6
0.48,0.97,0.97,0.73,0.52,0.46,0.22,0.72,4.431415535885431e6
0.28,0.3,0.86,0.01,0.09,0.74,0.39,0.17,4.451990820235108e6
1.0,0.05,0.32,0.02,0.18,0.31,0.17,0.25,4.460064457808396e6
0.29,0.48,0.86,0.85,0.75,0.75,0.86,0.88,4.442190493610189e6
0.13,0.89,0.93,0.86,0.6,0.39,0.66,0.8,4.440634536654414e6
0.54,0.24,0.63,0.56,0.97,0.14,0.5,0.16,4.421903467550644e6
0.51,0.42,0.88,0.52,0.25,0.43,0.77,0.5,4.453190147368242e6
0.85,0.73,0.23,0.29,0.78,0.67,0.23,0.98,4.421777803716228e6
0.96,0.06,0.9,0.25,0.84,1.0,0.48,0.58,4.412397293331499e6
0.8,0.54,0.29,0.12,0.15,0.39,0.28,0.23,4.4438351903305985e6
0.57,0.33,0.31,0.15,0.42,0.18,0.35,0.6,4.453016422156142e6
0.63,0.82,0.57,0.79,0.93,0.98,0.82,0.27,4.413129237366555e6
0.72,0.96,0.8,0.16,0.3,0.96,0.34,0.39,4.442431548148847e6
0.22,0.6,0.15,0.36,0.09,0.93,0.79,0.58,4.4515622823210135e6
0.7,0.31,0.73,0.64,0.61,0.81,0.58,0.6,4.431094287522749e6
0.64,0.52,0.15,0.64,0.81,0.36,0.87,0.59,4.423737034735725e6
0.32,0.57,0.95,0.72,0.23,0.96,0.38,0.38,4.44621575241874e6
0.97,0.32,0.59,0.84,0.61,0.13,0.67,0.71,4.443659295372922e6
0.92,0.42,0.27,0.45,0.69,0.15,0.09,0.63,4.439914923222977e6
0.97,0.09,0.09,0.92,0.13,0.81,0.75,0.35,4.468589855014314e6
0.43,0.12,0.86,0.64,0.67,0.12,0.6,0.74,4.449392157457894e6
0.48,0.02,0.26,0.83,0.61,1.0,0.17,0.29,4.431342197663804e6
0.3,0.13,0.31,0.07,0.65,0.67,0.97,0.37,4.458251703792924e6
0.32,0.22,0.39,0.88,0.88,0.69,0.03,0.5,4.416385390589771e6
0.3,0.18,0.03,0.01,0.36,0.59,0.77,0.81,4.45198958822593e6
0.98,0.75,0.42,0.2,0.49,0.08,0.08,0.65,4.453845992822162e6
0.98,0.59,1.0,0.37,0.86,0.7,0.65,0.08,4.418079434033643e6
0.15,0.26,0.21,0.84,0.17,0.6,0.09,0.68,4.4535654149025865e6
0.91,0.35,0.97,0.02,0.84,0.13,0.62,0.34,4.424417431055135e6
0.71,0.49,0.08,0.65,0.54,0.18,0.09,0.46,4.449666960703818e6
0.71,0.86,0.61,0.38,0.51,0.07,0.1,0.11,4.452415734720536e6
0.61,0.17,0.06,0.82,0.53,0.01,0.12,0.24,4.468864831972834e6
0.55,0.91,0.66,0.8,0.62,0.75,0.83,0.65,4.429528556074265e6
0.85,0.13,0.38,0.43,0.37,0.97,0.29,0.47,4.445915180098835e6
0.33,0.62,0.48,0.02,0.35,0.32,1.0,0.84,4.445916220958428e6
0.41,0.86,0.66,0.69,0.78,0.42,0.69,0.6,4.426787113745738e6
0.65,0.42,0.03,0.09,0.94,0.47,0.56,0.62,4.414463233237683e6
0.03,0.36,0.15,0.15,0.49,0.11,0.63,0.27,4.460464748764402e6
0.93,0.19,0.61,0.52,0.93,0.91,0.74,0.34,4.411037173829437e6
0.94,0.18,0.96,0.4,0.6,0.78,0.47,0.38,4.430593685651821e6
0.08,0.94,0.66,0.83,0.86,0.14,0.89,0.11,4.450512482614135e6
0.1,0.36,0.61,0.79,0.07,0.6,0.98,0.56,4.456843028710095e6
0.61,0.08,0.74,0.73,0.18,0.83,0.04,0.73,4.451605527423607e6
0.44,0.07,0.75,0.27,0.37,0.56,0.71,0.57,4.455989150667842e6
0.73,0.18,0.12,0.43,0.89,0.89,0.23,0.8,4.414439174315375e6
0.94,0.37,0.6,0.58,0.48,0.24,0.84,0.29,4.448641231952604e6
0.25,0.1,0.79,0.92,0.22,0.55,0.09,0.91,4.450698280052933e6
0.73,0.79,0.84,0.32,0.54,0.33,0.17,0.48,4.442077554563949e6
0.64,0.55,0.66,0.82,0.3,0.13,0.57,0.6,4.455261028580101e6
0.16,0.44,0.85,0.39,0.76,0.51,0.6,0.49,4.446532423283785e6
0.69,0.78,0.38,0.2,0.81,0.48,0.46,0.49,4.416421433382661e6
0.86,0.53,0.03,0.72,0.96,0.37,0.4,0.46,4.412400935507271e6
0.69,0.34,0.11,0.19,0.44,0.09,0.15,0.77,4.4574330299941255e6
0.79,0.17,0.85,0.8,0.5,0.07,0.3,0.39,4.456364402039498e6
0.38,0.07,0.81,0.05,0.47,0.78,0.41,0.56,4.439448688914514e6
0.36,0.5,0.31,0.56,0.34,0.91,0.53,0.2,4.443441558628774e6
0.49,0.65,0.93,0.69,0.3,0.77,0.56,0.35,4.445576757784585e6
0.1,0.8,0.45,0.11,0.04,0.14,0.9,0.99,4.453886103527237e6
0.85,0.98,0.22,0.86,0.41,0.38,0.21,0.07,4.4493639487214135e6
0.48,0.58,0.56,0.38,0.02,0.82,0.89,0.81,4.462300132351224e6
0.81,0.34,0.77,0.73,0.19,0.33,0.39,0.66,4.460047741526161e6
0.55,0.19,0.38,0.74,0.89,0.36,0.51,0.38,4.424652578460421e6
0.89,0.41,0.29,0.61,0.62,0.29,0.17,0.16,4.440567347284821e6
0.67,0.66,0.84,0.73,0.88,0.6,0.34,0.1,4.413922942812385e6
0.4,0.73,0.08,0.81,0.97,0.16,1.0,0.25,4.4431253442303855e6
0.62,0.86,0.62,0.26,0.91,0.14,0.26,0.85,4.431071124348612e6
0.18,0.54,0.75,0.88,0.25,0.73,0.23,0.15,4.446983344640139e6
0.69,0.78,0.25,0.77,0.62,0.03,0.99,0.54,4.433931455669279e6
0.12,0.32,0.05,0.74,0.21,0.9,0.27,0.37,4.449591705339786e6
0.18,0.59,0.87,0.45,0.04,0.13,0.79,0.48,4.457041352520468e6
0.65,0.4,0.96,0.87,0.75,0.62,0.04,0.96,4.424727073029377e6
0.46,0.96,0.33,0.59,0.81,0.61,0.09,0.17,4.419888433370174e6
0.63,0.37,0.3,0.73,0.27,0.96,0.1,0.86,4.447584005001436e6
0.77,0.7,0.98,0.34,0.08,0.45,0.27,0.08,4.44963436646133e6
0.82,0.01,0.62,0.01,0.64,0.61,0.04,0.64,4.431737976497919e6
0.87,0.21,0.2,0.12,0.39,0.94,0.71,0.54,4.444325292383478e6
0.51,0.18,0.59,0.69,0.89,0.64,0.07,0.48,4.416151161657805e6
0.69,0.15,0.6,0.86,0.67,0.39,0.99,0.69,4.443652969653601e6
0.76,0.58,0.64,0.75,0.25,0.36,0.61,0.66,4.45652325066561e6
0.02,0.74,0.73,0.34,0.07,0.96,0.02,0.74,4.457357586903927e6
0.83,0.07,0.26,0.45,0.15,0.39,0.67,0.66,4.467937598091678e6
0.84,0.38,0.9,0.91,0.77,0.89,0.72,0.8,4.419965641634373e6
0.07,0.59,1.0,0.91,0.56,0.92,0.46,0.75,4.4424086553059e6
0.39,0.55,0.3,0.21,0.23,0.8,0.55,0.19,4.447346686767593e6
0.65,0.89,0.4,0.66,0.54,0.96,0.76,0.42,4.433934287837352e6
0.06,0.25,0.58,0.89,0.59,0.56,0.25,0.48,4.453406932891792e6
0.89,0.46,0.66,0.23,0.75,0.25,0.92,0.14,4.427911995808539e6
0.53,0.92,0.3,0.89,0.6,0.44,0.45,0.14,4.429228732701749e6
0.54,0.45,0.63,0.23,0.82,0.89,0.53,0.05,4.418409797689808e6
0.11,0.45,0.89,0.66,0.37,0.14,0.89,0.08,4.455532549628264e6
0.28,0.23,0.53,0.25,0.22,0.53,0.58,0.61,4.460318922500096e6
0.04,0.66,0.78,0.23,0.23,0.72,0.67,0.09,4.457728950445099e6
0.17,0.31,0.27,0.43,0.22,0.41,0.94,0.04,4.457017573342274e6
0.5,0.37,0.1,0.4,0.47,0.64,0.16,0.15,4.44194281647059e6
0.55,0.73,0.56,0.4,0.73,0.67,0.1,0.34,4.424855755945054e6
0.47,0.83,0.24,0.99,0.17,0.05,0.26,0.63,4.462978380516426e6
0.45,0.43,0.65,0.31,0.05,0.09,0.72,1.0,4.462231440282934e6
0.51,0.96,0.74,0.27,0.96,0.01,0.56,0.9,4.4280106001083655e6
0.46,0.9,0.73,0.77,0.75,0.03,0.86,0.61,4.441648856328321e6
0.15,0.64,0.65,0.83,0.91,0.2,0.53,0.86,4.415844193363153e6
0.17,0.39,0.47,0.53,0.6,0.98,0.96,0.35,4.445210513234613e6
0.81,0.45,0.17,0.08,0.81,0.96,0.19,0.01,4.420673999403865e6
0.72,0.71,0.9,0.47,0.51,0.77,0.23,0.15,4.4365409422238255e6
0.67,0.75,0.68,0.15,0.45,0.19,0.59,0.95,4.443136830254382e6
1.0,0.62,0.19,0.92,0.68,0.31,0.7,0.16,4.43223889833924e6
0.77,0.35,0.24,0.96,0.71,0.34,0.98,0.26,4.432471943425895e6
0.43,0.16,1.0,0.09,0.16,0.56,0.79,0.84,4.45637476411832e6
0.65,0.1,0.02,0.17,0.77,0.67,0.42,0.71,4.4235074560816595e6
0.02,0.96,0.62,0.15,0.58,0.02,0.28,0.76,4.462889527988001e6
0.49,0.04,0.1,0.39,0.73,0.94,0.02,0.58,4.426312559133039e6
0.61,0.74,0.96,0.87,0.4,0.44,0.43,0.84,4.441751831211797e6
0.97,0.04,0.88,0.65,0.01,0.94,0.43,0.34,4.456697212835503e6
0.84,0.49,0.69,0.8,0.78,0.48,0.5,0.83,4.425087354742171e6
0.7,0.48,0.65,0.56,0.71,0.74,0.34,0.53,4.426130002556295e6
0.89,0.51,0.28,1.0,0.52,0.28,0.79,0.4,4.4443232964388095e6
0.71,0.83,0.16,0.19,0.53,0.17,0.49,0.13,4.442438860010523e6
0.27,0.38,0.24,0.76,0.66,0.29,0.21,0.99,4.436515693793762e6
0.35,0.17,0.41,1.0,0.2,0.48,0.73,0.69,4.457572012771103e6
0.15,0.82,0.02,0.41,0.44,0.89,0.86,0.71,4.448402651142599e6
0.92,0.37,0.91,0.6,0.11,0.42,0.57,0.57,4.46509722837445e6
0.55,0.65,0.76,0.24,0.75,0.97,1.0,0.92,4.435722118377046e6
0.76,0.8,0.62,0.1,0.35,0.9,0.26,0.29,4.439753819108004e6
0.29,0.36,0.56,0.07,0.48,0.22,0.32,0.7,4.448083069391461e6
0.61,0.86,0.9,0.49,0.74,0.25,0.05,0.14,4.433386308652664e6
0.42,0.84,0.79,0.62,0.47,0.91,0.18,0.68,4.437591495725598e6
0.33,0.31,0.45,0.39,0.22,0.7,0.88,0.03,4.450256262113271e6
0.48,0.67,0.79,0.96,0.37,0.94,0.14,0.31,4.442285293639424e6
0.37,0.61,0.74,0.41,0.08,0.26,0.64,0.22,4.455869066118102e6
0.66,0.36,0.64,0.54,0.03,0.63,0.82,0.08,4.461470917641412e6
0.91,0.15,0.33,0.07,0.09,0.16,0.08,0.83,4.463843975045506e6
0.08,0.39,0.46,0.13,0.02,0.5,0.47,0.39,4.464992194978281e6
0.86,0.51,1.0,0.37,0.36,0.49,0.84,0.08,4.4432987194173895e6
0.6,1.0,0.21,0.26,0.36,0.68,0.3,0.27,4.446192055039205e6
0.12,0.73,0.98,0.83,0.57,0.32,0.34,0.26,4.441855363385877e6
0.02,0.46,0.62,0.41,0.51,0.06,0.1,0.1,4.456228203807677e6
0.85,0.64,0.64,0.15,0.4,0.66,0.18,0.84,4.443933773248156e6
0.47,0.34,0.49,0.9,0.82,0.39,0.99,0.16,4.445070896300566e6
0.77,0.31,0.17,0.39,0.02,0.65,0.22,0.84,4.46757368081312e6
0.89,0.29,0.35,0.48,0.41,0.06,0.05,0.71,4.462782282783944e6
0.68,0.93,0.66,0.12,0.43,0.75,0.21,0.34,4.440357391461426e6
0.84,0.56,0.52,0.29,0.4,0.96,0.89,0.15,4.436044768041866e6
0.77,0.05,0.45,0.58,0.85,0.7,0.35,0.49,4.417043984029691e6
0.13,0.79,0.38,0.22,0.1,0.46,0.07,0.45,4.45300526165956e6
0.63,0.29,0.99,0.06,0.86,0.09,0.88,0.89,4.425405861760486e6
0.06,0.82,0.05,0.73,0.96,0.46,0.51,0.25,4.409662108405563e6
0.91,0.49,0.9,0.67,0.54,0.16,0.2,0.64,4.447904411850558e6
0.62,0.57,0.68,0.46,0.64,0.44,0.24,0.21,4.4316072842740845e6
0.39,0.79,0.59,0.34,0.57,0.18,0.64,0.27,4.434893498071513e6
0.12,0.15,0.74,0.79,0.86,1.0,0.91,0.7,4.463617218685394e6
0.68,0.65,0.61,0.39,0.22,0.42,0.52,0.53,4.45498718327748e6
0.99,0.22,0.28,0.9,0.13,0.85,0.89,0.44,4.464977556602287e6
0.5,0.53,0.53,0.97,0.9,0.88,0.91,0.23,4.434745221085705e6
0.06,0.69,0.9,0.19,0.59,0.18,0.74,0.51,4.454664224054297e6
0.34,0.83,0.47,0.15,0.59,0.12,0.49,0.68,4.449416494589669e6
0.07,0.21,0.7,0.02,0.45,0.83,0.81,0.53,4.4614450823535975e6
0.36,0.8,0.49,0.74,0.62,0.26,0.98,0.98,4.438864261285742e6
0.37,0.24,0.28,0.96,0.94,0.8,0.05,0.53,4.412447007225838e6
1.0,0.51,0.29,0.65,0.36,0.9,0.07,0.79,4.4477066859504925e6
0.97,0.01,0.79,0.69,0.64,0.46,0.75,0.54,4.463899154476833e6
0.95,0.71,0.13,0.92,0.22,0.13,0.86,0.73,4.459454712220629e6
0.26,0.76,0.48,0.34,0.11,0.64,0.81,0.19,4.451073644674391e6
0.65,0.68,0.43,0.54,0.19,0.57,0.47,0.27,4.45488587652875e6
0.77,0.59,0.89,0.23,0.64,0.63,0.29,0.48,4.431372198190969e6
0.46,0.75,0.63,0.91,0.99,0.24,0.45,0.96,4.413039024332569e6
0.53,0.45,0.21,0.41,0.65,0.49,0.1,0.71,4.434228931544067e6
0.74,0.07,0.85,0.15,0.24,0.83,0.78,0.67,4.461899676047255e6
0.94,0.8,0.27,0.41,0.41,0.44,0.06,0.34,4.446957551022671e6
0.75,0.13,0.32,0.31,0.42,0.56,0.62,0.66,4.452937785210936e6
0.86,0.75,0.92,0.79,0.31,0.14,0.14,0.51,4.458023287502883e6
0.14,0.48,0.61,0.02,0.01,0.81,0.34,0.26,4.461150274771844e6
0.12,0.65,0.1,0.03,0.87,0.34,0.37,0.67,4.414036972301315e6
0.42,0.51,0.05,0.99,0.24,0.42,0.18,0.33,4.452633297007313e6
0.37,0.37,0.29,0.84,0.87,0.38,0.32,0.61,4.419997261638462e6
0.9,0.36,1.0,0.93,0.91,0.14,0.17,0.51,4.42823664994224e6
0.69,0.02,0.72,0.33,0.93,0.94,0.39,0.74,4.41182627620335e6
0.14,0.33,0.36,0.75,0.2,0.8,0.46,0.58,4.449694388539165e6
0.03,0.75,0.48,0.63,0.05,0.61,0.73,0.44,4.453886119785184e6
0.03,0.72,0.34,0.23,0.33,0.73,0.22,0.82,4.451170567049536e6
0.21,0.13,0.58,0.73,0.41,0.37,0.42,0.78,4.458280169791382e6
0.42,0.79,0.72,0.94,0.34,0.9,0.77,0.19,4.44264250162075e6
0.06,1.0,0.27,0.25,0.65,0.39,0.33,0.42,4.434846944915175e6
0.76,0.61,0.49,0.49,0.94,0.91,0.02,0.25,4.412028212000207e6
0.48,0.52,0.85,0.1,0.72,0.69,0.75,0.94,4.43465112778848e6
0.03,0.94,0.8,0.88,0.9,0.21,0.83,0.48,4.438545037801498e6
0.58,1.0,1.0,0.56,0.41,1.0,0.98,0.93,4.434434775004367e6
0.5,0.07,0.62,0.98,0.16,0.87,0.06,0.67,4.450668582280477e6
0.53,0.97,0.37,0.74,0.27,0.95,0.61,0.03,4.445887329017631e6
0.24,0.68,0.12,0.34,0.34,0.65,0.74,0.09,4.447861455362014e6
0.13,0.2,0.47,0.1,0.72,0.5,0.99,0.32,4.461298116889632e6
0.67,0.09,0.54,0.09,0.19,0.76,1.0,0.51,4.445120606192964e6
0.31,0.15,0.79,0.22,0.71,0.39,0.97,0.8,4.456175522798437e6
0.18,0.42,0.01,0.1,0.87,0.34,0.67,0.3,4.420214365905781e6
0.82,0.68,0.03,0.68,0.58,0.06,0.36,0.73,4.44926109811127e6
0.18,0.64,0.28,0.83,0.98,0.38,0.68,0.86,4.417142582068681e6
0.8,0.25,0.38,0.1,0.96,0.73,0.72,0.61,4.410436717996877e6
0.38,0.08,0.47,0.19,0.88,0.06,0.02,0.85,4.435421184487678e6
0.84,0.29,0.26,0.11,0.21,0.21,0.49,0.93,4.456692539910956e6
0.48,0.38,0.43,0.31,0.29,0.43,0.15,0.82,4.452366735844219e6
0.54,0.66,0.71,0.22,0.77,0.07,0.2,0.32,4.439666704889898e6
0.18,0.62,0.63,0.15,0.52,0.95,0.98,0.99,4.45084442593485e6
0.92,0.8,0.82,0.79,0.77,0.25,0.2,0.67,4.428498248079759e6
0.2,0.33,0.98,0.77,0.94,0.7,0.05,0.57,4.412370938419125e6
0.19,0.97,0.84,0.44,0.52,0.87,0.09,0.17,4.434596839279486e6
0.28,0.24,0.86,0.86,0.29,0.07,0.36,0.65,4.4625381158523625e6
0.52,0.33,0.68,0.53,0.17,0.66,0.29,0.77,4.450877316970991e6
0.1,0.93,0.35,0.93,0.77,0.78,0.91,0.55,4.45348233072003e6
0.81,0.85,0.33,0.14,0.5,0.6,0.22,0.73,4.437256546826808e6
0.52,0.14,0.82,0.52,0.24,0.46,0.5,0.11,4.457482626516854e6
0.34,0.81,0.77,0.2,0.99,0.42,0.98,0.1,4.413331250005049e6
0.89,0.12,0.43,0.98,0.03,0.01,0.39,0.05,4.46755808442964e6
0.88,0.8,0.59,0.85,0.97,0.72,0.91,0.87,4.409449682046957e6
0.13,0.45,0.48,0.58,0.46,0.53,0.68,0.23,4.448544787163173e6
0.41,0.37,0.42,0.09,0.97,0.66,0.84,0.88,4.4177652104432415e6
0.05,0.22,0.44,0.9,0.06,0.73,0.51,0.11,4.463994326971836e6
0.55,0.06,0.51,0.03,0.61,0.48,0.74,0.26,4.449622390231042e6
0.96,0.08,0.65,0.03,0.93,0.98,0.91,0.15,4.429337334297852e6
0.17,0.02,0.65,0.17,0.35,0.66,0.1,0.09,4.442762715857491e6
0.9,0.43,0.22,0.27,0.09,0.89,0.39,0.21,4.454519826494365e6
0.56,0.7,0.27,0.36,0.58,0.52,0.04,0.91,4.436492867937585e6
0.02,0.41,0.79,0.93,0.96,0.45,0.55,0.42,4.418148558402761e6
0.23,0.07,0.99,0.73,0.35,0.27,0.53,0.02,4.454290910486766e6
0.94,0.64,0.93,0.99,0.3,0.01,0.83,0.43,4.468027443963091e6
0.64,0.65,0.16,0.37,0.98,0.79,0.7,0.84,4.409153125371304e6
0.21,0.89,0.21,0.83,0.44,0.24,0.11,0.83,4.44877393936805e6
0.29,0.28,0.65,0.22,0.82,0.29,0.59,0.89,4.426844886612311e6
0.4,0.41,0.44,0.31,0.73,0.45,0.61,0.13,4.433346651248666e6
0.9,0.61,0.46,0.48,0.01,0.2,0.48,0.04,4.463849122919742e6
0.8,0.75,0.98,0.74,0.63,0.63,0.29,0.61,4.428240515636531e6
0.65,0.42,0.77,0.2,0.05,0.22,0.25,0.36,4.460838067269794e6
0.06,0.36,0.72,0.58,0.49,0.37,0.19,0.8,4.44995338925643e6
0.95,0.04,0.55,0.23,0.26,0.64,0.58,0.93,4.464127030386361e6
0.55,0.85,0.17,0.82,0.04,0.45,0.57,0.2,4.450557858758595e6
0.61,0.3,0.71,0.18,0.51,0.13,0.43,0.31,4.448216762763263e6
0.58,0.22,0.12,0.53,0.94,0.17,0.38,0.05,4.423066362656006e6
0.3,0.89,0.52,0.37,0.47,0.35,0.92,0.31,4.442133718728302e6
0.44,0.98,0.42,0.04,0.83,0.09,0.33,0.29,4.432361872881673e6
0.32,0.49,0.65,0.9,0.09,0.21,0.11,0.66,4.46381588039632e6
0.98,0.6,0.6,0.01,0.56,0.4,0.68,0.09,4.440503156712897e6
0.2,0.98,0.81,0.17,0.81,0.5,0.41,0.03,4.413827718327775e6
0.55,0.1,0.4,0.59,0.29,0.25,0.48,0.71,4.463397665494295e6
0.85,0.73,0.52,0.26,0.28,0.06,0.48,0.94,4.462086550791831e6
0.94,0.92,0.47,0.87,0.54,0.49,0.39,0.41,4.4355554322713595e6
0.55,0.51,0.53,0.26,0.78,0.58,0.05,0.12,4.42294801669682e6
0.7,0.05,0.26,0.31,0.36,0.31,0.17,0.36,4.461618612208708e6
0.11,0.34,0.43,0.42,0.83,0.12,0.83,0.63,4.459639389880413e6
0.4,0.59,0.31,0.78,0.27,0.34,0.63,0.94,4.450765145359319e6
