α_v,α_s,decay,MSE
0.33,0.18,0.5,3.3590202460773974e6
0.02,0.22,0.39,3.4194325606193114e6
0.73,0.49,0.21,3.2795638996817083e6
0.87,0.66,0.37,3.259924828048328e6
0.26,0.32,0.73,3.346290263846142e6
0.32,0.71,0.14,3.288891963544458e6
0.4,0.82,0.81,3.2642852584592937e6
0.19,0.07,0.8,3.4368853793411674e6
0.62,0.59,0.38,3.271038464120779e6
0.53,0.66,0.92,3.2687651471462874e6
0.02,0.58,0.16,3.3768559760978157e6
0.88,0.49,0.59,3.281509809629812e6
0.57,0.26,0.1,3.3161258563036276e6
0.37,0.41,0.97,3.3165132601755653e6
0.38,0.44,0.05,3.3115299559109774e6
0.3,0.53,0.52,3.3134803015913116e6
0.76,0.99,0.79,3.219924826998259e6
0.93,0.9,0.63,3.2325114519858286e6
0.77,0.66,0.41,3.258323206376478e6
0.72,0.24,0.55,3.313357007119014e6
0.37,0.33,0.53,3.3264752420030124e6
0.9,0.88,0.42,3.23357157940276e6
0.18,0.42,0.63,3.3519092607829073e6
0.58,0.8,0.06,3.2482973334161863e6
0.75,0.79,0.23,3.242440876096949e6
0.85,0.4,0.68,3.291556266422998e6
0.66,0.23,0.84,3.3167953233512104e6
0.84,0.35,0.76,3.2976054328303426e6
0.18,0.36,0.93,3.3591614120893446e6
0.34,0.63,0.82,3.2950416589911976e6
0.43,0.92,0.4,3.249746846573873e6
0.17,0.97,0.22,3.2922726309140823e6
1.0,0.8,0.89,3.249519842944725e6
0.86,0.23,0.19,3.3161854845128804e6
0.46,0.81,0.48,3.2580428693132014e6
0.03,0.27,0.56,3.408151080927357e6
0.33,0.42,0.3,3.321385222166147e6
0.83,0.83,0.97,3.237708000984029e6
0.41,0.78,0.36,3.267491859582257e6
0.99,0.26,0.23,3.318048109681486e6
0.11,0.01,0.72,3.548685049919282e6
0.88,0.97,0.45,3.2226119977899846e6
0.74,0.96,0.44,3.2232877793788062e6
0.04,0.24,0.04,3.4126366149230353e6
0.85,0.67,0.62,3.258055840073279e6
0.1,0.64,0.76,3.350062835299794e6
0.04,0.28,0.82,3.406360895637156e6
0.42,0.56,0.94,3.292099191801305e6
0.98,0.15,0.01,3.340945828499936e6
0.34,0.59,0.28,3.2997601859814655e6
0.77,0.65,0.26,3.2595658224945003e6
0.31,0.9,0.26,3.2694141341979406e6
0.32,0.48,0.45,3.315934853667929e6
0.19,0.4,0.69,3.35175399042542e6
0.95,0.08,0.52,3.3707634186286745e6
0.13,0.21,0.19,3.396386345467411e6
0.92,0.98,0.55,3.222931095221061e6
0.84,0.24,0.71,3.313821579901845e6
0.55,0.84,0.88,3.2459947388254493e6
0.4,0.26,0.5,3.33259151017507e6
0.42,0.23,0.15,3.3353880250681834e6
0.88,0.22,0.55,3.3187673619901817e6
0.83,0.34,0.1,3.2986710764722284e6
0.69,0.27,0.34,3.308947892828417e6
0.43,0.69,0.5,3.2754668138166554e6
0.01,0.7,0.94,3.3756762210172527e6
0.34,0.81,0.37,3.274165658504731e6
0.66,0.7,0.49,3.2557777664852766e6
0.56,0.57,0.57,3.2772200777213625e6
0.28,0.02,0.13,3.489970506719761e6
0.46,0.98,0.04,3.2404710007332135e6
0.5,0.56,0.05,3.2834167985679694e6
0.33,0.93,0.98,3.26305168623014e6
0.62,0.72,0.74,3.2552767383414884e6
0.01,0.63,0.8,3.382917340053376e6
0.96,0.44,0.36,3.292011101518447e6
0.61,0.88,0.82,3.237246803735231e6
0.11,0.28,0.35,3.39047176729773e6
0.86,0.07,0.79,3.37554925243264e6
0.22,0.57,0.08,3.324670884406129e6
0.51,0.84,0.09,3.2495130079745897e6
0.05,0.28,0.38,3.4059272243108065e6
0.94,0.2,0.9,3.3256896170909596e6
0.05,0.88,0.76,3.3377845129157556e6
0.19,0.79,0.87,3.3060726194581343e6
0.89,0.99,0.85,3.220793587930967e6
0.94,0.11,0.45,3.3536736488713874e6
0.74,0.47,0.04,3.2818849511926332e6
0.48,0.2,0.44,3.335086106777845e6
0.29,0.31,0.18,3.341997041099428e6
0.29,0.04,0.63,3.449931588300313e6
0.8,0.41,0.2,3.289292937166208e6
0.72,0.68,0.63,3.2563968814319456e6
0.94,0.69,0.93,3.2594049878333886e6
0.45,0.46,0.71,3.3004275478969067e6
0.17,0.71,0.18,3.3204747445521685e6
0.43,0.75,0.41,3.268435138035046e6
0.66,0.2,0.37,3.323012419215312e6
0.89,0.14,0.95,3.339657649606605e6
0.46,0.63,0.36,3.279126361105779e6
0.36,0.43,0.38,3.315577258551427e6
0.73,0.04,0.78,3.409447389808362e6
0.73,0.42,0.47,3.288105556680814e6
0.49,0.41,0.26,3.30227819288579e6
0.31,0.6,0.82,3.3035074046663893e6
0.15,0.33,0.88,3.371184311455818e6
0.91,0.18,0.52,3.3287788460908607e6
0.87,0.96,0.73,3.2234286351478756e6
0.88,0.38,0.61,3.2950956269093878e6
0.59,0.41,0.58,3.2944776013459135e6
0.28,0.95,0.29,3.2698391776456134e6
0.88,0.5,0.66,3.2802774714392945e6
0.23,0.3,0.54,3.3552277491262667e6
0.2,0.33,0.03,3.358000920990337e6
0.88,0.1,0.61,3.3564135450573843e6
0.18,0.71,0.07,3.3178427986675603e6
0.1,0.43,0.23,3.3746043855376597e6
0.35,0.81,0.68,3.272602641476128e6
0.83,0.5,0.28,3.2787419134898465e6
0.71,0.89,0.63,3.23155999451801e6
0.58,0.99,0.91,3.2282269659498283e6
0.12,0.7,0.92,3.3364421275305725e6
0.51,0.36,0.25,3.3066097058014222e6
0.58,0.81,0.75,3.2471392029538937e6
0.18,0.24,0.67,3.3764418958244543e6
0.74,0.38,1.0,3.2929531617546687e6
0.21,0.26,0.12,3.3657266523961155e6
0.81,0.76,0.24,3.2460543120117476e6
0.15,0.6,0.13,3.338988818220961e6
0.85,0.75,0.32,3.2479995010845615e6
0.79,0.98,0.93,3.2205863607200887e6
0.64,0.45,0.46,3.28700817427292e6
0.98,0.09,0.97,3.366029164345527e6
0.25,0.99,0.06,3.2720283248671605e6
0.85,0.68,0.87,3.2567973376040305e6
0.23,0.08,0.93,3.42023388543742e6
0.5,0.98,0.75,3.2361665804218412e6
0.38,0.69,0.48,3.2820128191491794e6
0.45,0.46,0.22,3.3004275478969067e6
0.12,0.41,0.87,3.370474979440854e6
0.61,0.47,0.43,3.2860688758577947e6
0.26,0.11,0.3,3.396337547934126e6
0.95,0.4,0.7,3.29627578608641e6
0.83,0.3,0.94,3.3041323580602678e6
0.45,0.57,0.22,3.2873743584293625e6
0.09,0.1,0.05,3.445661864922286e6
0.36,0.79,0.14,3.2733383138129404e6
0.66,1.0,0.77,3.2223187968041943e6
0.1,0.17,0.73,3.41552758439183e6
0.9,0.49,0.8,3.2823783268508012e6
0.2,0.03,0.73,3.4838359839984905e6
0.92,0.71,0.45,3.255739602022641e6
0.26,0.33,0.15,3.344966104696296e6
0.27,0.07,0.82,3.420193915957234e6
0.1,0.46,0.4,3.371095491635897e6
0.83,0.83,0.01,3.237708000984029e6
0.41,0.94,0.87,3.2503310144640915e6
0.82,0.68,0.74,3.256166580815616e6
0.51,0.36,0.31,3.3066097058014222e6
0.57,0.06,0.96,3.393247777927674e6
0.3,0.66,0.16,3.298182908244313e6
0.15,0.91,0.28,3.3036944874859885e6
0.59,0.65,0.77,3.265514598310882e6
0.11,0.34,0.47,3.382256146343304e6
0.92,0.7,0.19,3.257012340036196e6
0.16,0.59,0.8,3.337318893902382e6
0.77,0.34,0.04,3.2979667222813442e6
0.02,0.84,0.27,3.3502999715699945e6
0.1,0.19,0.14,3.4103954280343773e6
0.07,0.08,0.1,3.4635515922865532e6
0.68,0.92,0.49,3.2293260666228216e6
0.41,0.34,0.97,3.3198163659647e6
0.82,0.62,0.23,3.2636749617802855e6
0.93,0.79,0.88,3.2461063923896174e6
0.92,0.42,0.41,3.292009410461158e6
0.61,0.63,0.67,3.2667311494924244e6
0.78,0.08,0.86,3.367794390034128e6
0.18,0.37,0.02,3.3579254456622307e6
0.09,0.03,0.86,3.513762112569023e6
0.22,0.8,0.01,3.2978733442806643e6
0.86,0.94,0.13,3.2253925105933156e6
0.96,0.81,0.93,3.245350294671305e6
0.46,0.34,0.34,3.314026658973487e6
0.04,0.78,0.25,3.3499312403988484e6
0.05,0.02,0.5,3.5428901214942946e6
0.36,0.25,0.03,3.3397612127441783e6
0.16,0.6,0.8,3.3361417210874334e6
0.09,0.44,0.71,3.376662085752421e6
0.92,0.4,0.3,3.294484285006948e6
0.85,0.6,0.71,3.2668416721246513e6
0.67,0.43,0.16,3.2882744823330175e6
0.78,0.13,0.39,3.3415110140424683e6
0.34,0.65,0.87,3.292684395303924e6
0.89,0.02,0.82,3.4449542831567097e6
0.8,0.69,0.48,3.2546790309924986e6
0.26,0.86,0.36,3.2828404950749194e6
0.13,0.15,0.96,3.412022884394818e6
0.09,0.24,0.88,3.40334061454633e6
0.81,0.5,0.93,3.278379173022124e6
0.96,0.62,0.44,3.2695960450497493e6
0.17,0.05,0.34,3.4614263061066866e6
0.12,0.64,0.71,3.343485606951588e6
0.66,0.21,0.44,3.320814578150398e6
0.6,0.84,0.75,3.242351916338362e6
0.4,0.03,0.98,3.4513325081892274e6
0.6,0.82,0.11,3.2446407184945103e6
0.92,0.74,0.29,3.251922990883018e6
0.07,0.26,0.49,3.405627333678062e6
0.53,0.73,0.7,3.260417090097503e6
0.41,0.41,0.82,3.3111365589711303e6
0.2,0.01,0.75,3.525699108856911e6
0.59,0.85,0.99,3.241884808914981e6
0.1,0.53,0.41,3.362937395595679e6
0.18,0.13,0.09,3.4051566344259465e6
0.52,0.48,0.65,3.291168003844983e6
0.17,0.66,0.61,3.326339470673965e6
0.22,0.01,0.9,3.5216022673333082e6
0.37,0.69,0.14,3.283442069102244e6
0.99,0.27,0.57,3.3164944595244927e6
0.97,0.47,0.16,3.2890288578831754e6
0.26,0.33,0.23,3.344966104696296e6
0.25,0.27,0.87,3.3554766912577506e6
0.09,0.88,0.73,3.3261161994912466e6
0.68,0.12,0.25,3.3474865596559523e6
0.24,0.77,0.42,3.296948846977181e6
0.21,0.95,0.2,3.284284682877853e6
0.51,0.39,0.87,3.3028744258928625e6
0.67,1.0,0.78,3.2218353808103353e6
0.46,0.27,0.7,3.3239507122856183e6
0.53,0.4,0.33,3.2999537629102077e6
0.26,0.98,0.9,3.270911837528305e6
0.94,0.51,0.29,3.2820796610614564e6
0.6,0.61,0.35,3.269738116475472e6
0.34,0.61,0.5,3.297400761603211e6
0.61,0.03,0.59,3.4322781119060856e6
0.79,0.98,0.39,3.2205863607200887e6
0.4,0.37,0.79,3.3172942830210538e6
0.75,0.88,0.03,3.231805188397553e6
0.25,0.68,0.05,3.305323358982019e6
0.16,0.38,0.79,3.362072116536216e6
0.76,0.54,0.99,3.273192986940043e6
0.42,0.39,0.57,3.3123160128398053e6
0.96,0.58,0.01,3.2746476989356754e6
0.75,0.1,0.81,3.3556628464168324e6
0.05,0.06,0.66,3.4830460299463514e6
0.94,0.56,0.02,3.275857653906515e6
0.59,0.77,0.13,3.2511286535715275e6
0.92,0.16,0.74,3.3345855627257354e6
0.41,0.1,0.18,3.378429308926483e6
0.41,0.23,0.84,3.336615215246531e6
0.59,0.38,0.54,3.2981718213241426e6
0.39,0.66,0.17,3.284159696624578e6
0.66,0.47,0.3,3.2837743613971956e6
0.5,0.3,0.57,3.315517215809314e6
0.32,0.06,0.99,3.4208882010743935e6
0.09,0.27,0.8,3.3983964568456598e6
0.13,0.84,0.77,3.317217208417537e6
0.76,0.44,0.31,3.2854241397218374e6
0.76,0.79,0.55,3.242337160129578e6
0.94,0.67,0.65,3.261955033013828e6
0.81,0.7,0.47,3.2535283941609557e6
0.81,0.29,0.79,3.305211545561974e6
0.71,0.1,0.73,3.35648736761481e6
0.13,0.41,0.61,3.3673209933265e6
0.82,0.47,0.95,3.2822236273469543e6
0.55,0.05,0.97,3.405779973762696e6
0.64,0.81,0.98,3.2435133695484214e6
0.09,0.05,0.5,3.4848336629767623e6
0.52,0.5,0.72,3.288781086320436e6
0.45,0.91,0.22,3.248351984228111e6
0.71,0.99,0.72,3.221160511945146e6
0.86,0.66,0.8,3.2596010236242274e6
0.74,0.52,0.32,3.275783228291491e6
0.88,0.39,0.85,3.293842623657178e6
0.45,0.16,0.15,3.3487923905329173e6
0.8,0.12,0.05,3.3456478631796436e6
0.91,0.65,0.5,3.2628568922730666e6
0.59,0.38,0.18,3.2981718213241426e6
0.52,0.28,0.81,3.316716257095024e6
0.26,0.56,0.93,3.317421444424092e6
0.68,0.08,0.59,3.370127664824393e6
0.03,0.99,0.63,3.332207755087317e6
0.04,0.55,0.35,3.3750030428226385e6
0.85,0.98,0.48,3.220904663019575e6
0.81,0.07,0.52,3.375251685949575e6
0.6,0.04,0.1,3.415747066037246e6
0.83,0.61,0.89,3.265109354328706e6
0.44,0.55,0.16,3.2908902382595018e6
0.29,0.92,0.31,3.2709209287681906e6
0.91,0.79,0.12,3.2451077867833856e6
0.65,0.28,0.45,3.308709178705919e6
0.6,0.99,0.09,3.226784922253826e6
0.21,0.55,0.79,3.3293021012856225e6
0.65,0.3,0.26,3.3057514245978207e6
0.92,0.5,0.14,3.2821578448419943e6
0.84,0.1,0.32,3.3556181504700147e6
0.92,0.02,0.46,3.445076336078013e6
0.98,0.96,0.1,3.2283876915205955e6
0.97,0.07,0.37,3.3788522491659997e6
0.45,0.53,0.52,3.2921250122814556e6
0.11,0.76,0.62,3.3327455302150752e6
0.97,0.37,0.95,3.301396059906931e6
0.07,0.13,0.13,3.4373954625307377e6
0.99,0.43,0.33,3.2954681254155e6
0.19,0.87,0.95,3.2972066879533967e6
0.84,0.95,0.04,3.223936983836296e6
0.74,0.58,0.65,3.2684210505006034e6
0.81,0.3,0.85,3.3037630731239812e6
0.56,0.6,0.73,3.273608316807504e6
0.57,0.89,0.91,3.2389214608987262e6
0.28,0.71,0.33,3.2959602103241845e6
0.37,0.06,0.89,3.413616202494076e6
0.38,0.07,0.91,3.4030542147351773e6
0.96,0.83,0.21,3.2428262790501397e6
0.22,0.75,0.2,3.3035853390156175e6
0.46,0.09,0.57,3.3787860906325383e6
0.63,0.19,0.85,3.3266257733804313e6
1.0,0.79,0.3,3.2508016094638216e6
0.53,0.23,0.7,3.324375257607677e6
0.27,0.3,0.95,3.347097090630017e6
0.16,0.34,0.66,3.367051231717088e6
0.68,0.8,0.15,3.2429515214449335e6
0.59,0.51,0.01,3.2824172995459074e6
0.84,0.95,0.08,3.223936983836296e6
0.45,0.11,0.82,3.3684671620015046e6
0.4,0.41,0.64,3.312418894073862e6
0.72,0.32,0.21,3.301011694872202e6
