α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.18,0.58,0.39,0.4,0.97,0.22,0.92,0.8,1.7356145172559157e7
0.79,0.19,0.33,0.83,0.38,0.87,0.06,0.89,1.7405931441514645e7
0.7,0.56,0.63,0.49,0.77,0.73,0.03,0.55,1.732953678111955e7
0.6,0.82,0.53,0.77,0.07,0.47,0.67,0.66,1.7429941993665107e7
0.85,0.04,1.0,0.37,0.98,0.19,0.54,0.34,1.7322350784800615e7
0.23,0.67,0.51,0.94,0.83,0.04,0.12,0.01,1.740885013925258e7
0.84,0.97,0.61,0.59,0.09,0.95,0.19,0.74,1.7425686713280685e7
0.37,0.27,0.84,0.24,0.57,0.44,0.84,0.38,1.7386215764974874e7
0.89,0.19,0.12,0.73,0.95,0.3,0.19,0.61,1.7309418761698477e7
0.33,1.0,0.61,0.37,0.25,0.38,0.3,0.64,1.742367493468481e7
0.6,0.1,0.7,0.49,0.88,0.34,0.11,0.78,1.7332149049966417e7
0.87,0.53,0.92,0.82,0.93,0.82,0.63,0.69,1.730791076478093e7
0.83,0.73,0.81,1.0,0.13,0.57,0.36,0.72,1.742703481792798e7
0.75,0.56,0.37,0.47,0.93,0.23,0.98,0.53,1.7316613793344416e7
0.9,0.83,0.28,0.63,0.69,0.17,0.57,0.93,1.733296996735016e7
0.64,0.37,0.62,0.9,0.45,0.18,0.9,0.41,1.739926693199762e7
0.85,0.37,0.7,0.48,0.84,0.14,0.7,0.14,1.7342403329735838e7
0.42,1.0,0.52,0.64,0.19,0.64,0.79,0.28,1.7421824344575245e7
0.89,1.0,0.46,0.74,0.16,0.47,0.65,0.01,1.7430255242739115e7
0.89,0.6,0.19,0.2,0.95,0.66,0.71,0.89,1.728203281720274e7
0.33,0.2,0.47,0.57,0.42,0.2,0.93,0.53,1.7425875542541824e7
0.54,0.96,0.99,0.75,0.73,0.54,0.51,0.71,1.736240495169565e7
0.85,0.42,0.07,0.42,0.42,0.44,0.62,0.47,1.740158944459112e7
0.72,0.14,0.15,0.49,0.22,0.35,0.07,0.34,1.7422814714764323e7
0.83,0.03,0.78,0.99,0.84,0.12,0.79,0.95,1.741044959132026e7
0.48,0.51,0.66,0.67,0.2,0.56,0.88,0.6,1.7410160026372578e7
0.1,0.15,0.62,0.85,0.78,0.57,0.4,0.23,1.7348113365086086e7
0.08,0.79,0.63,0.56,0.65,0.02,0.15,0.89,1.7393367761904076e7
0.04,0.76,0.18,0.56,0.87,0.87,0.08,0.83,1.7322782866637696e7
0.38,0.49,0.28,0.5,0.09,0.83,0.59,0.03,1.742732137636482e7
0.7,0.84,0.89,0.3,0.96,0.42,0.45,0.6,1.730597825592644e7
0.25,0.58,0.17,0.79,0.76,0.48,0.07,0.96,1.7346921539317675e7
0.1,0.97,0.76,0.76,0.4,0.96,0.84,0.93,1.7426963597717814e7
0.84,0.63,0.79,0.32,0.9,0.9,0.5,0.81,1.7320541334020942e7
0.39,0.68,0.79,0.34,0.2,0.98,0.08,0.73,1.742176002285861e7
0.09,0.29,0.5,0.64,0.84,0.97,0.77,0.05,1.7442318721467268e7
0.62,0.52,0.82,0.36,0.87,0.15,0.05,0.42,1.7331273710318327e7
0.2,0.67,0.94,0.19,0.87,0.48,0.01,0.66,1.729842094655665e7
0.9,0.49,0.86,0.82,0.59,0.67,0.51,0.44,1.7361859291292097e7
0.93,0.92,0.48,0.92,0.46,0.16,0.61,0.53,1.74202744328126e7
0.57,0.46,0.32,0.65,0.68,0.74,0.16,0.31,1.7352400307151396e7
0.32,0.36,0.69,0.71,0.34,0.26,0.97,0.12,1.741736032300837e7
0.02,1.0,0.03,0.95,0.9,0.96,1.0,0.85,1.7441163812468406e7
0.77,0.08,0.47,0.96,0.53,0.88,0.87,0.94,1.7325323769440927e7
0.73,0.2,0.49,0.55,0.26,0.82,0.38,0.86,1.741523128593639e7
0.89,0.36,0.19,0.55,0.51,0.31,0.98,0.63,1.7368028275367677e7
0.66,0.98,0.16,0.14,0.01,0.21,0.01,0.26,1.738751929347378e7
0.28,0.03,0.96,0.85,0.41,0.21,0.63,0.77,1.7441024142236784e7
0.89,0.79,0.08,0.22,0.3,0.68,0.51,0.1,1.7417524949324563e7
0.3,0.93,0.38,0.48,0.93,0.34,0.75,0.62,1.733946926650978e7
0.01,0.23,0.62,0.25,0.69,0.72,0.6,0.64,1.7421694012420334e7
0.51,0.21,0.9,0.9,0.15,0.25,0.7,0.82,1.7440533532053713e7
0.98,0.6,0.92,0.47,0.15,0.34,0.87,0.26,1.7429099350555837e7
0.45,0.15,0.9,0.6,0.46,0.78,0.12,0.66,1.738703966640001e7
0.08,0.85,0.91,0.49,0.28,0.34,0.97,0.93,1.743203753675334e7
0.26,0.92,0.55,0.63,0.92,0.55,0.84,0.1,1.733684108112105e7
0.33,0.88,0.26,0.96,0.59,0.58,0.5,0.06,1.7407574910986938e7
0.52,0.37,0.47,0.96,0.69,0.18,0.34,0.22,1.739303383991152e7
0.88,0.72,0.4,0.83,0.87,0.15,0.31,0.24,1.7352252072824527e7
0.36,0.66,0.56,0.39,0.34,0.42,0.09,0.6,1.741087577148765e7
0.57,0.02,0.57,0.06,0.87,0.1,0.07,0.15,1.732436528522832e7
0.54,0.27,0.79,0.21,0.2,0.2,0.73,0.4,1.7426343059208326e7
0.58,0.13,0.73,0.64,0.6,0.76,0.34,0.83,1.7390949533138294e7
0.47,0.52,0.05,0.62,0.12,0.26,0.51,0.55,1.7431580874419995e7
0.03,0.73,0.22,0.53,0.17,0.43,0.53,0.44,1.7439307522998206e7
0.24,0.34,0.29,0.14,0.55,0.35,0.87,0.71,1.7419711251536265e7
0.67,0.38,0.41,0.03,0.11,0.68,0.69,0.43,1.740468175632326e7
0.7,0.62,0.8,0.3,0.41,0.51,0.63,0.44,1.7398648502320852e7
0.4,0.36,0.65,0.9,0.99,0.81,0.95,0.25,1.731244275754621e7
0.88,0.71,0.36,0.76,0.04,0.1,0.02,0.67,1.744026819416409e7
0.8,0.74,0.44,0.73,0.93,0.94,0.56,0.6,1.732801827107337e7
0.9,0.36,0.04,0.08,0.14,0.28,0.18,0.41,1.7429573524561696e7
0.8,0.43,0.2,0.19,0.22,0.75,0.42,0.11,1.74033303679716e7
0.97,1.0,0.56,0.22,0.64,0.25,0.78,0.67,1.7373836208921816e7
0.55,0.88,0.65,0.82,0.63,0.03,0.63,0.72,1.741930321785751e7
0.66,0.68,0.75,0.28,0.11,0.14,0.14,0.56,1.7434242397011273e7
0.92,0.38,0.79,0.78,0.85,0.3,0.22,0.97,1.7338583281930447e7
0.48,0.89,0.26,0.83,0.06,0.65,0.63,0.83,1.742875507366931e7
0.32,0.08,0.4,0.77,0.64,0.03,0.88,0.57,1.743615286511585e7
0.84,0.28,0.82,0.22,0.28,0.98,0.16,0.12,1.7413363680883102e7
0.93,0.59,0.77,0.42,0.3,0.28,0.22,0.22,1.7412853819622204e7
0.32,0.41,0.47,0.52,0.99,0.49,0.67,0.05,1.730207103048601e7
0.51,0.12,0.86,0.35,0.69,0.47,0.6,0.22,1.7365188570157886e7
0.3,0.06,0.83,0.11,0.59,0.22,0.2,0.36,1.7355443211491346e7
0.78,0.55,0.71,0.29,0.21,0.38,0.45,0.65,1.7416352429740746e7
0.54,0.61,0.57,0.58,0.12,0.06,0.13,0.7,1.7441796326811027e7
0.5,0.49,0.45,0.29,0.3,0.49,0.02,0.13,1.740720827123351e7
0.62,0.65,0.72,0.07,0.86,0.53,0.69,0.88,1.7310496961438823e7
0.88,0.57,0.35,0.03,0.21,0.68,0.51,0.46,1.7394969662449423e7
0.36,0.77,0.08,0.16,0.32,0.37,0.14,0.29,1.7406440376466356e7
0.78,0.43,0.55,0.07,0.35,0.05,0.48,0.58,1.7430912737866886e7
0.23,0.07,0.58,0.3,0.26,0.33,0.02,0.25,1.7419481224282824e7
0.44,0.01,0.82,0.44,0.27,0.43,0.01,0.13,1.740959834369054e7
0.52,0.31,0.96,0.64,0.03,0.74,0.41,0.07,1.743104839128933e7
0.43,0.47,0.71,0.06,0.98,0.74,0.63,0.3,1.727790920663782e7
0.46,0.72,0.86,0.98,0.34,0.72,0.82,0.05,1.7400961113788627e7
0.63,0.55,0.82,0.32,0.96,0.89,0.73,0.19,1.7319023894032117e7
0.19,0.12,0.78,0.94,0.39,0.3,0.99,0.29,1.7442624596742317e7
0.62,0.35,0.66,0.22,0.4,0.23,0.87,0.3,1.739286750920873e7
0.9,0.38,0.15,0.67,0.94,0.69,0.53,0.52,1.7291741508205403e7
0.59,0.41,0.84,0.25,0.89,0.43,0.96,0.61,1.7328142570430234e7
0.74,0.33,0.9,0.55,0.54,0.99,0.51,0.27,1.7406202238501966e7
0.39,0.17,0.87,0.46,0.61,0.07,0.49,0.11,1.7401356810184006e7
0.82,0.34,0.78,0.87,0.65,0.16,0.14,0.66,1.7391674576965228e7
0.86,0.82,0.6,0.28,0.77,0.7,0.39,0.48,1.7319866149498317e7
0.18,0.94,0.27,0.85,0.35,0.86,0.85,1.0,1.74288892524213e7
0.77,0.13,0.77,0.53,0.62,0.84,0.95,0.53,1.7372048415062707e7
0.53,0.6,0.31,0.13,0.57,0.72,0.66,0.43,1.735896714885426e7
0.55,0.33,0.94,0.22,0.99,0.72,0.04,0.02,1.7279126831317417e7
0.91,0.89,0.14,0.22,0.7,0.78,0.05,0.51,1.7344651274296798e7
0.62,0.99,0.43,0.6,0.86,0.39,0.33,0.85,1.734452439384736e7
0.24,0.05,0.01,0.62,0.21,0.87,0.55,0.07,1.744056582549665e7
0.46,0.82,0.36,0.36,0.36,0.72,0.47,0.08,1.7402812006641574e7
0.73,0.51,0.84,0.62,0.61,0.58,0.7,0.03,1.735774929103551e7
0.83,0.52,0.97,0.95,0.16,0.97,0.23,0.01,1.7424471785317607e7
0.81,0.48,0.67,0.74,0.83,0.82,0.15,0.45,1.7326591229978964e7
0.33,0.47,0.93,0.95,0.7,0.33,0.67,0.84,1.7396438537248068e7
0.57,0.15,0.79,0.83,0.13,1.0,0.04,0.12,1.7428724454540357e7
0.29,0.21,0.11,0.76,0.16,0.02,0.95,0.69,1.743736145330009e7
0.87,0.29,0.29,1.0,0.12,0.68,0.44,0.59,1.7406069322048236e7
0.57,0.86,0.04,0.32,0.83,0.72,0.73,0.49,1.733886723191946e7
0.15,0.51,0.15,0.11,0.34,0.43,0.06,0.9,1.7400369175178356e7
0.22,0.92,0.19,0.78,1.0,0.64,0.03,0.06,1.728781923848863e7
0.18,0.36,0.99,0.52,0.31,0.14,0.59,0.8,1.742118084871895e7
0.55,0.24,0.47,0.52,0.15,0.59,0.59,0.14,1.7424174528295483e7
0.51,0.96,0.15,0.1,0.05,0.46,0.55,0.06,1.7418385187616706e7
0.59,0.09,0.5,0.42,0.58,0.28,0.62,0.53,1.7394346310982145e7
0.05,0.91,0.91,0.43,0.59,0.41,0.09,0.04,1.7369336425638802e7
0.61,0.46,0.9,0.54,0.62,0.4,0.89,0.07,1.736208195557081e7
0.53,0.93,0.66,0.11,0.32,0.63,0.33,0.65,1.741310075346354e7
0.55,0.77,0.03,0.88,0.93,0.31,0.99,0.42,1.7365770847691245e7
0.9,0.51,0.5,0.85,0.88,0.44,0.53,0.58,1.732168495219314e7
0.26,0.71,0.69,0.49,0.39,0.77,0.09,0.41,1.7395157682087883e7
0.67,0.59,0.89,0.65,0.79,0.15,0.54,0.22,1.735552843532762e7
0.25,0.81,0.84,0.43,0.4,0.99,0.81,0.26,1.7416625709810555e7
0.86,0.5,0.49,0.92,0.86,0.7,0.55,0.15,1.729980507584785e7
0.78,0.31,0.9,0.9,0.1,0.81,0.37,1.0,1.7428548618821226e7
0.31,0.94,0.15,0.91,0.43,0.3,0.82,0.03,1.743260120704379e7
0.12,0.83,0.19,0.78,0.44,0.22,0.57,0.69,1.7436833286373876e7
0.09,0.64,0.93,0.09,0.76,0.36,0.67,0.98,1.742053596208347e7
0.37,0.2,0.74,0.59,0.4,0.84,0.44,0.13,1.741694034963935e7
0.36,0.33,0.6,0.4,0.54,0.12,0.24,0.16,1.738877942297638e7
0.53,0.82,0.11,0.94,0.34,0.95,0.73,0.36,1.7412991352782913e7
0.5,0.54,0.08,0.3,0.66,0.5,0.61,0.51,1.7353082883295048e7
0.23,0.69,0.77,0.32,0.23,0.82,0.58,0.66,1.7415846531362224e7
0.42,0.97,0.47,0.02,0.34,0.35,0.25,0.9,1.7403818218452714e7
0.82,0.46,0.3,0.65,0.63,0.72,0.53,0.94,1.7350633694044035e7
0.88,0.39,0.54,0.82,0.8,0.77,0.11,0.75,1.7330567665634356e7
0.88,0.66,0.78,0.24,0.95,0.02,0.72,0.29,1.7340016177353323e7
0.61,0.79,0.9,0.33,0.91,0.03,0.46,0.3,1.7316877315758407e7
0.85,0.1,0.64,0.65,0.05,0.54,0.34,0.9,1.744269621992274e7
0.49,0.69,0.9,0.74,0.15,0.6,0.51,0.43,1.74246136528573e7
0.87,0.45,0.39,0.98,0.27,0.9,0.36,0.56,1.7400836223528005e7
0.16,0.93,0.15,0.24,0.48,0.04,0.23,0.29,1.742284265517482e7
0.22,0.65,0.97,0.87,0.46,0.97,0.21,1.0,1.740111444891764e7
0.5,0.14,0.38,0.95,0.66,0.79,0.45,0.25,1.7365412116745427e7
0.17,0.28,0.1,0.81,0.78,0.58,0.12,0.32,1.7335798163074236e7
0.54,0.88,0.04,0.96,0.71,0.02,0.3,0.75,1.7437157033769615e7
0.54,0.36,0.44,0.12,0.87,0.65,0.21,0.02,1.7309008641627144e7
0.27,0.08,0.83,0.4,0.13,0.25,0.35,0.28,1.743440362372338e7
0.63,0.33,0.53,0.7,0.26,0.33,1.0,0.97,1.7373465486475766e7
0.36,0.24,0.32,0.87,0.14,0.82,0.31,0.07,1.7422248648825254e7
0.36,0.4,0.6,0.12,0.21,0.51,1.0,0.27,1.739859015665215e7
0.45,0.49,0.72,0.95,0.82,0.84,0.25,0.49,1.7334265579341553e7
0.91,0.36,0.4,0.01,0.11,0.69,0.32,0.85,1.7411298975925285e7
0.62,0.12,0.09,0.76,0.22,0.51,0.42,0.89,1.7425703993075997e7
0.32,0.56,0.32,0.71,0.08,0.72,0.95,0.43,1.7413434837283213e7
0.97,0.02,0.21,0.33,0.99,0.81,0.86,1.0,1.7350779581372607e7
0.42,0.58,0.65,0.56,0.91,0.64,0.6,0.04,1.730840658273182e7
0.68,0.26,0.35,0.04,0.47,0.79,0.47,0.68,1.7381618887555197e7
0.13,0.95,0.46,0.79,0.21,0.88,0.17,0.34,1.7426366142459005e7
0.34,0.28,0.6,0.64,0.48,0.57,0.14,0.13,1.7380850076910324e7
0.92,0.02,0.84,0.94,0.11,0.43,0.38,0.68,1.7430338092470378e7
0.24,0.28,0.76,0.81,0.74,0.5,0.59,0.02,1.7348095221800745e7
0.26,0.68,0.26,0.53,0.92,0.13,0.6,0.59,1.732448278785469e7
0.88,0.95,0.24,0.95,0.76,0.93,0.19,0.22,1.7353131519452564e7
0.88,0.45,0.56,0.09,0.8,0.51,0.39,0.91,1.7305014426012795e7
0.45,0.14,0.32,0.45,0.28,0.2,0.91,0.89,1.742539460378111e7
0.26,0.07,0.92,0.38,0.76,0.7,0.49,0.26,1.7352558366688058e7
0.54,0.7,0.6,0.59,0.45,0.26,1.0,0.32,1.7373267155210182e7
0.97,0.37,0.24,0.59,0.68,0.66,0.28,0.79,1.735887222627136e7
0.26,0.54,0.9,0.54,0.05,0.44,0.57,0.56,1.7424839919263218e7
0.16,0.54,0.33,0.85,0.68,0.41,0.31,0.9,1.737610085851217e7
0.15,0.92,0.99,0.41,0.92,0.2,0.65,0.13,1.733133632059569e7
0.56,0.61,0.72,0.88,0.3,0.53,0.61,0.54,1.74133385786158e7
0.44,0.34,0.35,0.35,0.25,0.97,0.98,0.39,1.740794895974168e7
0.22,0.32,0.39,0.13,0.37,0.03,0.76,0.11,1.743166130906292e7
0.39,0.62,0.42,0.2,0.09,0.57,0.69,0.32,1.742135546110954e7
0.02,0.37,0.35,0.5,0.37,0.96,0.84,0.71,1.744032999313869e7
0.4,0.66,0.35,0.43,0.47,0.17,0.4,0.09,1.7411246995387483e7
0.38,0.54,0.59,0.79,0.08,0.62,0.28,0.15,1.7423818199734084e7
0.52,0.64,0.72,0.53,0.21,0.83,0.6,0.47,1.741930016196364e7
0.16,0.07,0.11,0.12,0.35,0.51,0.01,0.14,1.739654563280237e7
0.56,0.24,0.42,0.34,0.49,0.17,0.02,0.77,1.7404767697995033e7
0.32,0.79,0.5,0.64,0.13,0.75,0.44,0.62,1.74205343513962e7
0.15,0.47,0.84,0.47,0.96,0.91,0.57,0.28,1.732408342260012e7
0.16,0.28,0.3,0.78,0.15,0.66,0.29,0.32,1.7427258845463015e7
0.4,0.07,0.84,0.98,0.74,0.56,0.78,0.42,1.7344513410677675e7
0.68,0.13,0.13,0.96,0.51,0.01,0.25,0.49,1.744164873402957e7
0.67,0.57,0.28,0.67,0.6,0.83,0.17,0.68,1.7370967990546804e7
0.33,0.38,0.35,0.58,0.16,0.69,0.01,0.07,1.742371929195094e7
0.92,0.13,0.62,1.0,0.52,0.44,0.16,0.52,1.738638583541383e7
0.82,0.7,0.06,0.88,0.94,0.27,0.07,0.49,1.7333546730282076e7
0.49,0.67,0.19,0.75,0.09,0.04,0.54,0.93,1.7440589273404334e7
0.21,0.43,0.09,0.45,0.25,0.67,0.44,0.14,1.7413468982923973e7
0.71,0.23,0.91,0.43,0.13,1.0,0.53,0.28,1.7432982441645596e7
0.51,0.68,0.41,0.81,0.65,0.28,0.25,0.57,1.7393193705497384e7
0.73,0.63,0.91,0.06,0.94,0.27,0.34,0.96,1.7298915807956066e7
0.71,0.83,0.05,0.42,0.73,0.06,0.91,0.73,1.736536749507307e7
1.0,0.39,0.25,0.68,0.38,0.49,0.76,0.68,1.740490518152817e7
0.54,0.47,1.0,0.23,0.7,0.74,0.19,0.76,1.7339646446949605e7
0.19,0.63,0.42,0.65,0.94,0.63,0.62,0.51,1.731831909825567e7
0.14,0.12,0.89,0.23,0.59,0.5,0.99,0.76,1.7437121426327247e7
0.11,0.87,0.52,0.17,0.42,0.84,0.78,0.96,1.742625784569829e7
0.04,0.15,0.28,0.13,0.93,0.78,0.5,0.7,1.7357008869963825e7
0.22,0.92,0.88,0.4,0.73,0.92,0.46,0.02,1.7350587785863314e7
0.96,0.58,0.14,0.57,0.73,0.73,0.8,0.28,1.733202272963962e7
0.87,0.2,0.04,0.56,0.06,0.66,0.99,0.34,1.742984308013129e7
0.31,0.73,0.88,0.77,0.65,0.65,0.81,0.13,1.7377920633285526e7
0.31,0.64,0.4,0.54,0.89,0.24,0.23,0.13,1.734632248720004e7
0.41,0.88,0.44,0.07,0.95,0.01,0.81,0.32,1.7326261982779138e7
0.78,0.09,0.07,0.7,0.13,0.33,0.65,0.48,1.744273050236126e7
0.33,0.5,0.12,0.68,0.01,0.36,0.67,0.31,1.743453392089218e7
0.23,0.65,0.09,0.01,0.14,0.29,0.71,0.76,1.7430100015465032e7
0.11,0.91,0.34,0.05,0.65,0.49,0.28,0.4,1.737411786676688e7
0.56,0.64,0.18,0.57,0.99,0.65,0.9,0.05,1.730018705395502e7
0.16,0.45,0.32,0.15,0.69,0.95,0.17,0.66,1.736561489903231e7
0.04,0.86,0.03,0.42,0.13,0.12,0.41,0.03,1.7439961236589685e7
0.6,0.38,0.59,0.89,0.24,0.55,0.53,0.85,1.741307947456462e7
0.98,0.7,0.72,0.88,0.71,0.75,0.65,0.72,1.734229819027831e7
0.95,0.8,0.76,0.97,0.01,0.25,0.68,0.09,1.7338947793467976e7
0.21,0.17,0.01,0.88,0.21,0.37,0.46,0.16,1.7436661347427163e7
0.04,0.91,0.35,0.09,0.31,0.02,0.6,0.49,1.7434395041987237e7
0.72,0.83,0.38,0.17,0.15,0.91,0.08,0.6,1.7421380772628017e7
0.07,0.28,0.55,0.57,0.43,0.6,0.93,0.01,1.7439431251531467e7
0.55,0.87,0.17,0.03,0.32,0.81,0.64,0.11,1.7408534344074506e7
0.81,0.39,0.91,0.48,0.38,0.05,0.27,0.74,1.7429971707996607e7
0.78,0.12,0.07,0.16,0.67,0.98,0.88,0.23,1.7380828781267587e7
0.34,0.95,0.54,0.96,0.09,0.48,0.02,0.08,1.7437084817180086e7
0.83,0.11,0.68,0.59,0.55,0.57,0.98,1.0,1.73887365252521e7
0.17,0.2,0.38,0.24,0.92,0.12,0.11,0.4,1.7323754410658978e7
0.84,0.42,0.4,0.42,0.72,0.81,0.17,0.18,1.7349420654427476e7
0.3,0.55,0.73,0.02,0.49,0.81,0.68,0.87,1.7375673403702073e7
0.35,0.31,0.49,0.23,0.15,0.87,0.73,0.18,1.742771238101375e7
0.02,0.43,0.31,0.26,0.21,0.15,0.25,0.12,1.7442570592287786e7
0.86,0.31,0.28,0.46,0.62,0.9,0.01,0.88,1.737060116712533e7
0.87,0.43,0.66,0.76,0.48,0.48,0.63,0.46,1.7388596203089654e7
0.08,0.1,0.08,0.41,0.54,0.78,0.7,0.5,1.744275267436426e7
0.73,0.95,0.18,0.17,0.87,0.36,0.15,0.21,1.729510125047646e7
0.03,0.43,0.88,0.64,0.68,0.48,0.78,0.62,1.744124582397548e7
0.92,0.64,0.53,0.9,0.52,0.59,0.2,0.39,1.7383346867590245e7
0.2,0.67,0.43,0.54,0.66,0.16,0.02,0.73,1.7391309957302272e7
0.98,0.49,0.21,0.46,0.03,0.85,0.7,0.08,1.7415940541509792e7
0.13,0.55,0.56,0.55,0.4,0.11,0.34,0.82,1.7430424945117224e7
0.45,0.35,0.6,0.58,0.38,0.99,0.25,0.16,1.7423852332368553e7
0.81,0.43,0.91,0.99,0.74,0.67,0.61,0.46,1.733142215662664e7
0.2,0.93,0.15,0.18,0.4,0.17,0.44,0.33,1.743223338022162e7
0.78,0.6,0.34,0.74,0.06,0.94,0.88,0.45,1.7437177450734172e7
0.21,0.02,0.58,0.1,0.11,0.37,0.74,0.69,1.7440139997381095e7
0.23,0.32,0.94,0.21,0.88,0.9,0.34,0.09,1.7319861414648026e7
0.45,0.76,0.42,0.79,0.17,0.78,0.53,0.51,1.7416948604539037e7
0.13,0.28,0.65,0.87,0.08,0.53,0.27,0.74,1.7432615037954766e7
0.98,0.23,0.58,0.46,0.47,0.61,0.49,0.06,1.7383594925442167e7
0.6,0.1,0.91,0.47,0.52,0.62,0.86,0.54,1.7391993384147618e7
0.23,0.4,0.57,0.18,0.77,0.39,0.28,0.19,1.73382666284189e7
0.14,0.97,1.0,0.21,0.29,0.44,0.78,0.43,1.742759801143018e7
0.25,0.37,0.5,0.22,0.15,0.46,0.63,0.3,1.74230253187017e7
0.57,0.92,0.74,0.9,0.54,0.94,0.37,0.23,1.7388660941187277e7
0.8,0.63,0.07,0.33,0.87,0.88,0.7,0.07,1.7327285663656686e7
0.9,0.04,0.24,0.82,0.39,0.31,0.71,0.63,1.742507180760418e7
0.91,0.26,0.78,0.56,0.17,0.83,0.84,0.13,1.743690585889847e7
0.45,0.56,0.47,0.35,0.75,0.89,0.88,0.34,1.735187943067878e7
0.06,0.78,0.56,0.62,0.86,0.38,0.44,0.85,1.7363587374636967e7
0.31,0.59,0.81,0.83,0.72,0.35,0.06,0.42,1.7357734079831656e7
0.88,0.53,0.53,0.21,0.61,0.97,0.34,0.71,1.7374364311347794e7
0.47,0.49,0.61,0.57,0.79,0.4,0.79,0.43,1.736374942450672e7
0.57,0.65,0.32,0.47,0.57,0.28,0.99,0.81,1.7369093449371926e7
0.2,0.55,0.92,0.71,0.66,0.16,0.07,0.07,1.7374123196812656e7
0.76,0.26,0.47,0.93,0.42,0.38,0.71,0.48,1.7407565458323933e7
0.94,0.57,0.41,0.23,0.41,0.07,0.79,0.33,1.7404686715502035e7
0.43,0.36,0.84,0.21,0.7,0.19,0.71,0.69,1.7374364662013315e7
0.47,0.18,0.06,0.99,0.5,0.14,0.86,0.55,1.7425350687434845e7
0.92,0.52,0.59,0.64,0.9,0.04,0.6,0.43,1.7352579756770495e7
