α_v,α_s,α_v_error,α_s_error,decay,MSE
0.38,0.23,0.22,0.3,0.8,1.2285088657045813e7
0.44,0.44,0.92,0.43,0.67,1.2226208884879876e7
0.48,0.78,0.61,0.9,0.46,1.2165113983049039e7
0.52,0.52,1.0,0.17,0.35,1.2200078432871578e7
0.82,0.24,0.26,0.4,0.2,1.2152784808757568e7
0.8,1.0,0.73,0.81,0.94,1.207598331334385e7
0.12,0.64,0.53,0.52,0.49,1.2265290234796397e7
0.8,0.75,0.95,1.0,0.46,1.20853431811221e7
0.16,0.44,0.11,0.03,0.65,1.2310646844350362e7
0.32,0.08,0.42,0.76,0.84,1.2298192916007647e7
0.34,0.56,0.11,0.38,0.56,1.222760463391974e7
0.51,0.67,0.43,0.39,0.5,1.216449137238525e7
0.74,0.82,0.98,0.59,0.88,1.2094444217606327e7
0.51,0.69,0.61,0.09,0.52,1.2167820168752365e7
0.75,0.99,0.3,0.34,0.05,1.2071739048932575e7
0.43,0.47,0.17,0.1,0.08,1.2227989173215661e7
0.83,0.18,0.59,0.16,0.46,1.2189887046227986e7
0.95,0.73,0.19,0.21,0.76,1.2041845818147104e7
0.03,0.38,0.59,0.07,0.01,1.2367482549487336e7
0.98,0.24,0.05,0.43,0.86,1.2113806988053238e7
0.38,0.64,0.04,0.09,0.94,1.2209458801978791e7
0.48,0.87,0.24,0.37,0.41,1.2151730583762612e7
0.28,0.09,0.6,0.6,0.19,1.2317483706776777e7
0.2,0.58,0.61,0.8,0.72,1.2250337659424342e7
0.88,0.07,0.18,0.21,0.38,1.2195919529044654e7
0.57,0.32,0.79,0.65,0.98,1.2197638732354533e7
0.06,0.15,0.23,0.68,0.91,1.236598595204509e7
0.52,0.08,0.55,0.1,0.94,1.2304921616169428e7
0.97,0.28,0.76,0.67,0.45,1.2101303957392389e7
0.65,0.8,0.24,0.63,0.15,1.2109090667056767e7
0.4,0.01,0.74,0.78,0.34,1.2335846060650736e7
0.3,0.69,0.45,0.82,0.82,1.2217466032263415e7
0.48,0.9,0.5,0.45,0.99,1.2153031370936012e7
0.26,0.04,0.18,0.51,1.0,1.234642562579507e7
0.96,0.41,0.63,0.31,0.37,1.209633112041113e7
0.92,0.76,0.98,0.34,0.71,1.20567763287739e7
0.77,0.92,0.14,0.75,0.76,1.2073505050936254e7
0.4,0.17,0.41,0.75,0.68,1.2260941681107575e7
0.37,0.7,0.26,0.97,0.82,1.2197685845181825e7
0.54,0.77,0.94,0.8,0.9,1.2153393382126728e7
0.99,0.6,0.75,0.4,0.56,1.2057977201400733e7
0.34,0.46,0.27,0.79,0.33,1.2230933615133563e7
0.37,0.04,0.99,0.39,0.7,1.2333598900328664e7
0.71,0.79,0.02,0.69,0.69,1.2091863872583708e7
0.35,0.14,0.47,0.27,0.17,1.231688278706805e7
0.62,0.67,0.79,0.71,0.97,1.2135030653795112e7
0.77,0.86,0.12,0.96,0.15,1.2077747845053207e7
0.49,0.18,0.42,0.11,0.08,1.2284045667233216e7
0.05,0.22,0.98,0.69,0.06,1.2355541515431494e7
0.22,0.37,0.4,0.64,0.33,1.2278839287280401e7
0.24,1.0,0.08,0.62,0.73,1.2216741247659637e7
0.08,0.13,0.55,0.47,0.38,1.236714971184296e7
0.15,0.87,0.75,0.37,0.53,1.2233071844399791e7
0.66,0.74,0.88,0.28,0.55,1.2120691965438845e7
0.64,0.98,0.64,0.1,0.76,1.2101929688153015e7
0.07,0.45,0.58,0.55,0.2,1.2307294956181297e7
0.28,0.11,1.0,0.91,0.62,1.2296067696263263e7
0.88,0.29,0.35,0.34,1.0,1.2132445647978408e7
0.9,0.85,0.07,0.22,0.87,1.2038426335019415e7
0.7,0.79,0.78,0.47,0.67,1.2102401120039238e7
0.31,0.19,0.73,0.24,0.56,1.2318467119440982e7
0.73,0.17,0.38,0.93,0.15,1.215181904377477e7
0.49,0.24,0.82,0.47,0.11,1.224729890525181e7
0.51,0.65,0.7,0.95,0.42,1.2165742782813642e7
0.79,0.68,0.27,0.15,0.19,1.2086020517000228e7
0.92,0.24,0.28,0.69,0.58,1.2108925065296521e7
0.14,0.15,0.7,0.62,0.4,1.2332565067792764e7
0.44,0.44,0.52,0.49,0.56,1.2217939517660312e7
0.24,0.73,0.24,0.87,0.06,1.2230153089864515e7
0.93,0.43,0.76,0.43,0.11,1.2095247500755226e7
0.47,0.03,0.96,0.4,0.01,1.2311577731114859e7
0.26,0.63,0.7,0.77,0.54,1.223356083753135e7
0.65,0.53,0.16,0.35,1.0,1.2143078537748622e7
0.43,0.57,0.54,0.47,0.16,1.2201066393510114e7
0.09,0.86,0.25,0.25,0.16,1.2257746384397265e7
0.29,0.68,0.52,0.32,0.1,1.222445393817671e7
0.12,0.28,0.53,0.88,0.24,1.2303094398042053e7
0.45,0.66,0.17,0.51,0.96,1.2180031879420243e7
0.31,0.31,0.69,0.43,0.12,1.2279924469114278e7
0.99,0.21,0.16,0.52,0.95,1.2112345709836734e7
0.78,0.87,0.49,0.54,0.22,1.2072278599997966e7
0.97,0.32,0.02,0.48,0.12,1.2095603251197439e7
0.77,0.21,0.13,0.75,0.49,1.2144698311977223e7
0.28,0.81,0.07,0.36,0.56,1.221280041414116e7
0.33,0.94,0.26,0.94,0.74,1.2199681899951704e7
0.7,0.1,0.46,0.44,0.5,1.2213759796962777e7
0.26,0.35,0.77,0.04,0.86,1.230307861590101e7
0.24,0.58,0.01,0.29,0.78,1.2255408697315231e7
0.14,0.28,0.09,0.53,0.9,1.232642027707499e7
0.47,0.23,0.09,0.58,0.61,1.2240306871131614e7
0.85,0.1,0.54,0.38,0.27,1.2181565779203787e7
0.31,0.91,0.38,1.0,0.08,1.2206444827544572e7
0.51,0.28,0.35,0.77,0.07,1.2209343191344334e7
0.43,0.01,0.7,0.35,0.71,1.2322053175724879e7
0.32,0.84,0.22,0.41,0.89,1.219881269177391e7
0.51,0.21,0.26,0.63,0.59,1.2229718428766562e7
0.27,0.07,0.63,0.12,0.59,1.2363991808374947e7
0.32,0.04,0.88,0.05,0.11,1.2372089439952292e7
1.0,0.49,0.77,0.12,0.93,1.2084380066703396e7
0.08,0.53,0.83,0.53,0.08,1.2289901035803117e7
0.92,0.11,0.46,0.98,0.61,1.2112825306858102e7
0.2,0.91,0.53,0.04,0.4,1.2218730685720056e7
0.68,0.35,0.64,0.24,0.66,1.2180773154947147e7
0.21,0.71,0.52,0.74,0.84,1.2236751194272133e7
0.37,0.93,0.69,0.77,0.53,1.2188854580784423e7
0.22,0.1,0.23,0.51,0.67,1.2336940013582528e7
0.84,0.46,0.97,0.77,0.17,1.2102239570313867e7
0.39,0.77,0.49,0.99,0.74,1.2189971698126184e7
0.38,0.14,0.95,0.48,0.68,1.229820119764297e7
0.47,0.08,0.5,0.1,0.96,1.2317410581937058e7
0.35,0.47,0.02,0.26,0.49,1.224432688053864e7
0.62,0.39,0.38,0.33,0.67,1.21807915493524e7
0.37,0.63,0.29,0.42,0.92,1.2208285772233242e7
0.06,0.23,1.0,0.93,0.51,1.233230871505516e7
0.35,0.05,0.06,0.97,0.26,1.2296842500903606e7
0.97,0.84,0.74,0.32,0.69,1.2034983169665473e7
0.39,0.26,0.73,0.1,0.4,1.2292583300233694e7
0.11,0.32,0.74,0.49,0.3,1.2315808220270883e7
0.53,0.75,0.07,0.65,0.13,1.2146612066836858e7
0.18,0.02,0.97,0.94,0.04,1.2377156110445475e7
0.16,0.98,0.03,0.41,0.5,1.2237310386961259e7
0.46,0.12,0.67,0.99,0.91,1.2238963547679458e7
0.03,0.17,0.82,0.07,0.98,1.2415422996286772e7
0.72,0.32,0.23,0.13,0.75,1.217898960942847e7
0.1,0.04,0.48,0.63,0.65,1.2375711361374859e7
0.6,0.19,0.23,0.46,0.32,1.2219947997958066e7
0.08,0.09,0.36,0.89,0.95,1.2350117578537462e7
0.48,0.09,0.89,0.14,0.41,1.2312833313319143e7
0.88,0.88,0.03,0.97,0.12,1.205083385263974e7
0.67,0.15,0.17,0.07,0.51,1.2244479933955722e7
0.51,0.09,0.52,0.17,0.67,1.2297400231028533e7
0.24,0.55,0.71,0.27,0.57,1.225720229834232e7
0.15,0.45,0.26,0.14,0.17,1.2303653022153234e7
0.93,0.83,0.39,0.08,0.66,1.2037037526420977e7
0.19,0.75,0.89,0.8,0.22,1.2237570005911823e7
0.35,0.34,0.65,0.68,0.44,1.2251932470948191e7
0.78,0.4,0.84,0.04,0.29,1.2157165556626797e7
0.89,0.04,0.09,0.66,0.02,1.216287703286872e7
0.13,0.84,0.86,0.65,0.24,1.2241156665962942e7
0.44,0.61,0.89,0.87,0.49,1.2192602189306e7
0.99,0.72,0.13,0.03,0.22,1.2037677256276654e7
0.05,0.1,0.35,0.07,0.46,1.2417256320670085e7
0.5,0.95,0.17,0.15,0.39,1.2138665116980614e7
0.69,0.58,0.68,0.33,0.12,1.2130252110350812e7
0.88,0.02,0.32,0.65,0.43,1.218731982952361e7
0.26,0.53,0.37,0.04,1.0,1.2262788836861996e7
0.28,0.32,0.86,0.85,0.88,1.2265806771835469e7
0.73,0.6,0.04,0.38,0.52,1.2107858336573623e7
0.97,0.66,0.46,0.84,0.25,1.2044314745385794e7
0.24,0.27,0.11,0.05,0.04,1.2326950906471208e7
0.77,0.91,0.53,0.01,0.63,1.2068369328341708e7
0.96,0.9,0.89,0.54,0.7,1.2038861302222086e7
0.9,0.25,0.11,0.56,0.69,1.2118735666636717e7
0.95,0.12,0.23,0.86,0.48,1.2110186984993193e7
0.04,0.88,0.06,0.38,0.4,1.2270900705255473e7
0.74,0.89,0.18,0.32,0.42,1.2075987079671897e7
0.8,0.62,0.85,0.02,0.51,1.2105448748181513e7
0.13,0.5,0.3,0.51,0.52,1.2287370658859061e7
0.58,0.21,0.89,0.27,0.06,1.2244784834012115e7
0.4,0.01,0.59,0.85,0.62,1.2338545509608354e7
0.39,0.69,0.95,0.24,0.63,1.2204433872389348e7
0.92,0.45,0.36,0.77,0.95,1.2074483003023906e7
0.3,0.94,0.17,0.15,0.02,1.2194786094641427e7
0.65,0.9,0.93,0.69,0.18,1.2115578063980427e7
0.63,0.3,0.15,0.47,0.23,1.218648583105218e7
0.71,0.79,0.52,0.29,0.58,1.2095235850009955e7
0.16,0.77,0.27,0.45,0.72,1.2246396647687843e7
0.11,0.8,0.06,0.84,0.27,1.2267357967169462e7
0.87,0.82,0.02,0.75,0.72,1.2050487564822214e7
0.48,0.6,0.05,0.66,0.94,1.2175996817329077e7
0.16,0.81,0.6,0.08,0.44,1.2237074170557845e7
0.34,0.49,0.03,0.11,0.12,1.2248617887478666e7
0.49,0.51,0.19,0.57,0.83,1.2187164806631224e7
0.83,0.95,0.56,0.22,0.06,1.205392428428822e7
0.19,0.06,0.44,0.31,0.51,1.2366916658636684e7
0.95,0.22,0.61,0.03,0.92,1.2163701490857545e7
0.7,0.39,0.35,0.16,0.3,1.2166746746339308e7
0.44,0.67,0.19,0.64,0.37,1.2180770776563931e7
0.63,1.0,0.88,0.16,0.92,1.2109017121309042e7
0.91,0.55,0.45,0.08,0.75,1.208491535259951e7
0.7,0.78,0.29,0.35,0.6,1.2096183317789137e7
0.47,0.18,0.07,0.5,0.46,1.2256101470844183e7
0.84,0.38,0.64,0.23,0.28,1.213265875820043e7
0.07,0.99,0.16,0.21,0.46,1.2256811053417068e7
0.44,0.7,0.14,0.54,0.63,1.2178116048737213e7
0.22,0.81,0.43,0.65,0.77,1.2227006434212979e7
0.75,0.8,0.73,0.99,0.95,1.2091878967328634e7
0.95,0.86,0.22,0.2,0.99,1.20288136610091e7
0.85,0.46,0.43,0.58,0.86,1.2095979872430623e7
0.85,0.82,0.77,0.46,0.46,1.2062113532058688e7
0.11,0.78,0.98,1.0,0.77,1.225251631366515e7
0.67,0.14,0.35,0.23,0.46,1.2233019894968126e7
0.05,0.05,0.72,0.27,0.23,1.2413707860493762e7
0.59,0.23,0.16,0.03,0.86,1.2247058841572972e7
0.19,0.52,0.91,0.56,0.52,1.2264561345328787e7
0.39,0.36,0.09,0.46,0.19,1.2245253113726946e7
0.43,0.04,0.24,0.92,0.49,1.228626553566172e7
0.73,0.63,0.29,0.07,0.92,1.2111864041449258e7
0.69,0.32,0.26,0.84,0.63,1.2145492904903524e7
0.05,0.98,0.22,0.99,0.85,1.2274537648740858e7
0.83,0.95,0.35,0.91,0.65,1.2064582549182976e7
0.08,0.3,0.05,0.27,0.93,1.2358699081183001e7
0.43,0.04,0.87,0.18,0.36,1.2335929707362827e7
0.53,0.43,0.87,0.72,0.21,1.2190616870994298e7
0.41,0.22,0.54,0.37,0.38,1.2276567313716246e7
0.3,0.63,0.61,0.52,0.27,1.2226693084873293e7
0.48,0.22,0.51,0.88,0.98,1.2222649305084297e7
0.36,0.36,0.11,0.28,0.87,1.2262562941572612e7
0.63,0.35,0.94,0.73,0.82,1.2174338712635277e7
0.75,0.87,0.37,0.45,0.59,1.207749717403286e7
0.07,0.73,0.36,0.33,0.65,1.2274666342158297e7
0.27,0.25,0.36,0.45,0.9,1.2298706146580294e7
0.92,0.51,0.24,0.85,0.69,1.2064076787014948e7
0.95,0.53,0.02,0.53,0.96,1.2062079212493781e7
0.02,0.89,0.2,0.47,0.59,1.2270130546502968e7
0.71,0.47,0.77,0.19,0.87,1.2151158181122903e7
0.11,0.83,0.04,0.49,0.57,1.2263533403976956e7
0.32,0.53,0.09,0.94,0.48,1.222558436483739e7
0.18,0.06,0.13,0.37,0.45,1.236869612150047e7
0.06,0.81,0.91,0.75,0.08,1.2271535019311069e7
0.98,0.62,0.38,0.49,0.87,1.2049040021125235e7
0.98,0.7,0.56,0.9,0.19,1.204147337521582e7
0.08,0.09,0.07,0.09,0.99,1.2412157994009778e7
0.96,0.72,0.92,0.53,0.19,1.2051130126941247e7
0.38,0.28,0.98,0.86,0.18,1.2249730135699732e7
0.38,0.05,0.56,0.72,0.76,1.229860909700178e7
0.68,0.78,0.49,0.12,0.96,1.2104668637039742e7
1.0,0.42,0.45,0.98,0.79,1.2057830938739847e7
0.91,0.86,0.11,0.34,0.01,1.2036590647634681e7
0.02,0.85,0.1,0.09,0.24,1.226527666532511e7
0.36,0.75,0.87,0.25,0.8,1.2202608943775874e7
0.47,0.71,0.83,0.02,0.87,1.2180403485797066e7
0.03,0.11,0.89,0.64,0.58,1.2397815511370126e7
0.22,0.62,0.57,0.55,0.56,1.2245227154964216e7
0.08,0.08,0.03,0.13,0.27,1.2413132560622763e7
0.1,0.78,0.64,0.9,0.95,1.225593972588684e7
0.65,0.81,0.53,0.02,0.02,1.2110424876537092e7
0.73,0.07,0.4,0.36,0.52,1.2219349589915076e7
0.67,0.5,0.63,0.87,0.97,1.2132575662427232e7
0.36,0.08,0.94,0.5,0.49,1.2313149486288441e7
0.77,0.66,0.96,0.46,0.78,1.2100918772126652e7
0.89,0.33,0.97,0.07,0.87,1.2149607372152617e7
0.75,0.32,0.33,0.74,0.93,1.2134539856617989e7
0.26,0.59,0.49,0.36,0.28,1.2243777124205887e7
0.35,0.12,0.35,0.65,0.94,1.2289995744355034e7
0.77,0.9,0.46,0.82,0.48,1.207820293399984e7
0.71,0.51,0.37,0.76,0.21,1.2119221564426478e7
0.24,0.24,0.88,0.02,0.26,1.2335354914724771e7
0.34,0.05,0.89,0.41,0.38,1.2333247133613165e7
0.18,1.0,0.25,0.29,0.86,1.2223968532345716e7
0.58,0.17,0.13,0.27,0.79,1.2245802307685599e7
0.4,0.36,0.98,0.19,0.23,1.2264620538616369e7
0.49,0.16,0.9,0.82,0.97,1.2239098976319209e7
0.62,0.92,0.65,0.48,0.41,1.2115067836907338e7
0.8,0.45,0.28,0.3,0.51,1.211944540661346e7
0.96,0.01,0.21,0.42,0.94,1.2172817932684887e7
0.45,0.31,0.37,0.91,0.4,1.2215535139736392e7
0.67,0.74,0.67,0.4,0.38,1.2113390396526534e7
0.15,0.59,0.19,0.78,0.89,1.2267840112985602e7
0.86,0.18,0.3,0.36,0.58,1.216062119901054e7
0.91,0.69,0.12,0.45,0.73,1.2051733981495451e7
0.92,0.69,0.93,0.41,0.6,1.2062870165837761e7
0.61,0.62,0.42,0.23,0.25,1.2145167695816409e7
0.34,0.35,1.0,0.47,0.82,1.226754431399972e7
0.23,0.67,0.03,0.3,0.47,1.224430408338736e7
0.38,0.23,0.67,0.82,0.1,1.2254540847260665e7
0.95,0.95,0.26,0.75,0.14,1.203393680776396e7
0.45,0.24,0.91,0.04,1.0,1.2289477557901362e7
0.92,0.26,0.81,0.1,0.62,1.2156285683318509e7
0.12,0.44,0.94,0.35,0.17,1.2296633803528845e7
0.54,0.77,0.43,0.61,0.43,1.2144562824997487e7
0.14,0.99,0.66,0.74,0.81,1.2236330492541924e7
0.87,0.19,0.2,0.24,0.52,1.216558605841207e7
0.16,0.71,0.59,0.17,0.75,1.2249873082997965e7
0.79,0.51,0.42,0.76,0.28,1.2098390765247809e7
0.17,0.31,0.61,0.21,0.39,1.2320074334864115e7
0.91,0.04,0.21,0.18,0.97,1.2201571033247516e7
0.15,0.77,0.49,0.53,0.45,1.2244784656577816e7
0.05,0.88,0.97,0.07,0.89,1.2271696904886527e7
0.93,0.82,0.54,0.15,0.73,1.2040182025333622e7
0.4,0.99,0.23,0.09,0.33,1.2164417656066377e7
1.0,0.12,0.49,0.89,0.03,1.2102698957327938e7
0.76,0.35,0.7,0.9,0.6,1.2125374911337817e7
0.81,0.77,0.36,0.6,0.73,1.2069199234370865e7
0.32,0.44,0.93,0.31,0.05,1.226109449096388e7
0.25,0.14,0.52,0.37,0.57,1.2331478705741487e7
0.53,0.21,0.18,0.12,0.84,1.2262405464267127e7
0.47,0.95,0.16,0.31,0.25,1.2149259125767434e7
0.81,0.07,0.56,0.59,0.93,1.2177746001904737e7
0.4,0.21,0.17,0.41,0.38,1.227636251086928e7
0.03,0.98,0.09,0.68,0.72,1.2267813470343282e7
0.7,0.54,0.78,0.51,0.96,1.2130811726121452e7
0.93,0.38,0.22,0.53,0.59,1.2091123761704436e7
0.91,0.15,0.07,0.49,0.25,1.2142083965856086e7
0.59,0.37,0.69,0.96,0.21,1.2168589942637727e7
0.67,0.07,0.8,0.86,0.08,1.2200641582532292e7
0.66,0.14,0.93,0.86,0.49,1.2190598798343552e7
0.2,0.95,0.98,0.67,0.05,1.222492389175879e7
0.34,0.54,0.47,0.64,0.67,1.2225220889666071e7
0.88,0.26,0.39,0.72,0.16,1.2113548476211233e7
0.41,0.85,0.76,0.37,0.02,1.2177988399643036e7
0.26,0.47,0.91,0.35,0.12,1.2266402306052996e7
0.96,0.71,0.73,0.41,0.02,1.204867782134552e7
0.85,0.47,0.88,0.55,0.04,1.2103728711315582e7
0.01,0.42,0.29,0.41,0.43,1.2358843287793824e7
0.25,0.58,0.22,0.74,0.74,1.2241889418086976e7
0.35,0.85,0.95,0.88,0.28,1.2201503159285787e7
0.59,0.6,0.91,0.8,0.35,1.2151844223847067e7
0.43,0.3,0.79,0.59,0.1,1.2244259539068611e7
0.49,0.48,0.46,0.47,0.15,1.2197033106390266e7
0.32,0.47,0.46,0.12,0.07,1.2257821051490044e7
0.05,0.75,0.86,0.07,0.42,1.2284840183071988e7
0.28,0.19,0.59,0.11,0.8,1.2333008607341895e7
0.04,0.42,0.5,0.31,0.47,1.2338918984290002e7
0.34,0.9,0.31,0.39,0.72,1.2189215566495467e7
0.75,0.74,0.85,0.53,0.9,1.209475253558045e7
0.16,0.78,0.81,0.66,0.91,1.2239731573180536e7
0.48,0.9,0.23,0.93,0.28,1.2158660088377606e7
0.7,0.56,0.74,0.54,0.01,1.2126491852911815e7
0.66,0.48,0.89,0.73,0.53,1.2146366446583858e7
0.58,0.62,0.27,0.46,0.42,1.2148078746624446e7
0.61,0.57,0.77,0.96,0.04,1.2144043483240327e7
0.17,0.57,0.93,0.59,0.18,1.2260489775026567e7
0.74,0.87,0.65,0.86,0.49,1.2089755123581812e7
0.5,0.15,0.22,0.12,0.92,1.2287090323124167e7
0.07,0.45,0.34,0.05,0.41,1.232992113749527e7
0.44,0.84,0.98,0.91,0.1,1.2179882602567816e7
0.27,0.95,0.18,0.99,0.09,1.2216424069810908e7
0.77,0.13,0.73,0.46,0.5,1.2191058059550704e7
0.46,0.85,0.09,0.85,0.39,1.2163413628908033e7
0.46,0.13,0.18,0.96,0.06,1.2234628122536834e7
0.07,0.43,0.64,0.85,0.47,1.2299984627467304e7
0.48,0.96,0.64,0.8,0.04,1.2159493735104375e7
0.72,0.64,0.63,0.25,0.57,1.2113542901938055e7
0.31,0.9,0.51,0.92,0.68,1.220549198566118e7
0.67,0.66,0.6,0.17,0.69,1.2125234354644416e7
0.46,0.32,0.41,0.68,0.7,1.2222821878272101e7
0.69,0.96,0.84,0.93,0.15,1.210812391469827e7
0.15,0.67,0.25,0.9,0.34,1.2258008266384862e7
0.71,0.16,0.29,0.03,0.92,1.2235492711233534e7
0.91,0.09,0.59,0.19,0.62,1.2191391509945458e7
0.18,0.41,0.65,0.35,0.3,1.229097445668668e7
0.87,0.31,0.13,0.21,0.14,1.2136812402516482e7
0.93,0.95,0.24,0.54,0.47,1.2033220159635745e7
0.2,0.2,0.71,0.92,0.32,1.229368819118343e7
0.79,0.19,0.55,0.41,0.67,1.2174570035910074e7
0.54,0.79,0.62,0.88,0.71,1.214751486908686e7
0.18,0.03,0.43,0.18,0.09,1.2389542577880878e7
0.51,0.75,0.09,0.63,0.84,1.2152556281700587e7
0.97,0.74,0.53,0.73,1.0,1.2039906472230831e7
0.23,0.83,0.67,0.68,0.13,1.2223410251478644e7
0.25,0.91,0.09,0.42,0.86,1.221372151309043e7
0.61,0.44,0.79,0.67,0.99,1.21661514847065e7
0.61,0.52,0.85,0.21,0.67,1.2170028703172188e7
0.71,0.44,0.97,0.68,0.02,1.2141236409793397e7
0.41,0.49,0.55,0.14,0.88,1.2230393904249052e7
0.96,0.29,0.32,0.44,0.5,1.210865256881441e7
0.44,0.87,0.17,0.11,0.69,1.2161233208977003e7
0.68,0.42,0.42,0.82,0.26,1.2137494780451313e7
0.79,0.76,0.34,0.66,0.96,1.2074838440850187e7
0.05,0.91,0.1,0.3,0.37,1.2267817402552798e7
0.04,0.51,0.69,0.4,0.42,1.2322530370938417e7
0.27,0.3,0.58,0.84,0.97,1.2268942107243994e7
0.69,0.14,0.69,0.15,0.45,1.2239588017569892e7
0.57,0.26,0.76,0.54,0.65,1.221469672776023e7
0.54,0.05,0.07,0.78,0.34,1.224627993062919e7
0.5,0.97,0.72,0.4,0.62,1.2147022030591646e7
0.81,0.18,0.65,0.47,0.73,1.2168152472671788e7
0.78,0.94,0.1,0.32,0.38,1.2062898695859268e7
0.65,0.96,0.18,0.91,0.29,1.2110172575543188e7
0.69,0.66,0.98,0.19,0.12,1.2126557897879977e7
0.67,0.07,0.34,0.56,0.96,1.2215827211663457e7
0.35,0.77,0.56,0.98,0.33,1.2201018601560073e7
0.52,0.29,0.39,0.33,0.06,1.2231543824885894e7
0.38,0.34,0.69,0.18,0.19,1.2270384551404541e7
0.25,0.34,0.51,0.89,0.21,1.2265590304273497e7
0.35,0.19,0.12,0.39,0.07,1.2295547903563527e7
0.33,0.83,0.39,0.22,0.6,1.2196494462466152e7
0.1,0.6,0.07,0.19,0.78,1.229647842253994e7
0.66,0.61,0.68,0.72,0.95,1.2127410213853545e7
0.16,0.72,0.26,0.37,0.15,1.2252314340128288e7
0.91,0.74,0.85,0.07,0.53,1.206002126051549e7
0.9,0.53,0.8,0.22,0.71,1.209222425600883e7
0.35,0.37,0.28,0.67,0.08,1.2245213583542675e7
0.02,0.37,0.01,0.46,0.2,1.2344378965709565e7
0.75,0.39,0.5,0.52,1.0,1.2136209837616192e7
0.53,0.47,0.3,0.74,0.59,1.2176608370283583e7
0.49,0.85,0.48,0.98,0.11,1.215947182800917e7
0.41,0.63,0.12,0.43,0.58,1.2196397602964327e7
0.06,0.52,0.83,0.71,0.98,1.2298722049351262e7
0.04,0.85,1.0,0.82,0.42,1.2292471719597347e7
0.93,0.58,0.52,0.6,0.75,1.2063203339974202e7
0.62,0.52,0.08,0.78,0.69,1.2141209688541036e7
0.11,0.27,0.51,0.87,0.47,1.230826992593972e7
0.43,0.77,0.8,0.31,0.05,1.2180603027264424e7
0.61,0.62,0.18,0.56,0.83,1.213701388929008e7
0.63,0.75,0.76,0.06,0.99,1.212723060025468e7
0.14,0.71,0.61,0.82,0.29,1.2250645336476818e7
0.92,0.89,0.06,0.24,0.72,1.2031562866521243e7
0.23,0.43,0.94,0.25,0.98,1.2283237995143209e7
0.39,0.65,0.7,0.35,0.52,1.2204661670690812e7
0.89,0.46,0.13,0.8,0.47,1.2076257130210515e7
0.44,0.43,0.98,0.5,0.98,1.2226394691344569e7
0.28,0.95,0.38,0.21,0.2,1.2199582901672512e7
0.57,0.63,1.0,0.35,0.23,1.2162552007273752e7
0.04,0.59,1.0,0.64,0.38,1.2315830594036484e7
0.03,0.68,0.4,0.87,0.98,1.229389079899146e7
0.05,0.72,0.43,0.93,0.87,1.2280976977721436e7
0.18,0.05,0.58,0.54,0.35,1.2354343168261418e7
0.01,0.3,0.74,0.51,0.31,1.2405953963033488e7
0.23,0.65,0.06,0.07,0.75,1.225027981438312e7
0.23,0.94,0.44,0.25,0.21,1.2212312480015779e7
0.06,0.61,0.05,0.36,0.02,1.2304231507674037e7
0.91,0.24,0.59,0.89,0.4,1.2102680455799028e7
0.63,0.41,0.22,0.69,0.55,1.2156373472281737e7
0.24,0.53,1.0,0.24,0.43,1.2264013921441108e7
0.71,0.25,0.05,0.79,0.93,1.2151681344425188e7
0.27,0.82,0.22,0.86,0.36,1.2217217714784788e7
